"Freq [GHz]","dB(St(feedline_T2,feedline_T1)) []"
1.82,-0.503785749208534
1.82014285714286,-0.50473422353299
1.82028571428571,-0.505691904653795
1.82042857142857,-0.506658934079498
1.82057142857143,-0.507635456338831
1.82071428571429,-0.508621619053213
1.82085714285714,-0.509617573011246
1.821,-0.510623472245478
1.82114285714286,-0.511639474111193
1.82128571428571,-0.512665739367527
1.82142857142857,-0.51370243226088
1.82157142857143,-0.514749720610721
1.82171428571429,-0.51580777589784
1.82185714285714,-0.51687677335521
1.822,-0.51795689206136
1.82214285714286,-0.519048315036573
1.82228571428571,-0.520151229341824
1.82242857142857,-0.521265826180531
1.82257142857143,-0.522392301003497
1.82271428571429,-0.523530853616647
1.82285714285714,-0.524681688292165
1.823,-0.525845013882787
1.82314285714286,-0.527021043939516
1.82328571428571,-0.52820999683278
1.82342857142857,-0.52941209587729
1.82357142857143,-0.530627569460524
1.82371428571429,-0.531856651175154
1.82385714285714,-0.533099579955308
1.824,-0.53435660021706
1.82414285714286,-0.535627962003136
1.82428571428571,-0.536913921131965
1.82442857142857,-0.538214739351221
1.82457142857143,-0.539530684496153
1.82471428571429,-0.540862030652663
1.82485714285714,-0.542209058325329
1.825,-0.543572054610779
1.82514285714286,-0.544951313376121
1.82528571428571,-0.546347135443161
1.82542857142857,-0.547759828778126
1.82557142857143,-0.549189708687345
1.82571428571429,-0.550637098019029
1.82585714285714,-0.55210232737135
1.826,-0.553585735306968
1.82614285714286,-0.555087668574376
1.82628571428571,-0.556608482336145
1.82642857142857,-0.558148540404376
1.82657142857143,-0.559708215483587
1.82671428571429,-0.561287889421362
1.82685714285714,-0.562887953466827
1.827,-0.564508808537513
1.82714285714286,-0.566150865494587
1.82728571428571,-0.567814545427011
1.82742857142857,-0.569500279944743
1.82757142857143,-0.571208511481368
1.82771428571429,-0.572939693606485
1.82785714285714,-0.574694291348179
1.828,-0.576472781525907
1.82814285714286,-0.578275653094186
1.82828571428571,-0.580103407497423
1.82842857142857,-0.581956559036276
1.82857142857143,-0.583835635246009
1.82871428571429,-0.585741177287175
1.82885714285714,-0.587673740348952
1.829,-0.589633894065916
1.82914285714286,-0.591622222948284
1.82928571428571,-0.593639326826395
1.82942857142857,-0.595685821309725
1.82957142857143,-0.597762338261102
1.82971428571429,-0.599869526286472
1.82985714285714,-0.602008051240909
1.83,-0.604178596751169
1.83014285714286,-0.606381864755697
1.83028571428571,-0.608618576062393
1.83042857142857,-0.610889470924752
1.83057142857143,-0.61319530963721
1.83071428571429,-0.615536873150072
1.83085714285714,-0.617914963704786
1.831,-0.620330405490281
1.83114285714286,-0.622784045320946
1.83128571428571,-0.625276753336992
1.83142857142857,-0.627809423727963
1.83157142857143,-0.630382975480073
1.83171428571429,-0.632998353148084
1.83185714285714,-0.635656527652651
1.832,-0.638358497103706
1.83214285714286,-0.641105287650809
1.83228571428571,-0.643897954361298
1.83242857142857,-0.646737582126907
1.83257142857143,-0.64962528659985
1.83271428571429,-0.652562215159053
1.83285714285714,-0.655549547907597
1.833,-0.658588498701911
1.83314285714286,-0.661680316213855
1.83328571428571,-0.664826285026406
1.83342857142857,-0.668027726763655
1.83357142857143,-0.671286001256356
1.83371428571429,-0.674602507743349
1.83385714285714,-0.677978686109916
1.834,-0.681416018163941
1.83414285714286,-0.684916028950374
1.83428571428571,-0.688480288104788
1.83442857142857,-0.692110411246743
1.83457142857143,-0.695808061413551
1.83471428571429,-0.699574950534862
1.83485714285714,-0.70341284094862
1.835,-0.70732354695871
1.83514285714286,-0.711308936434562
1.83528571428571,-0.715370932452846
1.83542857142857,-0.719511514981177
1.83557142857143,-0.723732722603853
1.83571428571429,-0.728036654288972
1.83585714285714,-0.732425471196659
1.836,-0.736901398527491
1.83614285714286,-0.741466727409982
1.83628571428571,-0.746123816825985
1.83642857142857,-0.750875095572112
1.83657142857143,-0.755723064255319
1.83671428571429,-0.760670297320047
1.83685714285714,-0.765719445103966
1.837,-0.770873235919118
1.83714285714286,-0.77613447815411
1.83728571428571,-0.781506062392874
1.83742857142857,-0.78699096354454
1.83757142857143,-0.792592242978408
1.83771428571429,-0.798313050656641
1.83785714285714,-0.804156627257031
1.838,-0.810126306276397
1.83814285714286,-0.8162255161047
1.83828571428571,-0.822457782057734
1.83842857142857,-0.828826728356097
1.83857142857143,-0.835336080035024
1.83871428571429,-0.841989664769273
1.83885714285714,-0.848791414594378
1.839,-0.855745367504142
1.83914285714286,-0.862855668901285
1.83928571428571,-0.870126572876241
1.83942857142857,-0.877562443285741
1.83957142857143,-0.88516775460038
1.83971428571429,-0.892947092486305
1.83985714285714,-0.900905154083292
1.84,-0.909046747936911
1.84014285714286,-0.917376793538551
1.84028571428571,-0.925900320422342
1.84042857142857,-0.934622466762648
1.84057142857143,-0.943548477410972
1.84071428571429,-0.952683701304439
1.84085714285714,-0.962033588171979
1.841,-0.971603684457973
1.84114285714286,-0.981399628374643
1.84128571428571,-0.991427143987504
1.84142857142857,-1.00169203422969
1.84157142857143,-1.0122001727312
1.84171428571429,-1.02295749434119
1.84185714285714,-1.0339699842094
1.842,-1.04524366528446
1.84214285714286,-1.05678458407402
1.84228571428571,-1.06859879450143
1.84242857142857,-1.0806923396815
1.84257142857143,-1.09307123142596
1.84271428571429,-1.10574142727729
1.84285714285714,-1.11870880485685
1.843,-1.13197913330253
1.84314285714286,-1.14555804155858
1.84328571428571,-1.1594509832698
1.84342857142857,-1.17366319802333
1.84357142857143,-1.18819966867193
1.84371428571429,-1.20306507446724
1.84385714285714,-1.21826373972746
1.844,-1.23379957776296
1.84414285714286,-1.24967602978713
1.84428571428571,-1.2658959985469
1.84442857142857,-1.2824617764216
1.84457142857143,-1.29937496775929
1.84471428571429,-1.31663640524668
1.84485714285714,-1.33424606014773
1.845,-1.35220294629279
1.84514285714286,-1.37050501776073
1.84528571428571,-1.3891490602705
1.84542857142857,-1.40813057638647
1.84557142857143,-1.4274436647501
1.84571428571429,-1.44708089367148
1.84585714285714,-1.46703316956229
1.846,-1.48728960085573
1.84614285714286,-1.50783735824592
1.84628571428571,-1.52866153229279
1.84642857142857,-1.54974498966906
1.84657142857143,-1.57106822958457
1.84671428571429,-1.59260924219605
1.84685714285714,-1.61434337110769
1.847,-1.63624318237256
1.84714285714286,-1.65827834272139
1.84728571428571,-1.68041551006197
1.84742857142857,-1.70261823959775
1.84757142857143,-1.72484690920591
1.84771428571429,-1.74705866796511
1.84785714285714,-1.76920741193386
1.848,-1.79124379141991
1.84814285714286,-1.81311525403888
1.84828571428571,-1.83476612781375
1.84842857142857,-1.85613774840034
1.84857142857143,-1.87716863420949
1.84871428571429,-1.89779471272968
1.84885714285714,-1.91794960070878
1.849,-1.93756494002779
1.84914285714286,-1.95657079008928
1.84928571428571,-1.97489607635224
1.84942857142857,-1.99246909328571
1.84957142857143,-2.00921805851885
1.84971428571429,-2.02507171335751
1.84985714285714,-2.03995996317947
1.85,-2.05381454955475
1.852,-2.11111808316939
1.854,-1.91162238224572
1.856,-1.59901723072528
1.858,-1.3141717144603
1.86,-1.10060869927499
1.862,-0.950865666445533
1.864,-0.847330227668699
1.866,-0.775274831561824
1.868,-0.724476519278516
1.87,-0.68819249781215
1.872,-0.662004279318496
1.874,-0.64298525463327
1.876,-0.629162937169444
1.878,-0.619181664229568
1.88,-0.61209121806372
1.882,-0.607212894852374
1.884,-0.604053278678378
1.886,-0.602247731073034
1.888,-0.601522678540673
1.89,-0.601669996372351
1.892,-0.60252931286887
1.894,-0.603975588891077
1.896,-0.605910269029855
1.898,-0.608254888822552
1.9,-0.610946395852823
1.902,-0.613933683449384
1.904,-0.617174993494112
1.906,-0.620635949755275
1.908,-0.624288053891509
1.91,-0.628107524600816
1.912,-0.632074393829773
1.914,-0.636171797376356
1.916,-0.640385413804795
1.918,-0.644703017462759
1.92,-0.649114119975412
1.922,-0.65360968085759
1.924,-0.658181872501645
1.926,-0.662823888228212
1.928,-0.667529784656323
1.93,-0.672294351588606
1.932,-0.677113004081747
1.934,-0.681981692501762
1.936,-0.686896827233783
1.938,-0.69185521539149
1.94,-0.696854007397906
1.942,-0.701890651723146
1.944,-0.706962856390956
1.946,-0.712068556124915
1.948,-0.717205884211631
1.95,-0.722373148323847
1.952,-0.727568809679398
1.954,-0.732791465019832
1.956,-0.738039830979673
1.958,-0.743312730488892
1.96,-0.748609080909113
1.962,-0.753927883652224
1.964,-0.759268215069383
1.966,-0.764629218430978
1.968,-0.770010096845249
1.97,-0.775410106985591
1.972,-0.780828553515342
1.974,-0.786264784114341
1.976,-0.791718185024735
1.978,-0.797188177044131
1.98,-0.802674211903361
1.982,-0.80817576897372
1.984,-0.813692352254554
1.986,-0.819223487597326
1.988,-0.824768720126241
1.99,-0.830327611818942
1.992,-0.835899739212932
1.994,-0.841484691205345
1.996,-0.847082066914506
1.998,-0.852691473572162
2,-0.858312524414699
2.002,-0.863944836540855
2.004,-0.86958802870126
2.006,-0.87524171898262
2.008,-0.880905522345581
2.01,-0.886579047970591
2.012,-0.892261896359925
2.014,-0.897953656136438
2.016,-0.903653900470303
2.018,-0.909362183053103
2.02,-0.915078033524442
2.022,-0.920800952238615
2.024,-0.92653040423693
2.026,-0.932265812264629
2.028,-0.938006548638282
2.03,-0.94375192572833
2.032,-0.949501184770809
2.034,-0.955253482658872
2.036,-0.961007876285415
2.038,-0.966763303909119
2.04,-0.972518562891164
2.042,-0.978272282991993
2.044,-0.984022894217992
2.046,-0.989768587953002
2.048,-0.995507269785591
2.05,-1.00123650202708
2.052,-1.00695343338327
2.054,-1.01265471255845
2.056,-1.01833638169392
2.058,-1.02399374442201
2.06,-1.02962120189521
2.062,-1.03521204837463
2.064,-1.04075821580677
2.066,-1.04624995434144
2.068,-1.05167543322048
2.07,-1.05702024466991
2.072,-1.06226679425481
2.074,-1.06739356898479
2.076,-1.07237429908427
2.078,-1.07717709229839
2.08,-1.08176376741002
2.082,-1.08608994399644
2.084,-1.09010715107223
2.086,-1.09376962106518
2.088,-1.09705081556324
2.09,-1.09997703190949
2.092,-1.10268021857062
2.094,-1.10543520934994
2.096,-1.10855398149647
2.098,-1.11199725845113
2.1,-1.11500349292459
2.102,-1.11644447615276
2.104,-1.11567674109346
2.106,-1.11292544885184
2.108,-1.1091552067455
2.11,-1.10581000463762
2.112,-1.10442459120107
2.114,-1.10608333237274
2.116,-1.11101753801567
2.118,-1.11865490063973
2.12,-1.12803632032974
2.122,-1.13824366597833
2.124,-1.14861587032392
2.126,-1.15876949423921
2.128,-1.16852967416093
2.13,-1.17784946134489
2.132,-1.18674841593349
2.134,-1.19527412446459
2.136,-1.20348108426646
2.138,-1.21142056021983
2.14,-1.21913664228783
2.142,-1.22666548269889
2.144,-1.23403597250568
2.146,-1.24127092805238
2.148,-1.24838833161472
2.15,-1.25540243092345
2.152,-1.26232463661971
2.154,-1.26916422011581
2.156,-1.27592883984377
2.158,-1.28262493037669
2.16,-1.28925798679771
2.162,-1.2958327713976
2.164,-1.30235346394285
2.166,-1.30882377151198
2.168,-1.31524700961559
2.17,-1.32162616301301
2.172,-1.32796393217941
2.174,-1.33426276959436
2.176,-1.340524908753
2.178,-1.34675238790934
2.18,-1.35294706994131
2.182,-1.35911065930067
2.184,-1.36524471671804
2.186,-1.3713506721337
2.188,-1.37742983618964
2.19,-1.38348341052503
2.192,-1.38951249705546
2.194,-1.39551810637241
2.196,-1.40150116537017
2.198,-1.40746252418646
2.2,-1.41340296252801
