"Freq [GHz]","mag(St(feedline_T1,feedline_T1)) []","mag(St(feedline_T2,feedline_T1)) []"
1.74114285714286,0.269720176936234,0.899062974942608
1.74128571428571,0.270900865514249,0.897814393575784
1.74142857142857,0.272096974534407,0.896537805251178
1.74157142857143,0.273308582360829,0.89523259794133
1.74171428571429,0.274535751596281,0.893898158949458
1.74185714285714,0.275778527551738,0.892533876568911
1.742,0.277036936614288,0.89113914193905
1.74214285714286,0.278310984508976,0.889713351114181
1.74228571428571,0.279600654450211,0.888255907363216
1.74242857142857,0.280905905178534,0.886766223718661
1.74257142857143,0.282226668878908,0.885243725794468
1.74271428571429,0.283562848976724,0.883687854893261
1.74285714285714,0.284914317808397,0.882098071424232
1.743,0.286280914163709,0.880473858653687
1.74314285714286,0.287662440697807,0.878814726811067
1.74328571428571,0.289058661211385,0.87712021757345
1.74342857142857,0.290469297798567,0.87538990895207
1.74357142857143,0.291894027862947,0.87362342060424
1.74371428571429,0.293332481003528,0.871820419593884
1.74385714285714,0.294784235773688,0.869980626623224
1.744,0.296248816317912,0.86810382275703
1.74414285714286,0.297725688892857,0.866189856659384
1.74428571428571,0.299214258281465,0.864238652360592
1.74442857142857,0.300713864111113,0.862250217569124
1.74457142857143,0.302223777089493,0.860224652539645
1.74471428571429,0.303743195174769,0.858162159503835
1.74485714285714,0.305271239699802,0.856063052664918
1.745,0.306806951473705,0.853927768750175
1.74514285714286,0.308349286887895,0.851756878107766
1.74528571428571,0.309897114057787,0.849551096324731
1.74542857142857,0.311449209035802,0.847311296332246
1.74557142857143,0.313004252135898,0.845038520951666
1.74571428571429,0.31456082441475,0.842733995820799
1.74585714285714,0.316117404359804,0.840399142623889
1.746,0.317672364839436,0.838035592530919
1.74614285714286,0.319223970375848,0.83564519973258
1.74628571428571,0.320770374806216,0.833230054935706
1.74642857142857,0.322309619402841,0.830792498661297
1.74657142857143,0.323839631527466,0.828335134162771
1.74671428571429,0.325358223899192,0.82586083975694
1.74685714285714,0.326863094559004,0.823372780333853
1.747,0.32835182761655,0.820874417785579
1.74714285714286,0.32982189486655,0.818369520068162
1.74728571428571,0.331270658362502,0.815862168586569
1.74742857142857,0.332695374034269,0.813356763570256
1.74757142857143,0.334093196433326,0.810858027088166
1.74771428571429,0.335461184684395,0.808371003337972
1.74785714285714,0.336796309715263,0.805901055836025
1.748,0.338095462827041,0.803453861133949
1.74814285714286,0.339355465654971,0.801035398696238
1.74828571428571,0.340573081555126,0.798651936591947
1.74842857142857,0.341745028434807,0.79631001268451
1.74857142857143,0.342867993024251,0.794016411047913
1.74871428571429,0.343938646563966,0.791778133395584
1.74885714285714,0.344953661857199,0.789602365381857
1.749,0.345909731609227,0.787496437723986
1.74914285714286,0.346803587946175,0.785467782195671
1.74928571428571,0.347632022975962,0.78352388265924
1.74942857142857,0.348391910223412,0.781672221431377
1.74957142857143,0.349080226741418,0.779920221413633
1.74971428571429,0.349694075671023,0.778275184560101
1.74985714285714,0.350230708996944,0.776744227396555
1.75,0.350687550221401,0.775334214442134
1.75014285714286,0.35106221665998,0.774051690511327
1.75028571428571,0.351352541049255,0.772902812984001
1.75042857142857,0.351556592147984,0.771893285218762
1.75057142857143,0.351672694012039,0.771028292344331
1.75071428571429,0.351699443629933,0.770312440689939
1.75085714285714,0.351635726618678,0.769749702104962
1.751,0.351480730701784,0.769343364367937
1.75114285714286,0.351233956719453,0.769095988794973
1.75128571428571,0.350895226957442,0.769009376028272
1.75142857142857,0.35046469062278,0.769084540820442
1.75157142857143,0.34994282634198,0.769321696434712
1.75171428571429,0.349330441609016,0.769720249060936
1.75185714285714,0.34862866916372,0.770278802411609
1.752,0.34783896033665,0.770995172419184
1.75214285714286,0.346963075450395,0.77186641171551
1.75228571428571,0.346003071419614,0.772888843345605
1.75242857142857,0.344961286740473,0.774058102959732
1.75257142857143,0.343840324103229,0.775369188547467
1.75271428571429,0.342643030899347,0.776816516630984
1.75285714285714,0.341372477923913,0.778393983726527
1.753,0.34003193659691,0.780095031815029
1.75314285714286,0.338624855040657,0.781912716535152
1.75328571428571,0.337154833357059,0.783839776823609
1.75342857142857,0.3356255984464,0.785868704774692
1.75357142857143,0.334040978700117,0.78799181456928
1.75371428571429,0.332404878884353,0.790201309427835
1.75385714285714,0.33072125550932,0.792489345665812
1.754,0.328994092953173,0.794848093067602
1.75414285714286,0.327227380578954,0.797269790940075
1.75428571428571,0.325425091050784,0.799746799354077
1.75442857142857,0.323591160020848,0.802271645226124
1.75457142857143,0.321729467324382,0.804837063029284
1.75471428571429,0.319843819785619,0.807436030048182
1.75485714285714,0.317937935704345,0.81006179620625
1.755,0.316015431061944,0.812707908591177
1.75514285714286,0.314079807456844,0.815368230887393
1.75528571428571,0.312134441753522,0.818036957991182
1.75542857142857,0.310182577406608,0.820708626135399
1.75557142857143,0.308227317401929,0.823378118888123
1.75571428571429,0.306271618740203,0.826040669413274
1.75585714285714,0.304318288376158,0.828691859393405
1.756,0.302369980515752,0.831327615016837
1.75614285714286,0.300429195167327,0.833944200424484
1.75628571428571,0.298498277837883,0.83653820899825
1.75642857142857,0.296579420263724,0.839106552853556
1.75657142857143,0.294674662064611,0.841646450875523
1.75671428571429,0.29278589321239,0.844155415612
1.75685714285714,0.29091485720813,0.846631239309163
1.757,0.289063154866314,0.849071979346482
1.75714285714286,0.28723224860985,0.85147594329959
1.75728571428571,0.28542346718573,0.853841673831278
1.75742857142857,0.283638010717632,0.856167933584122
1.75757142857143,0.281876956018361,0.858453690222896
1.75771428571429,0.280141262092189,0.860698101750963
1.75785714285714,0.278431775763702,0.862900502203326
1.758,0.276749237376629,0.865060387799054
1.75814285714286,0.275094286512642,0.867177403617954
1.75828571428571,0.273467467686231,0.869251330850592
1.75842857142857,0.27186923597768,0.871282074656786
1.75857142857143,0.270299962571642,0.873269652655534
1.75871428571429,0.268759940173814,0.875214184058968
1.75885714285714,0.267249388283018,0.877115879453951
1.759,0.265768458300052,0.878975031227633
1.75914285714286,0.26431723845867,0.880792004626927
1.75928571428571,0.262895758567394,0.882567229437075
1.75942857142857,0.261503994553958,0.884301192260331
1.75957142857143,0.260141872806821,0.885994429372862
1.75971428571429,0.258809274310647,0.887647520135504
1.75985714285714,0.25750603857462,0.889261080932521
1.76,0.256231967354194,0.890835759611454
1.76014285714286,0.254986828168485,0.892372230396506
1.76028571428571,0.253770357616641,0.89387118924785
1.76042857142857,0.252582264497656,0.895333349639362
1.76057142857143,0.251422232738887,0.896759438727785
1.76071428571429,0.250289924139233,0.898150193886958
1.76085714285714,0.249184980933467,0.899506359581582
1.761,0.248107028184559,0.900828684556038
1.76114285714286,0.24705567601116,0.902117919314698
1.76128571428571,0.246030521657557,0.903374813871416
1.76142857142857,0.245031151413508,0.904600115746962
1.76157142857143,0.244057142391346,0.905794568194459
1.76171428571429,0.243108064167782,0.906958908633848
1.76185714285714,0.242183480297635,0.908093867277842
1.762,0.241282949706649,0.909200165932747
1.76214285714286,0.240406027970339,0.91027851695878
1.76228571428571,0.239552268485635,0.911329622375516
1.76242857142857,0.238721223541852,0.912354173099155
1.76257142857143,0.237912445297266,0.913352848299262
1.76271428571429,0.237125486667356,0.914326314863587
1.76285714285714,0.236359902130483,0.915275226960421
1.763,0.235615248456502,0.916200225688832
1.76314285714286,0.234891085363608,0.91710193880782
1.76328571428571,0.234186976108359,0.917980980536256
1.76342857142857,0.233502488013636,0.918837951416079
1.76357142857143,0.232837192938994,0.919673438231909
1.76371428571429,0.232190667697653,0.92048801398079
1.76385714285714,0.231562494424087,0.921282237886371
1.764,0.230952260895982,0.922056655452279
1.76414285714286,0.23035956081407,0.922811798549988
1.76428571428571,0.229783994043159,0.923548185536847
1.76442857142857,0.229225166817456,0.924266321400366
1.76457142857143,0.228682691913066,0.924966697925258
1.76471428571429,0.228156188790399,0.925649793879989
1.76485714285714,0.22764528370903,0.926316075219979
1.765,0.227149609817321,0.926965995304861
1.76514285714286,0.226668807219064,0.927599995127433
1.76528571428571,0.226202523019164,0.928218503552203
1.76542857142857,0.22575041135026,0.92882193756166
1.76557142857143,0.225312133382075,0.929410702508567
1.76571428571429,0.224887357315122,0.929985192372766
1.76585714285714,0.22447575836028,0.930545790021176
1.766,0.22407701870566,0.931092867469762
1.76614285714286,0.223690827472069,0.931626786146451
1.76628571428571,0.223316880658251,0.932147897154023
1.76642857142857,0.222954881077055,0.932656541532195
1.76657142857143,0.222604538283507,0.933153050518158
1.76671428571429,0.222265568495775,0.93363774580494
1.76685714285714,0.221937694509871,0.934110939797052
1.767,0.221620645608892,0.934572935862947
1.76714285714286,0.221314157467547,0.935024028583879
1.76728571428571,0.221017972052612,0.935464503998841
1.76742857142857,0.220731837519977,0.935894639845263
1.76757142857143,0.220455508108794,0.936314705795254
1.76771428571429,0.22018874403329,0.936724963687181
1.76785714285714,0.219931311372681,0.937125667752412
1.768,0.219682981959621,0.937517064837152
1.76814285714286,0.2194435332676,0.937899394619199
1.76828571428571,0.219212748297603,0.938272889819635
1.76842857142857,0.218990415464385,0.93863777640936
1.76857142857143,0.21877632848263,0.938994273810464
1.76871428571429,0.218570286253263,0.939342595092457
1.76885714285714,0.21837209275015,0.93968294716334
1.769,0.218181556907387,0.940015530955576
1.76914285714286,0.217998492507382,0.94034054160699
1.76928571428571,0.217822718069879,0.940658168636662
1.76942857142857,0.217654056742091,0.940968596115873
1.76957142857143,0.217492336190053,0.941272002834174
1.76971428571429,0.217337388491334,0.941568562460667
1.76985714285714,0.217189050029184,0.941858443700573
1.77,0.217047161388224,0.942141810447186
1.77014285714286,0.216911567251741,0.9424188219293
1.77028571428571,0.216782116300661,0.942689632854213
1.77042857142857,0.216658661114244,0.942954393546398
1.77057142857143,0.216541058072556,0.943213250081948
1.77071428571429,0.216429167260745,0.943466344418902
1.77085714285714,0.21632285237516,0.943713814523552
1.771,0.216221980631317,0.943955794492821
1.77114285714286,0.216126422673743,0.944192414672847
1.77128571428571,0.216036052487709,0.944423801773827
1.77142857142857,0.215950747312835,0.944650078981287
1.77157142857143,0.215870387558586,0.944871366063824
1.77171428571429,0.215794856721654,0.945087779477429
1.77185714285714,0.2157240413052,0.945299432466543
1.772,0.215657830739964,0.945506435161856
1.77214285714286,0.215596117307215,0.945708894675015
1.77228571428571,0.215538796063532,0.945906915190309
1.77242857142857,0.215485764767386,0.946100598053417
1.77257142857143,0.215436923807511,0.946290041857318
1.77271428571429,0.215392176133033,0.946475342525449
1.77285714285714,0.215351427185337,0.946656593392204
1.773,0.215314584831641,0.946833885280832
1.77314285714286,0.215281559300249,0.947007306578856
1.77328571428571,0.215252263117457,0.947176943311057
1.77342857142857,0.215226611046083,0.947342879210117
1.77357142857143,0.215204520025585,0.947505195784993
1.77371428571429,0.215185909113742,0.947663972387107
1.77385714285714,0.215170699429865,0.947819286274391
1.774,0.215158814099501,0.947971212673299
1.77414285714286,0.215150178200609,0.948119824838816
1.77428571428571,0.21514471871117,0.948265194112557
1.77442857142857,0.215142364458195,0.948407389978993
1.77457142857143,0.215143046068106,0.948546480119896
1.77471428571429,0.21514669591846,0.948682530467029
1.77485714285714,0.215153248090978,0.948815605253166
1.775,0.215162638325842,0.948945767061481
1.77514285714286,0.21517480397726,0.949073076873375
1.77528571428571,0.215189683970221,0.949197594114765
1.77542857142857,0.215207218758454,0.949319376700926
1.77557142857143,0.215227350283533,0.949438481079897
1.77571428571429,0.215250021935111,0.949554962274525
1.77585714285714,0.215275178512249,0.949668873923171
1.776,0.21530276618582,0.949780268319147
1.77614285714286,0.215332732461951,0.949889196448902
1.77628571428571,0.215365026146472,0.949995708029014
1.77642857142857,0.215399597310365,0.950099851542019
1.77657142857143,0.215436397256167,0.950201674271131
1.77671428571429,0.215475378485299,0.95030122233386
1.77685714285714,0.215516494666327,0.950398540714605
1.777,0.215559700604084,0.950493673296216
1.77714285714286,0.215604952209672,0.950586662890589
1.77728571428571,0.215652206471281,0.95067755126831
1.77742857142857,0.215701421425851,0.950766379187387
1.77757142857143,0.215752556131493,0.950853186421094
1.77771428571429,0.215805570640709,0.950938011784961
1.77785714285714,0.215860425974333,0.95102089316294
1.778,0.215917084096228,0.951101867532768
1.77814285714286,0.215975507888665,0.951180970990558
1.77828571428571,0.216035661128406,0.951258238774637
1.77842857142857,0.216097508463443,0.951333705288675
1.77857142857143,0.216161015390397,0.951407404124089
1.77871428571429,0.216226148232536,0.951479368081803
1.77885714285714,0.21629287411842,0.951549629193325
1.779,0.216361160961124,0.951618218741198
1.77914285714286,0.216430977438055,0.951685167278856
1.77928571428571,0.216502292971317,0.951750504649856
1.77942857142857,0.216575077708637,0.951814260006568
1.77957142857143,0.216649302504808,0.951876461828283
1.77971428571429,0.216724938903653,0.951937137938803
1.77985714285714,0.21680195912049,0.951996315523503
1.78,0.216880336025078,0.952054021145889
1.78014285714286,0.216960043125044,0.952110280763673
1.78028571428571,0.217041054549756,0.952165119744372
1.78042857142857,0.217123345034653,0.952218562880457
1.78057142857143,0.217206889906003,0.952270634404054
1.78071428571429,0.217291665066079,0.95232135800122
1.78085714285714,0.217377646978743,0.952370756825804
1.781,0.217464812655435,0.95241885351291
1.78114285714286,0.217553139641533,0.952465670191964
1.78128571428571,0.2176426060031,0.952511228499418
1.78142857142857,0.217733190313985,0.952555549591073
1.78157142857143,0.21782487164328,0.952598654154062
1.78171428571429,0.217917629543125,0.952640562418489
1.78185714285714,0.218011444036835,0.95268129416873
1.782,0.218106295607358,0.95272086875442
1.78214285714286,0.218202165186047,0.952759305101122
1.78228571428571,0.218299034141734,0.952796621720709
1.78242857142857,0.218396884270101,0.952832836721437
1.78257142857143,0.218495697783341,0.95286796781774
1.78271428571429,0.218595457300096,0.952902032339759
1.78285714285714,0.218696145835673,0.952935047242596
1.783,0.218797746792508,0.952967029115314
1.78314285714286,0.218900243950911,0.952997994189682
1.78328571428571,0.219003621460036,0.953027958348683
1.78342857142857,0.219107863829111,0.953056937134792
1.78357142857143,0.219212955918894,0.953084945758009
1.78371428571429,0.219318882933358,0.953111999103687
1.78385714285714,0.219425630411603,0.953138111740141
1.784,0.219533184219979,0.95316329792604
1.78414285714286,0.219641530544422,0.953187571617617
1.78428571428571,0.219750655882995,0.953210946475658
1.78442857142857,0.219860547038615,0.953233435872324
1.78457142857143,0.219971191111997,0.953255052897774
1.78471428571429,0.220082575494762,0.953275810366609
1.78485714285714,0.220194687862735,0.953295720824157
1.785,0.220307516169424,0.953314796552571
1.78514285714286,0.220421048639673,0.953333049576774
1.78528571428571,0.220535273763466,0.953350491670244
1.78542857142857,0.220650180289908,0.953367134360636
1.78557142857143,0.220765757221371,0.953382988935274
1.78571428571429,0.22088199380777,0.953398066446474
1.78585714285714,0.220998879541004,0.953412377716736
1.786,0.221116404149553,0.953425933343809
1.78614285714286,0.221234557593189,0.953438743705602
1.78628571428571,0.221353330057846,0.953450818964981
1.78642857142857,0.221472711950616,0.953462169074437
1.78657142857143,0.221592693894877,0.953472803780624
1.78671428571429,0.221713266725546,0.95348273262879
1.78685714285714,0.221834421484457,0.953491964967085
1.787,0.221956149415854,0.953500509950752
1.78714285714286,0.222078441962009,0.953508376546227
1.78728571428571,0.222201290758947,0.953515573535109
1.78742857142857,0.22232468763228,0.953522109518045
1.78757142857143,0.222448624593157,0.953527992918508
1.78771428571429,0.22257309383431,0.953533231986474
1.78785714285714,0.222698087726202,0.953537834802015
1.788,0.222823598813283,0.953541809278786
1.78814285714286,0.222949619810328,0.95354516316743
1.78828571428571,0.223076143598886,0.953547904058894
1.78842857142857,0.223203163223804,0.953550039387668
1.78857142857143,0.223330671889855,0.953551576434922
1.78871428571429,0.223458662958432,0.953552522331581
1.78885714285714,0.223587129944357,0.953552884061315
1.789,0.223716066512739,0.953552668463449
1.78914285714286,0.223845466475936,0.953551882235807
1.78928571428571,0.223975323790585,0.953550531937477
1.78942857142857,0.224105632554707,0.953548623991505
1.78957142857143,0.224236387004893,0.953546164687527
1.78971428571429,0.224367581513552,0.953543160184332
1.78985714285714,0.224499210586241,0.953539616512351
1.79,0.224631268859053,0.953535539576099
1.79014285714286,0.224763751096073,0.953530935156539
1.79028571428571,0.224896652186915,0.953525808913398
1.79042857142857,0.225029967144294,0.953520166387421
1.79057142857143,0.225163691101683,0.953514013002556
1.79071428571429,0.225297819311022,0.953507354068111
1.79085714285714,0.225432347140489,0.953500194780825
1.791,0.225567270072318,0.953492540226905
1.79114285714286,0.225702583700686,0.953484395384011
1.79128571428571,0.225838283729653,0.953475765123181
1.79142857142857,0.225974365971139,0.953466654210721
1.79157142857143,0.226110826342977,0.953457067310024
1.79171428571429,0.226247660867001,0.953447008983377
1.79185714285714,0.226384865667182,0.953436483693681
1.792,0.226522436967822,0.953425495806167
1.79214285714286,0.226660371091798,0.953414049590038
1.79228571428571,0.226798664458829,0.953402149220081
1.79242857142857,0.226937313583811,0.953389798778244
1.79257142857143,0.227076315075191,0.953377002255156
1.79271428571429,0.227215665633376,0.95336376355162
1.79285714285714,0.227355362049193,0.953350086480072
1.793,0.227495401202379,0.95333597476598
1.79314285714286,0.227635780060123,0.953321432049231
1.79328571428571,0.227776495675642,0.953306461885469
1.79342857142857,0.227917545186789,0.953291067747401
1.79357142857143,0.228058925814708,0.953275253026065
1.79371428571429,0.228200634862521,0.953259021032071
1.79385714285714,0.228342669714047,0.953242374996804
1.794,0.228485027832567,0.953225318073596
1.79414285714286,0.228627706759607,0.953207853338865
1.79428571428571,0.228770704113766,0.953189983793232
1.79442857142857,0.228914017589576,0.953171712362588
1.79457142857143,0.22905764495639,0.953153041899158
1.79471428571429,0.2292015840573,0.953133975182512
1.79485714285714,0.229345832808097,0.953114514920563
1.795,0.229490389196236,0.95309466375053
1.79514285714286,0.229635251279861,0.953074424239876
1.79528571428571,0.229780417186839,0.953053798887221
1.79542857142857,0.229925885113831,0.953032790123225
1.79557142857143,0.230071653325375,0.953011400311446
1.79571428571429,0.230217720153024,0.952989631749178
1.79585714285714,0.230364083994483,0.952967486668257
1.796,0.230510743312789,0.95294496723585
1.79614285714286,0.230657696635511,0.952922075555209
1.79628571428571,0.23080494255397,0.952898813666419
1.79642857142857,0.230952479722493,0.952875183547106
1.79657142857143,0.23110030685769,0.952851187113132
1.79671428571429,0.23124842273774,0.952826826219263
1.79685714285714,0.231396826201725,0.952802102659823
1.797,0.231545516148962,0.952777018169316
1.79714285714286,0.231694491538383,0.952751574423031
1.79728571428571,0.231843751387903,0.952725773037635
1.79742857142857,0.231993294773851,0.952699615571731
1.79757142857143,0.232143120830387,0.952673103526401
1.79771428571429,0.23229322874896,0.952646238345739
1.79785714285714,0.232443617777779,0.952619021417352
1.798,0.232594287221305,0.952591454072842
1.79814285714286,0.232745236439771,0.952563537588281
1.79828571428571,0.232896464848705,0.952535273184653
1.79842857142857,0.233047971918491,0.95250666202829
1.79857142857143,0.233199757173938,0.952477705231275
1.79871428571429,0.233351820193869,0.952448403851846
1.79885714285714,0.233504160610732,0.952418758894763
1.799,0.233656778110231,0.952388771311673
1.79914285714286,0.233809672430963,0.952358442001443
1.79928571428571,0.233962843364094,0.952327771810494
1.79942857142857,0.234116290753035,0.952296761533095
1.79957142857143,0.234270014493138,0.952265411911666
1.79971428571429,0.234424014531422,0.952233723637039
1.79985714285714,0.234578290866296,0.952201697348721
1.8,0.234732843547325,0.952169333635133
1.80014285714286,0.234887672674984,0.952136633033832
1.80028571428571,0.235042778400445,0.952103596031718
1.80042857142857,0.235198160925391,0.952070223065229
1.80057142857143,0.235353820501819,0.952036514520509
1.80071428571429,0.235509757431882,0.952002470733575
1.80085714285714,0.235665972067737,0.951968091990458
1.801,0.235822464811414,0.951933378527326
1.80114285714286,0.235979236114696,0.951898330530605
1.80128571428571,0.236136286479016,0.951862948137069
1.80142857142857,0.236293616455376,0.951827231433924
1.80157142857143,0.236451226644267,0.95179118045887
1.80171428571429,0.236609117695635,0.951754795200158
1.80185714285714,0.236767290308814,0.951718075596618
1.802,0.236925745232524,0.951681021537682
1.80214285714286,0.237084483264857,0.951643632863388
1.80228571428571,0.237243505253279,0.951605909364366
1.80242857142857,0.237402812094665,0.951567850781817
1.80257142857143,0.237562404735319,0.951529456807462
1.80271428571429,0.237722284171045,0.951490727083495
1.80285714285714,0.237882451447204,0.951451661202503
1.803,0.238042907658808,0.951412258707378
1.80314285714286,0.238203653950612,0.951372519091219
1.80328571428571,0.238364691517227,0.951332441797206
1.80342857142857,0.23852602160326,0.95129202621847
1.80357142857143,0.238687645503451,0.951251271697937
1.80371428571429,0.238849564562837,0.951210177528172
1.80385714285714,0.239011780176926,0.951168742951184
1.804,0.239174293791894,0.951126967158241
1.80414285714286,0.239337106904786,0.951084849289642
1.80428571428571,0.239500221063745,0.951042388434503
1.80442857142857,0.239663637868249,0.950999583630497
1.80457142857143,0.239827358969358,0.950956433863602
1.80471428571429,0.239991386070001,0.950912938067814
1.80485714285714,0.240155720925241,0.950869095124857
1.805,0.240320365342599,0.950824903863871
1.80514285714286,0.240485321182358,0.950780363061076
1.80528571428571,0.240650590357898,0.950735471439436
1.80542857142857,0.240816174836059,0.950690227668289
1.80557142857143,0.240982076637493,0.950644630362964
1.80571428571429,0.241148297837066,0.950598678084394
1.80585714285714,0.241314840564241,0.950552369338683
1.806,0.241481707003511,0.95050570257669
1.80614285714286,0.241648899394827,0.950458676193562
1.80628571428571,0.241816420034051,0.95041128852827
1.80642857142857,0.24198427127343,0.950363537863118
1.80657142857143,0.242152455522083,0.950315422423237
1.80671428571429,0.242320975246501,0.950266940376049
1.80685714285714,0.242489832971082,0.95021808983073
1.807,0.242659031278665,0.950168868837637
1.80714285714286,0.24282857281109,0.95011927538772
1.80728571428571,0.24299846026979,0.950069307411917
1.80742857142857,0.243168696416377,0.950018962780527
1.80757142857143,0.243339284073259,0.949968239302553
1.80771428571429,0.243510226124294,0.949917134725042
1.80785714285714,0.243681525515429,0.949865646732382
1.808,0.243853185255395,0.949813772945594
1.80814285714286,0.244025208416389,0.949761510921595
1.80828571428571,0.244197598134805,0.94970885815243
1.80842857142857,0.24437035761197,0.9496558120645
1.80857142857143,0.244543490114903,0.949602370017742
1.80871428571429,0.244716998977108,0.949548529304812
1.80885714285714,0.244890887599364,0.949494287150215
1.809,0.245065159450571,0.949439640709434
1.80914285714286,0.24523981806859,0.949384587068016
1.80928571428571,0.245414867061116,0.949329123240646
1.80942857142857,0.245590310106585,0.949273246170181
1.80957142857143,0.245766150955083,0.949216952726667
1.80971428571429,0.245942393429314,0.949160239706328
1.80985714285714,0.246119041425538,0.949103103830512
1.81,0.246296098914608,0.949045541744636
1.81014285714286,0.246473569942957,0.948987550017069
1.81028571428571,0.246651458633673,0.948929125138014
1.81042857142857,0.24682976918756,0.948870263518337
1.81057142857143,0.247008505884247,0.948810961488381
1.81071428571429,0.247187673083322,0.948751215296735
1.81085714285714,0.24736727522548,0.948691021108981
1.811,0.247547316833737,0.948630375006402
1.81114285714286,0.247727802514611,0.948569272984651
1.81128571428571,0.247908736959414,0.9485077109524
1.81142857142857,0.248090124945493,0.948445684729933
1.81157142857143,0.248271971337564,0.948383190047723
1.81171428571429,0.248454281089053,0.948320222544956
1.81185714285714,0.248637059243461,0.94825677776802
1.812,0.248820310935785,0.948192851168962
1.81214285714286,0.249004041393952,0.948128438103897
1.81228571428571,0.249188255940308,0.948063533831381
1.81242857142857,0.249372959993125,0.947998133510737
1.81257142857143,0.249558159068147,0.947932232200339
1.81271428571429,0.249743858780191,0.947865824855858
1.81285714285714,0.249930064844763,0.947798906328454
1.813,0.250116783079729,0.947731471362924
1.81314285714286,0.250304019407003,0.947663514595812
1.81328571428571,0.250491779854322,0.947595030553453
1.81342857142857,0.250680070557001,0.947526013649982
1.81357142857143,0.250868897759783,0.947456458185284
1.81371428571429,0.2510582678187,0.947386358342896
1.81385714285714,0.251248187202995,0.947315708187849
1.814,0.251438662497087,0.947244501664463
1.81414285714286,0.251629700402567,0.94717273259408
1.81428571428571,0.251821307740274,0.94710039467274
1.81442857142857,0.252013491452376,0.947027481468795
1.81457142857143,0.252206258604548,0.946953986420472
1.81471428571429,0.252399616388161,0.946879902833357
1.81485714285714,0.252593572122542,0.946805223877833
1.815,0.252788133257293,0.946729942586432
1.81514285714286,0.252983307374651,0.946654051851139
1.81528571428571,0.253179102191908,0.946577544420615
1.81542857142857,0.253375525563886,0.946500412897348
1.81557142857143,0.253572585485494,0.946422649734737
1.81571428571429,0.253770290094302,0.946344247234095
1.81585714285714,0.253968647673211,0.946265197541578
1.816,0.254167666653169,0.946185492645034
1.81614285714286,0.25436735561597,0.946105124370768
1.81628571428571,0.254567723297095,0.946024084380229
1.81642857142857,0.254768778588629,0.945942364166602
1.81657142857143,0.254970530542268,0.945859955051319
1.81671428571429,0.255172988372359,0.945776848180475
1.81685714285714,0.25537616145905,0.945693034521157
1.817,0.255580059351492,0.945608504857665
1.81714285714286,0.255784691771113,0.94552324978764
1.81728571428571,0.255990068615007,0.945437259718102
1.81742857142857,0.256196199959345,0.945350524861363
1.81757142857143,0.256403096062931,0.945263035230843
1.81771428571429,0.256610767370795,0.945174780636784
1.81785714285714,0.25681922451789,0.945085750681829
1.818,0.257028478332887,0.944995934756509
1.81814285714286,0.257238539842042,0.944905322034585
1.81828571428571,0.257449420273175,0.944813901468291
1.81842857142857,0.257661131059723,0.94472166178343
1.81857142857143,0.257873683844924,0.944628591474349
1.81871428571429,0.258087090486053,0.944534678798777
1.81885714285714,0.258301363058823,0.944439911772525
1.819,0.258516513861829,0.944344278164042
1.81914285714286,0.25873255542115,0.944247765488825
1.81928571428571,0.258949500495033,0.944150361003679
1.81942857142857,0.259167362078695,0.944052051700815
1.81957142857143,0.259386153409272,0.943952824301804
1.81971428571429,0.259605887970832,0.943852665251341
1.81985714285714,0.259826579499567,0.943751560710862
1.82,0.260048241989078,0.943649496551977
1.82014285714286,0.260270889695804,0.943546458349718
1.82028571428571,0.260494537144577,0.943442431375606
1.82042857142857,0.260719199134311,0.943337400590536
1.82057142857143,0.260944890743857,0.943231350637441
1.82071428571429,0.261171627337947,0.94312426583378
1.82085714285714,0.261399424573366,0.943016130163802
1.821,0.261628298405184,0.942906927270591
1.82114285714286,0.261858265093215,0.942796640447903
1.82128571428571,0.26208934120861,0.942685252631761
1.82142857142857,0.262321543640597,0.942572746391822
1.82157142857143,0.262554889603431,0.942459103922497
1.82171428571429,0.262789396643461,0.94234430703382
1.82185714285714,0.263025082646421,0.942228337142061
1.822,0.263261965844882,0.942111175260074
1.82214285714286,0.26350006482589,0.941992801987361
1.82228571428571,0.263739398538807,0.941873197499865
1.82242857142857,0.263979986303327,0.941752341539467
1.82257142857143,0.26422184781771,0.941630213403169
1.82271428571429,0.264465003167226,0.941506791931989
1.82285714285714,0.264709472832792,0.941382055499516
1.823,0.26495527769984,0.941255982000146
1.82314285714286,0.265202439067409,0.941128548836967
1.82328571428571,0.265450978657466,0.940999732909306
1.82342857142857,0.265700918624449,0.940869510599896
1.82357142857143,0.265952281565068,0.940737857761682
1.82371428571429,0.266205090528332,0.940604749704229
1.82385714285714,0.266459369025871,0.940470161179749
1.824,0.266715141042468,0.940334066368693
1.82414285714286,0.26697243104688,0.940196438864934
1.82428571428571,0.267231264002944,0.940057251660503
1.82442857142857,0.267491665380955,0.939916477129887
1.82457142857143,0.267753661169319,0.939774087013837
1.82471428571429,0.268017277886522,0.939630052402708
1.82485714285714,0.268282542593386,0.93948434371931
1.825,0.268549482905641,0.939336930701214
1.82514285714286,0.268818127006838,0.939187782382564
1.82528571428571,0.269088503661532,0.939036867075314
1.82542857142857,0.26936064222886,0.938884152349913
1.82557142857143,0.269634572676418,0.938729605015401
1.82571428571429,0.269910325594542,0.938573191098901
1.82585714285714,0.270187932210862,0.938414875824491
1.826,0.270467424405314,0.938254623591432
