timestamp,mode,U2,RF_amplitude,line_id,rep,min_scan,max_scan,n_peaks_L,n_peaks_R,r2_L,r2_R,aicc_L,aicc_R,c0_L,c0_R,amp1_L,mu1_L,sigma1_L,amp2_L,mu2_L,sigma2_L,amp3_L,mu3_L,sigma3_L,amp4_L,mu4_L,sigma4_L,amp5_L,mu5_L,sigma5_L,amp6_L,mu6_L,sigma6_L,amp7_L,mu7_L,sigma7_L,amp8_L,mu8_L,sigma8_L,amp9_L,mu9_L,sigma9_L,amp1_R,mu1_R,sigma1_R,amp2_R,mu2_R,sigma2_R,amp3_R,mu3_R,sigma3_R,amp4_R,mu4_R,sigma4_R,amp5_R,mu5_R,sigma5_R,amp6_R,mu6_R,sigma6_R,amp7_R,mu7_R,sigma7_R,amp8_R,mu8_R,sigma8_R,amp9_R,mu9_R,sigma9_R,RF_setpoint_dBm,RF_act_trimmed_dBm
20260306_222515,lost,-0.35,0.0,0,4,20.0,140.0,6,9,0.9910435366462503,0.9731942976233461,-1440.6722838264755,-1418.981149146657,0.03415489312387058,0.03221096913701958,0.06679784290675209,51.63084637166363,0.8871324432791803,0.01948202823198597,64.0805460024156,0.5000000000000001,0.04895511877032975,46.580307972004114,3.918386975037497,0.040413308066977696,49.805210613214115,0.5000000000000001,0.008915570997500961,37.74371685707512,2.017920180691725,0.02096840471809629,48.339963116580975,0.6273276803995088,,,,,,,,,,0.03605761554397538,99.97823933483555,0.5000000000000001,0.07364643240007919,103.17404586140412,0.5000000000000001,0.01903438643917284,115.98728157510789,0.5000000000000001,0.024412231699959847,128.86763430328807,0.5096177373330264,0.027862087229553825,104.85557378310703,0.5430929925261951,0.0045746309819514695,88.33225215854391,13.066998033664431,0.027010125571953075,101.53703732937107,0.5787152577188734,0.007650984471514186,117.95960403914837,0.5714198934330256,0.009590320893779312,98.68577288720023,0.8921957626920826,0.0,10.376699481865284
20260306_222515,trapped,-0.35,0.0,0,4,20.0,140.0,6,7,0.9747137284142542,0.9449101718501973,-1308.8741251548088,-1342.7151289966087,0.9999999998442195,0.08522780649201285,-0.06329957824360813,51.972317405083835,0.7161176839264858,-0.04810440278166768,64.02288797933691,0.5000000000000001,-0.040165995126987986,50.193828389648914,0.9818834761919586,-0.03923603851109714,47.9228561296599,2.628479174935727,-0.02098921960986907,43.46866901755022,5.129379526646012,-0.9136039554611963,72.10466656466473,473.855767051572,,,,,,,,,,-0.06463822645898694,103.19028774138293,0.5000000000000001,-0.02725496911779322,104.89884702427165,0.5000000593457987,-0.023239691083110674,115.96660545854988,0.5000000000000001,-0.03717516922217309,128.90624243862118,0.5000000000000001,-0.020979658386608598,99.97264547479995,0.5000000000000001,-0.003737035810648693,90.49333871395083,3.6103300365580884,-0.021747327523204716,101.02696686368309,1.7870760351979305,,,,,,,0.0,10.376699481865284
20260302_191732,lost,-0.35,0.2,0,2,20.0,140.0,9,8,0.9949171767117757,0.9234324935959787,-1532.1905337235353,-1309.1424497503817,0.01817380742421447,0.01819667642581005,0.04874866689059012,51.079922859996515,0.5000000000000001,0.02611006781131716,66.58561771201812,0.5000000000000001,0.0360252090480251,52.05348437248976,0.5000000000000001,0.03735848042482823,49.812135878616,0.5000000000000001,0.007962794496059765,80.71637153397802,1.8550026899285006,0.028145316294363818,46.71906582403303,1.6748819370650054,0.021884467934051917,48.2706648591059,0.7016186087589029,0.007802956106439816,39.2964982403316,9.05989699390398,0.03569715887512785,45.66358487274131,4.62749926202836,0.037480808836868634,99.94861255874194,0.6268418129169037,0.051698893831604996,102.4437316938655,0.5000000000000001,0.019830460811679534,117.52642245431474,0.5000000000000001,0.020690884255085897,133.0621074415891,0.5469645372001508,0.005826133506246025,82.50000000000001,14.546400714711886,0.01653595103039465,104.22200330570271,0.5000000000000001,0.010255899238066402,98.14234513126601,1.210104477610626,0.007009256450841833,114.59784710894837,0.9851340511968715,,,,0.2,10.392036269430053
20260302_191732,trapped,-0.35,0.2,0,2,20.0,140.0,8,9,0.9915883888624972,0.9111650148387779,-1485.1462099989935,-1289.8582211082125,0.0764406619026224,0.0729476364008214,-0.03779200633541055,51.60659877297121,0.7247053636325952,-0.04804358977792745,66.66848636849346,0.5000000000000001,-0.050232563085053854,47.26568950553781,3.142964414981566,-0.017521063063279826,42.333592656163574,6.122007506090187,-0.011592368111458872,81.99999999999999,1.9083626646194065,-0.02051138019325833,49.877156007076906,1.7273099289944562,-0.00502843197106861,69.83519368722335,0.9884139886931176,-0.004809837789116568,60.95049005513572,1.9920116012280062,,,,-0.004579143867021202,84.04079802116611,7.494683585423166,-0.034276577952239165,99.94550416946161,0.5535634718112967,-0.0070575894674072505,114.55092981239515,0.9226986023516925,-0.020726994410181578,117.56493912974413,0.5000000000000001,-0.019249313072575762,133.1270683227008,0.5696294513814284,-0.05432071903368581,102.44977460936299,0.5000000000000001,-0.016428155693944672,104.14407738363958,0.5000000000000001,-0.01014192373514759,98.67491634624271,1.3110768188864095,-0.007324915060855263,119.52649024625504,0.5000000356931563,0.2,10.392036269430053
20260302_200952,lost,-0.35,0.2,0,3,20.0,140.0,7,9,0.9951591704411386,0.9469059815251972,-1386.4533122128862,-1539.3926629858486,0.017594422841087184,0.018469906170025367,0.03167260256720172,49.74682574407496,0.5000000000000001,0.05446168093365842,51.39144988934721,0.7176042196510252,0.02799581445043082,66.51207155937152,0.5000000000000001,0.024312170241224756,46.43420344803721,1.6385691844320924,0.02009355212875324,48.04877423427307,0.5938578789671339,0.010944444762143872,41.92919302498254,8.382879823692294,0.03462573374481368,45.772171898175635,4.33775478643672,,,,,,,0.0065692321666039185,89.08141594995566,2.882409651760204,0.0359985529227333,99.84229463378419,0.5892691630665873,0.047694949830636144,102.31364642882046,0.5000000000000001,0.015220420265654181,117.49558128052153,0.5000000000000001,0.020094944888386822,133.10788125871917,0.5242975184556821,0.011962971614126558,98.09743848839885,1.6003347874997076,0.01411319946684821,104.215394478855,0.5209966483993362,0.007962178243751703,114.79768493662134,0.5554647151364793,0.008476144602982532,81.64581698199426,2.0611702860805945,0.2,10.42141450777202
20260302_200952,trapped,-0.35,0.2,0,3,20.0,140.0,4,9,0.9851237213998574,0.8795127421936693,-1288.8891237465868,-1420.544177542226,0.07253562833932342,0.2870561408045383,-0.0452893506378398,51.36385854256585,0.896793217066981,-0.053006769379990944,47.63120700044592,2.7509480930002432,-0.04453640096684736,66.63675827958109,0.5000000000000001,-0.023362509522136938,43.20510810154907,5.060724344409374,,,,,,,,,,,,,,,,-0.006653350509763793,85.03149584367858,6.8087329450437,-0.2159963775841592,132.96323993206963,483.5637058489724,-0.05086663111378868,102.33539263151208,0.5000000000000001,-0.010540166323570502,114.8519744287064,0.5913591776521557,-0.020298589947924474,117.43524459458551,0.5000000000000001,-0.02263852244314645,133.0824858795296,0.5000000000000001,-0.036626437650711996,99.83834996199164,0.5000000000000001,-0.01420672265806235,104.18320065533462,0.5226676989554768,-0.013936475001170354,98.35749008066573,1.1004240944412276,0.2,10.42141450777202
20260304_161804,lost,-0.35,0.2,0,4,20.0,140.0,8,9,0.9949519806293782,0.9750640097978145,-1692.4044849722359,-1210.5295398338355,0.016747600408042473,0.017527244886803323,0.04443037875164881,49.63206973156909,0.5000000000000001,0.06502122653459644,51.72110215459323,0.8712795373820396,0.024008279564357065,66.28224910545613,0.5000000000000001,0.0409494189678877,47.200419650957116,2.794734511837442,0.024156573729253956,44.1057874994494,6.057896960900934,0.007777374447499092,80.94967059521113,1.653803620185988,0.017801634712152323,48.29279205388102,0.579680874660628,0.005427236232423641,86.48118652345018,2.07311319982034,,,,0.02909017399126264,100.2367853050946,0.5000000000000001,0.06430267896740874,103.20706451949194,0.5000000000000001,0.031398607632644675,117.51939241656653,0.5000000000000001,0.019511647551918847,132.3141550825349,0.5692949589112754,0.021358609934291804,104.92808975141895,0.5000000000000001,0.02274170535400814,100.48711783719426,1.8092347812056941,0.005088652992983925,88.50000000000001,4.846756592080183,0.009203110675732014,115.12039884757228,0.5466416883057168,0.005977339421913256,119.70621521057107,0.6690431959835155,0.2,10.489341968911917
20260304_161804,trapped,-0.35,0.2,0,4,20.0,140.0,9,8,0.9871823811179761,0.947319262177739,-1557.5623435386824,-1143.6989124787353,0.08963633973644126,0.08548848179948468,-0.07260497868256947,51.76426501936345,0.9082917386519302,-0.03929199913472206,49.68900098147454,0.5000000000000001,-0.055400444771705214,66.3279916643062,0.5000000000000001,-0.041991543500971694,46.82837796423151,2.8604762644136983,-0.0190456464426809,43.81635127333714,7.93925893082223,-0.007067171086495896,83.86520534123414,9.801677149574916,-0.024111320806062788,48.35478747288174,0.698007699517573,-0.006020129265378481,61.59975701912886,1.709014793998408,-0.007461066330526574,80.6305035058142,0.5000000000000022,-0.02300327105787671,104.89542667264139,0.5000000000000001,-0.06772184293795218,103.14953987556545,0.5000000000000001,-0.03697556308097364,117.50162378346062,0.5000000000000001,-0.025001897426146953,132.2880116883884,0.6584243009444528,-0.03938175741722747,100.30129805702843,0.8710070461678932,-0.004450347198392121,98.96767743943506,8.92019429854145,-0.01154253782990027,115.15022683112976,0.5000000000000001,-0.009651406878291033,119.20917032137254,0.5000000000000032,,,,0.2,10.489341968911917
20260304_182221,lost,-0.35,0.2,0,5,20.0,140.0,5,9,0.9937911145592073,0.9597432390279267,-1308.2609171735717,-1529.8246685127951,0.01799898960740964,0.018911755446843655,0.03745721124182095,51.81718686987768,0.6641367467400482,0.02597626880973627,66.01543630261335,0.5000000000000001,0.04062080923780418,46.446488451060816,3.029248844807585,0.0497309892170519,50.05453352202287,1.8543196555731598,0.019387023750430332,43.3707209789224,6.4421770262022795,,,,,,,,,,,,,0.03176948372213328,100.17866446882303,0.5000000000000001,0.06530403275724676,103.02661730556824,0.5000000000000001,0.03177112849139752,117.43435581729379,0.5000000000000001,0.019882954377440656,132.15253724875862,0.506484908915491,0.005795365882884207,88.5029117696007,3.8292856169698144,0.019874558916848205,104.87576500412932,0.6230062850402889,0.02032467790840302,100.07156675831014,1.8339510138910644,0.006483509323706595,80.67904700773215,1.750950073413899,0.006527629111462259,119.61164239790723,0.5650665305366411,0.2,10.498891191709845
20260304_182221,trapped,-0.35,0.2,0,5,20.0,140.0,6,9,0.9866563495785788,0.9162316575078846,-1215.8895761708457,-1420.4318044955799,0.09041168201509925,0.08805597469144523,-0.03801669473521413,49.72102049938079,0.5000000000000001,-0.07381965752882316,51.66071255066396,0.8429522772640128,-0.059927414647600874,66.07696210922637,0.5000000000000001,-0.02468914994365228,44.80111938963173,6.265131969194987,-0.04008662669561372,46.841733025344205,2.5327130315566038,-0.023122435285648765,48.4600759849992,0.7108704623032942,,,,,,,,,,-0.0037495928997128662,95.62170425995427,9.791107804581786,-0.06845092563392005,102.987836583684,0.5000000000000001,-0.0412475984418156,117.43799367324134,0.5000000000000001,-0.02754476191255459,132.14300175456953,0.5000000000000001,-0.04279031270430491,100.1876044053834,0.8441167962137723,-0.023659191090050526,104.74930576920056,0.5000000000000001,-0.006241195645953064,81.68776343405492,1.3707911684798144,-0.011678679848481649,119.30690854351725,0.5000000000000001,-0.009071377526941309,114.82770152263642,0.62139677799593,0.2,10.498891191709845
20260305_125827,lost,-0.35,0.4,0,3,20.0,140.0,9,9,0.9950777395940058,0.9843501001132886,-1767.7045634748624,-1218.1838013061126,0.015223999297610194,0.015773833710635836,0.05168250992168568,52.53776187860932,0.8244939249362615,0.020760989185670552,67.53904223470887,0.5000000000000001,0.023000416493809774,45.768216753504944,1.8344571623636388,0.011515090744269126,49.95026729572955,0.5000000000000001,0.008155423119485118,40.61922960654568,3.5152193529678906,0.004887420008547357,88.55061186687142,4.314868648359081,0.010388128649193102,45.211879807855865,9.648941785996573,0.005442273526814621,80.71940502643629,1.7583621070917683,0.05682478043281688,50.489079670424,1.7968800668766165,0.057703200616874034,104.75196993683413,0.5000000000000001,0.018068077870077803,117.15529118443054,0.8622517688110996,0.036981812008171966,119.58912259475234,0.5258459364302233,0.009433626283543314,134.61514814768103,0.6032845579049625,0.02545731893682518,101.07897406678079,1.388329240157531,0.030763398073473294,103.57402098369656,0.5000000000000001,0.004124308825372371,97.28972717936706,11.588684190290593,0.019108428931258557,106.27758231586742,0.8811868697217865,0.007218513182824788,121.67716573217709,0.5560304985345661,0.4,10.560865284974092
20260305_125827,trapped,-0.35,0.4,0,3,20.0,140.0,9,9,0.9871013252155777,0.9711880394130739,-1638.65609603114,-1147.673683460996,0.09049454214950844,0.09070310101186783,-0.06902341064842965,52.851185769561305,0.5653867618889264,-0.04923453475427378,67.62469962165225,0.5000000000000001,-0.004608000036928628,35.07273678519573,3.6337233339175286,-0.04209857148866927,50.34649825190704,0.5009903330439796,-0.005831233552920682,89.49999999999999,1.9329738348418595,-0.03295364449424239,47.44690905996881,4.776367760010123,-0.005129673023273139,80.77041504913204,2.9954365455659624,-0.05309977222266427,51.682015817014516,0.5000000000000001,-0.0206143435806862,49.13672487701299,0.6364795834916227,-0.05649728198207635,104.82224595896902,0.5000000000000001,-0.040396966635396984,119.57858020026752,0.5000000000000001,-0.014431202163919406,134.77473121251754,0.8869213795807724,-0.0236110315554206,101.01801108924508,1.5807559242875868,-0.010657379343793186,116.94651487707323,0.5907998600310898,-0.01915390107213599,106.34569052635189,0.9008846111538908,-0.004203163710253841,91.05222930622922,11.544711419037728,-0.030690178889091507,103.70621005647993,0.5394658932037146,-0.011874206078219896,119.15110398834543,2.8392719719667596,0.4,10.560865284974092
20260302_132016,lost,-0.35,0.6,0,0,20.0,140.0,8,9,0.9952864379108429,0.9829959263659792,-1473.7408963804814,-1530.9321703497187,0.016567829337032478,0.016502584323801712,0.03466808109912565,50.76707031214542,0.5000000000000001,0.020515025041912282,68.06260671760243,0.5000000000000001,0.030475861839595383,49.788587612543296,0.8762120229103555,0.0716557334449763,53.28540310885713,0.6785580217853149,0.02043179940879228,46.08928004433434,7.272077980513416,0.046412485465752926,52.0159308925087,0.5215732641850676,0.004870926119498811,35.027079047519024,0.5000000000000001,0.01244692850609272,46.6437727365171,2.160979357369651,,,,0.01647688405358324,101.3254188049041,0.5000000000000003,0.030627499488801068,105.21219441452334,0.6173557814612181,0.01524723689683514,118.0666712196138,0.5000000000000001,0.02468431328383358,120.42828433080523,0.5000000000000001,0.009694944500203723,135.64100596976692,0.5000000000005247,0.03415321155828431,105.5746315140103,1.7628262940328536,0.004964893996239491,88.45793370830926,8.896031723870626,0.010287817368930027,118.86552208527091,3.067251174136247,0.011371201044551714,100.81939131108763,2.0383905931764468,0.6,10.694212435233162
20260302_132016,trapped,-0.35,0.6,0,0,20.0,140.0,6,8,0.9844136408239238,0.9466321905877202,-1350.7894583993534,-1395.6477813240065,0.8049986400951528,0.08742859054669684,-0.07584857382155233,53.12712907546425,0.7949735609481334,-0.04333698660350308,68.16081217829237,0.5022326489096486,-0.026620742736351264,47.68406486811092,4.154788653063791,-0.042754655420851224,50.77253001153699,1.1162897771598566,-0.005994308811387596,38.051360404763926,2.1784787651300865,-0.7170103891509757,53.556214738316164,283.0547223573413,,,,,,,,,,-0.04676902483313405,105.43985923232403,1.1305968053135145,-0.03900014339827638,120.45442005009501,0.5000000000000001,-0.011789368147243628,135.84864401426404,0.7089570684753539,-0.013248772123150171,101.56852942391126,0.5000000000000001,-0.021230371772958306,118.08853001274034,1.227851517220113,-0.009814503785387998,122.35240174801237,0.5712467307488105,-0.011995821889124361,102.69175739983093,4.278492270551434,-0.008537634346094062,87.71732686835246,0.6251219489791906,,,,0.6,10.694212435233162
20260302_161406,lost,-0.35,0.6,0,1,20.0,140.0,6,9,0.9935444873615384,0.9807931409277729,-1702.5494168734187,-1272.9896894857725,0.016398854195575845,0.016127313677292632,0.04540808928621554,52.99359914711997,0.7209740626107428,0.020932536199218456,68.71630804716088,0.5000000000000001,0.055340624414126315,51.20824428210006,1.525205172406668,0.02021764805111131,46.89672508371837,2.5785777206268867,0.016469862543475863,44.43083630157999,7.377148900691615,0.005183762777511373,83.34094490998032,3.4068476180161715,,,,,,,,,,0.004961330362215133,94.43422755511423,9.3917367385092,0.05580036290469282,105.21711948893183,1.0423805205549521,0.029949647428257804,118.76123019507686,0.6201248741726473,0.03390296536969726,120.98918225982398,0.5000000000000001,0.009268710670046606,137.11456209247774,0.5000000000000001,0.012092754215930824,116.70318790964161,1.001856246278833,0.02210446913168841,101.5107487914077,1.3331533916009501,0.007999096093636764,123.07640172921941,0.6311208335388895,0.01070058385274184,107.59378762111099,0.5725810991099484,0.6,10.661559585492228
20260302_161406,trapped,-0.35,0.6,0,1,20.0,140.0,9,9,0.9871458518573328,0.9756911659479931,-1575.9006741699668,-1249.189890807048,0.08786027458633003,0.08440574581557919,-0.05744525145132745,53.31649861202948,0.5000000000000001,-0.04018386193194179,68.85114476704418,0.5000000000000001,-0.02307637299842026,50.69980313022767,0.7575960500193073,-0.030166594169827844,50.25501513681412,2.162909210152163,-0.0065702440618214284,84.41679326149267,4.581881421205152,-0.04734779293915354,52.22013049948326,0.5000000000000001,-0.01035363532679597,45.55252166214034,0.5362019670236282,-0.006536039262861949,68.58116135579934,1.7119229435799197,-0.02138888212864156,45.948979052650806,6.734798593078936,-0.018973898234121045,105.25823309857459,0.5000000000000001,-0.023958886250369068,118.92357104475545,0.6440122839202154,-0.03679162203211004,121.02656494071599,0.508999309183612,-0.012365832679585053,101.34777089996135,0.5000000000000635,-0.01033375538175814,122.93958335382823,0.5639232892881701,-0.012732262061157006,117.2300280270983,1.1255376098593184,-0.04044459478763367,105.22050149205619,1.6138004550646914,-0.006144093871497806,137.46765458158578,0.6790706912357808,-0.011601349504116815,100.45368250399903,1.3991956550671507,0.6,10.661559585492228
20260303_173730,lost,-0.35,0.6,0,2,20.0,140.0,4,9,0.9768896906814927,0.982230593150445,-1419.5657826674558,-1477.3216368629146,0.014188495249367395,0.013458988497411773,0.03102796296090601,50.502534598417746,0.8182650106230024,0.059648929487976225,53.698482986108615,0.9741924068083225,0.015839908388284408,67.96247066930981,0.5000000000000001,0.023533289168277117,48.62071737771726,6.599966382105589,,,,,,,,,,,,,,,,0.07010892814973516,106.02200958440471,0.5000000000000001,0.018641437499873032,118.25252941003723,0.6258130931945284,0.017670995421502772,121.6690231843197,1.496775668657239,0.008874826303578779,135.449225453793,0.5348666069647472,0.025044351119377257,107.42373904853685,0.5000000000000001,0.014504713601568674,101.69433880590373,1.2330475827091407,0.005342066722259627,102.47411242835078,14.973949426304845,0.01421850606377966,108.71006185406996,1.2593811397769552,0.012676987897017952,104.56449785325823,0.5648864556282135,0.6,10.670642487046631
20260303_173730,trapped,-0.35,0.6,0,2,20.0,140.0,6,9,0.9798509478254891,0.9565540206667307,-1418.8986924670637,-1370.5021430567863,0.09198549432215666,0.09309485860448928,-0.056076221847888345,54.237046494317404,0.5000000000000001,-0.0407358424710035,68.01036589268544,0.5000000000000001,-0.024939567926047547,50.60871823624622,0.8097026707605779,-0.005467147479282857,37.24957451871038,3.38965796582723,-0.025704382369475403,50.22022288218073,5.60098680091154,-0.044618727281373075,53.035241750298866,0.5000000000000001,,,,,,,,,,-0.06003431996556451,106.02921697884395,0.5000000000000001,-0.019685748411183545,118.54317500486239,0.902004772810025,-0.015080243340984883,123.12223826816583,0.6574787497307162,-0.02668954057040986,107.54671735152553,0.5355253094945629,-0.011818062354064376,109.27613271259784,0.5000000000000001,-0.01299639434330537,104.56922673519884,4.317377651860421,-0.025644060963261644,121.22929688562903,0.6046445932110255,-0.00880993512501638,135.8141472158682,0.977502734087531,-0.005106558721036856,80.50000000000003,34.491342414464086,0.6,10.670642487046631
20260304_172146,lost,-0.35,0.6,0,3,20.0,140.0,9,9,0.9956009672851316,0.9843652182981274,-1521.2635182308145,-1482.7633709491836,0.01533588933398926,0.015825040941780884,0.06911534211780142,53.34430745660731,0.5000000000000001,0.0194628093482157,68.13714390704345,0.5000000000000001,0.020896989549010356,46.014548428517344,7.21186529908651,0.05678566484286384,50.595017974374066,0.5000000000000001,0.07607558423646105,52.08864385970721,0.5036299410563501,0.013327327276867782,45.66285064510583,1.3853429680589582,0.028904505471458463,49.4460111178237,0.5000000000000001,0.004722535602671193,79.67636081621264,0.5583955275586805,0.017483766219422287,48.175882451393726,0.6678219543704943,0.04806482541750071,105.40766503279765,0.9251494448387866,0.01700052295277419,118.41704788945303,0.6083470988816074,0.024495802862461287,120.88943652856209,0.5000000000000001,0.012775563856393965,136.38897284108563,0.5549526040600299,0.011544517076673774,101.2771992894581,0.5000000000000001,0.0042618648461195405,83.39140201747182,10.498320295305074,0.011971760996681324,107.57999498369978,0.7498614700795122,0.011160813814410097,119.09944843527617,3.02262119139294,0.017048673850759765,103.17448065628844,3.3570252672496728,0.6,10.739238341968914
20260304_172146,trapped,-0.35,0.6,0,3,20.0,140.0,8,8,0.9872707936731667,0.9411633016486176,-1397.0110502913863,-1336.2649970494904,0.11830313726037323,0.09190081105090649,-0.06738024383256194,53.34146012212595,0.5000000000000001,-0.04966851627715283,68.23672908278958,0.5000000000000001,-0.05338408108087615,52.23041200284874,0.5000000000000001,-0.006368862768809078,79.41373234459644,1.7832960820176391,-0.031418967383804765,50.47583487791168,0.910831984580271,-0.025694349810869627,49.84163216098976,3.391909030627174,-0.02717482857465642,49.92948686895583,40.638093421435244,-0.012368858057435789,44.095306708637224,5.0467858643968455,,,,-0.03697404446776443,105.1310030198788,0.7743249299353719,-0.02369351428293378,118.53806400059429,1.0199454868990434,-0.03369147161186303,120.89697659828077,0.5000000000000001,-0.011085734500508383,136.51719783566486,0.5613553313636598,-0.019464106127299916,101.98265196491987,2.1182096430441706,-0.013116571612361192,122.7580875954461,0.6772604268769888,-0.004186838735222142,80.50000000002927,12.919446229014666,-0.030518495133604908,106.58129230208017,1.1179779179027451,,,,0.6,10.739238341968914
20260305_041641,lost,-0.35,0.6,0,4,20.0,140.0,9,9,0.9953097348169787,0.9801394703942827,-1549.0925697092523,-1456.2660434083632,0.013837019482776734,0.0084073150796818,0.04275852623246334,50.46306585497859,0.8126012030594101,0.06033032423475348,53.80284820536866,0.5034900122439481,0.02005952858848089,68.60889136128984,0.5000000000000001,0.011840855797448169,46.885482667780124,2.7236099703790053,0.044635579483005554,52.588297346083436,0.5000000000000001,0.004439275387678619,35.431286302154675,0.5000000000000001,0.0038808109725727434,79.5533933703244,1.0837915911837026,0.01336160504266242,54.020296911144,1.7810166535751817,0.015326149297326529,46.42716281243396,8.088528785696981,0.03735568273879807,105.5905649964604,0.5000000000000001,0.024347582464088687,119.00252168602627,0.6343958933100418,0.02498917861838632,121.55475438809825,0.64545443359737,0.009347765971853592,137.0955566440957,0.7081948171586291,0.03764359295528208,106.75126317493923,1.4502617039245007,0.015932022957614398,101.90853443439349,1.8247228636221369,0.00971705083581505,90.07051078955305,43.52788649508827,0.009725246471167417,123.76627746183976,0.6158532120826319,0.00646150685608996,117.07748669990612,1.0541447296476478,0.6,10.761761658031087
20260305_041641,trapped,-0.35,0.6,0,4,20.0,140.0,7,9,0.9814447619280394,0.9644318923429163,-1393.9312687522133,-1382.416797087919,0.09951141094746702,0.09393862888775897,-0.0723306375184799,53.8826049880841,0.5560233858946485,-0.04881758650269614,68.74645285496129,0.5066204979470027,-0.036130026144142804,52.67093297374641,0.5000000000000001,-0.027505123222305843,48.66355451951263,6.130169184252538,-0.028314989893675053,50.61166132552888,1.0498298594848676,-0.0051687588504131165,79.99999999999999,14.783224834860139,-0.004922923597653092,33.985568662715075,3.1541555887105437,,,,,,,-0.04144825726561574,105.55836933021736,0.5000000000000001,-0.027985196276579517,119.10417679756178,0.623205226980298,-0.027462856068111056,121.6244240208533,0.6890007040725875,-0.010095397960443777,137.09954499697665,0.5000000000000001,-0.014174713946342909,101.64670090628331,2.267197577835741,-0.04199332377987155,106.9522436148189,1.2866806829645578,-0.010286980947375674,117.17415306952411,0.8194347391099303,-0.0037629071721282117,90.46932598082515,4.5179954975136445,-0.01111997984872167,123.53823053204192,0.5527400567479024,0.6,10.761761658031087
20260305_083539,lost,-0.35,0.6,0,5,20.0,140.0,8,9,0.9944823438058722,0.9769257876362801,-1526.9958921807001,-1420.046085496353,0.014258894975596674,0.015107448063093233,0.034060158879771686,50.49683496466177,0.7511475612824711,0.06697111631613802,53.840685771229836,0.5000000000000001,0.020371711768063735,68.00504879581672,0.5000000000000001,0.005335261141965174,44.80557948698414,0.7611742625425396,0.052773597190129876,52.60173920239704,0.5000000000000001,0.004371689288822166,36.879450493452055,2.3282489306779968,0.029315934418795535,48.65882100054903,5.775866261377103,0.004078324315806809,79.5753454293707,0.5000000000000001,,,,0.06186020976163995,106.0881653073659,0.5000000000000001,0.019194982652567773,118.70430598069026,0.5000000000000001,0.017440899719681418,121.8479234810647,1.551617260843672,0.03132920735637217,107.65607912395816,0.6186670769514376,0.010395047015997722,109.44667640426145,0.656980883755622,0.009186920250288635,101.28521422948661,0.5016845446050415,0.01653473353728837,104.96043456547321,3.8065696125107693,0.008008771472361663,117.19840542920359,0.9351455280101593,0.002721512435331961,80.50000019351052,24.87107139738839,0.6,10.640103626943006
20260305_083539,trapped,-0.35,0.6,0,5,20.0,140.0,6,6,0.9833605027014093,0.9298357092718879,-1396.0599594666405,-1322.7631021457921,0.8783957788903782,0.10134068165485262,-0.07812665348367269,53.82851571508613,0.5000000000000001,-0.05250636369151655,68.09126472465384,0.5000000000000001,-0.034604298054032916,50.563666930264695,0.7552128798984907,-0.025396728191781185,47.816996740069605,5.341518246557848,-0.05305766819274925,52.62066576333509,0.5000000000000001,-0.7823583516202913,52.24113117012062,226.5617411341274,,,,,,,,,,-0.044909948819657146,106.01736685421594,0.5000000000000001,-0.02281834697928771,118.6211210019665,0.6265409735364074,-0.020453854739491874,121.81927549818055,1.372100507179575,-0.03780051289646073,107.44357895320923,1.4446886536780204,-0.011298693176705864,101.95509516254528,1.842569572353337,-0.004222686884021782,96.37604639835017,14.234906040178565,,,,,,,,,,0.6,10.640103626943006
20260303_123925,lost,-0.35,0.8,0,3,20.0,140.0,9,8,0.9912007188417978,0.9624447061157403,-1525.049697366469,-1404.8815178892828,0.012309919365407892,0.002455789490216555,0.01897125564903364,50.068883778840714,7.87383111757156,0.01726823502903034,55.4287920343827,0.601505741335986,0.015243975125054734,68.605926678461,0.5000000000000001,0.02748523799518172,50.14503099901985,0.5000000000000001,0.008747951445248673,45.255710676249635,0.5273870095287497,0.015608120875628115,51.3128533877752,0.5000000000000001,0.02751684234579287,55.7554177478003,2.103788314999909,0.008909302260028546,53.80462203659588,0.5000000000000001,0.003991331855340272,79.99999999999999,0.8690270342820304,0.05555209772824052,107.94956169283239,0.5000000000000001,0.018885213181687722,119.5395258126228,0.5000000000000001,0.010456851947794235,136.84154770996074,0.6116055414440674,0.02141737313317399,109.2478109929595,2.775501704090388,0.013637615523132583,123.79846031794106,1.7853300626586281,0.008577503180298311,101.9686957066304,2.814848089103555,0.01279430151799069,80.50000000000001,70.87587192565319,0.010106882199261959,118.43601132503815,1.318286009353391,,,,0.8,10.791803108808292
