key,timestamp,data_type,fit_kind,model,sign_mode,status,param,Value,Sigma1,CI95_width,CI95_low,CI95_high,RF_set,RF_meas,score_AICc,score_R2
20251209_174008_trapped_double,20251209_174008,trapped,double,double_gaussian,dip,ok,center1,93.0661452208001,0.100661897298991,0.20048650031282,92.8656587204873,93.266631721113,0,10.2958048780488,-506.707454077577,0.827749314669458
20251209_174008_trapped_double,20251209_174008,trapped,double,double_gaussian,dip,ok,center2,94.9014637077872,1.38327518524498,2.75504444383351,92.1464192639537,97.6565081516207,0,10.2958048780488,-506.707454077577,0.827749314669458
20251209_174008_trapped_double,20251209_174008,trapped,double,double_gaussian,dip,ok,sigma1,1.13690425956758,0.182857224568307,0.364193463408735,0.772710796158847,1.50109772297632,0,10.2958048780488,-506.707454077577,0.827749314669458
20251209_174008_trapped_double,20251209_174008,trapped,double,double_gaussian,dip,ok,sigma2,9.99999999999998,NaN,NaN,NaN,NaN,0,10.2958048780488,-506.707454077577,0.827749314669458
20251209_174008_trapped_single,20251209_174008,trapped,single,single_gaussian,dip,ok,amp1,0.036270701820507,0.00369894974016777,0.00736200690750577,0.0289086949130013,0.0436327087280128,0,10.2958048780488,-492.026820184418,0.7326724175363
20251209_174008_trapped_single,20251209_174008,trapped,single,single_gaussian,dip,ok,base,0.141361825905698,0.00167035972087728,0.00332451119018456,0.138037314715513,0.144686337095882,0,10.2958048780488,-492.026820184418,0.7326724175363
20251209_174008_trapped_single,20251209_174008,trapped,single,single_gaussian,dip,ok,center1,93.1267329283456,0.108216248510516,0.215382426094465,92.9113505022512,93.3421153544401,0,10.2958048780488,-492.026820184418,0.7326724175363
20251209_174008_trapped_single,20251209_174008,trapped,single,single_gaussian,dip,ok,sigma1,1.37152155147411,0.177168393566461,0.352617642533534,1.01890390894058,1.72413919400764,0,10.2958048780488,-492.026820184418,0.7326724175363
20251209_180316_lost_double,20251209_180316,lost,double,double_gaussian,peak,ok,amp1,0.00582648997170667,0.000583141883683952,0.00115988483606999,0.00466660513563668,0.00698637480777667,0,10.3338043478261,-767.595709267835,0.858287041584303
20251209_180316_lost_double,20251209_180316,lost,double,double_gaussian,peak,ok,amp2,0.00277710577577034,0.000909960728854805,0.00180993627854369,0.000967169497226654,0.00458704205431403,0,10.3338043478261,-767.595709267835,0.858287041584303
