key,timestamp,date,time,data_type,fit_kind,model,sign_mode,status,fail_reason,RF_set,RF_meas,fit_extreme,score_R2,score_AICc,score_BIC,score_SSE,score_RMSE,keep,note,amp1_Value,amp1_Sigma1,amp1_CI95_width,amp1_CI95_low,amp1_CI95_high,amp2_Value,amp2_Sigma1,amp2_CI95_width,amp2_CI95_low,amp2_CI95_high,base_Value,base_Sigma1,base_CI95_width,base_CI95_low,base_CI95_high,center1_Value,center1_Sigma1,center1_CI95_width,center1_CI95_low,center1_CI95_high,center2_Value,center2_Sigma1,center2_CI95_width,center2_CI95_low,center2_CI95_high,sigma1_Value,sigma1_Sigma1,sigma1_CI95_width,sigma1_CI95_low,sigma1_CI95_high,sigma2_Value,sigma2_Sigma1,sigma2_CI95_width,sigma2_CI95_low,sigma2_CI95_high,RF_set_linear,RF_meas_uncertainty,RF_meas_linear,RF_meas_uncertainty_linear,W_sigma_ratio,S_separation,sep_over_min_sigma,peak_ratio,valley_ratio,p1_effheight,p2_effheight,double_class,use_center1,use_center2,primary_component,pedestal_component,weak_component,weak_rejected,decision_note,chosen_fit_kind,chosen_fit_kind_raw,AICc_single,AICc_double,delta_AICc
20251215_154627_lost_double,20251215_154627,20251215,154627,lost,double,double_gaussian,peak,ok,,5.0,12.427558823529411,0.110431240699759,0.886720809224277,-1137.77531151038,-1118.8704907041,0.0134023535336229,0.0103134807503327,True,,0.043183,0.0057271,0.011292,0.031891,0.054475,0.053793,0.0030901,0.0060929,0.0477,0.059886,0.015577,0.0068948,0.013595,0.0019821,0.029172,73.176,0.25601,0.50479,72.6712,73.6808,75.3873,0.090718,0.17887,75.2084,75.5661,9.6281,1.6161,3.1866,6.4415,12.8146,2.3815,0.15666,0.30889,2.0726,2.6903,3.1622776601683795,0.0004869010827261208,17.48863949252734,0.001960860501606575,4.042872139407936,0.22295244653042778,0.9285324375393635,0.6954276417333192,0.0,0.06589675889548793,0.09475717521271301,ambiguous,False,True,2.0,,,False,ambiguous | best_one=dominant,double,double,,-1137.77531151038,
20251215_154627_trapped_double,20251215_154627,20251215,154627,trapped,double,double_gaussian,dip,ok,,5.0,12.427558823529411,0.0295817985181149,0.925956879130626,-1204.49279518596,-1185.58797437968,0.0078926069301056,0.0079145269941115,True,,0.036513,0.0023144,0.0045635,0.03195,0.041077,0.058271,0.0022429,0.0044224,0.053848,0.062693,0.12265,0.0026807,0.0052857,0.11736,0.12793,73.7202,0.18802,0.37073,73.3495,74.091,75.5871,0.051392,0.10133,75.4857,75.6884,8.3481,0.78959,1.5569,6.7912,9.905,2.0559,0.092518,0.18242,1.8735,2.2384,3.1622776601683795,0.0004869010827261208,17.48863949252734,0.001960860501606575,4.060557420107982,0.2171437958400535,0.908069458631257,0.6672898501591943,0.0,0.06205985969300167,0.09300285277559092,ambiguous,False,True,2.0,,,False,ambiguous | best_one=dominant,double,double,-1152.34217223759,-1204.49279518596,52.15062294837003
20251215_160259_lost_double,20251215_160259,20251215,160259,lost,double,double_gaussian,peak,ok,,5.0,12.413733333333333,0.0401292646982459,0.957910092964428,-450.786177507124,-443.701544937931,7.96141015518022e-05,0.001487112242194,True,,0.011709,0.0042256,0.0084932,0.0032155,0.020202,0.01047,0.0036325,0.007301,0.0031692,0.017771,0.017956,0.0013161,0.0026452,0.015311,0.020601,89.9544,0.082867,0.16656,89.7879,90.121,90.0172,0.18228,0.36636,89.6508,90.3835,0.95695,0.2227,0.4476,0.50934,1.4046,2.5147,0.84904,1.7065,0.8082,4.2212,3.1622776601683795,0.0006528812818988428,17.433051006335308,0.0026217880738664775,2.627827995193061,0.023340291493308428,0.06562516327916375,0.9980250011934381,0.0,0.022172472330061685,0.022128681723671287,ambiguous,True,False,1.0,,,False,ambiguous | best_one=dominant,double,double,-448.744365947207,-450.786177507124,2.0418115599170505
20251215_160758_lost_double,20251215_160758,20251215,160758,lost,double,double_gaussian,peak,ok,,5.0,12.433926829268291,0.124719640880233,0.951785852134513,-509.591458857483,-498.673330591203,0.0016854121393716,0.0057486778349829,True,,0.057392,0.0032522,0.0064773,0.050915,0.06387,0.036009,0.0059925,0.011935,0.024074,0.047945,0.03226,0.0018638,0.003712,0.028548,0.035972,113.1423,0.069667,0.13875,113.0036,113.2811,113.4241,0.047377,0.094361,113.3297,113.5185,2.1314,0.14768,0.29413,1.8373,2.4256,0.4,,,,,3.1622776601683795,0.001792575075567757,17.51433710021914,0.007224593853299968,5.3285,0.12994503439051702,0.7044999999999746,0.858306447649762,0.0,0.07931307838380872,0.09240648092646389,pedestal_plus_peak,False,True,2.0,1.0,,False,"pedestal(W>=5.0,S<=1.0,narrow>= 1.0*wide)",double,double,-488.47765570746,-509.591458857483,21.113803150023045
20251215_160758_trapped_double,20251215_160758,20251215,160758,trapped,double,double_gaussian,dip,ok,,5.0,12.433926829268291,0.0310662999347719,0.958079671118031,-527.856723437857,-516.938595171577,0.0011780584290867,0.0048061611379618,True,,0.053733,0.0029484,0.0058722,0.047861,0.059605,0.02753,0.005238,0.010432,0.017098,0.037963,0.11205,0.0013352,0.0026592,0.10939,0.11471,113.3016,0.056842,0.11321,113.1884,113.4148,113.4439,0.050822,0.10122,113.3427,113.5451,1.8848,0.11637,0.23177,1.653,2.1165,0.4,,,,,3.1622776601683795,0.001792575075567757,17.51433710021914,0.007224593853299968,4.712,0.07385388789171735,0.35575000000001467,0.9633477948799983,0.0,0.07799031585564128,0.08095759005225764,ambiguous,False,True,2.0,,,False,ambiguous | best_one=dominant,double,double,-512.553430255258,-527.856723437857,15.303293182598964
20251215_173206_lost_double,20251215_173206,20251215,173206,lost,double,double_gaussian,peak,ok,,6.0,12.701591836734694,0.0444280632916766,0.939671767964356,-713.326249391719,-700.663339889676,0.0003908643379023,0.0025313261537698,True,,0.022594,0.00109,0.0021651,0.020429,0.024759,0.027552,0.0018163,0.0036076,0.023944,0.031159,0.01247,0.00081345,0.0016157,0.010855,0.014086,34.8285,0.135,0.26815,34.5604,35.0967,38.1837,0.054273,0.1078,38.0759,38.2915,2.5891,0.23186,0.46054,2.1285,3.0496,1.0567,0.081076,0.16104,0.89571,1.2178,3.9810717055349722,0.000686171697132275,18.62770354306988,0.0029443627791044765,2.4501750733415353,1.1998129509006732,3.1751679757736384,0.7113065119210148,0.24480955450181832,0.022595152736559872,0.03176570487951458,true_double,True,True,,,,False,true_strong(S>=1.0),double,double,,-713.326249391719,
20251215_173206_trapped_double,20251215_173206,20251215,173206,trapped,double,double_gaussian,dip,ok,,6.0,12.701591836734694,0.0618409093573839,0.849690084037367,-663.304883975477,-650.641974473434,0.0008874772806606,0.0038142899574734,True,,0.022935,0.0039353,0.0078165,0.015119,0.030752,0.022773,0.0030474,0.006053,0.01672,0.028826,0.10107,0.0041475,0.0082381,0.092829,0.10931,35.9653,0.19486,0.38704,35.5783,36.3524,38.357,0.057406,0.11402,38.243,38.471,4.1228,0.82178,1.6323,2.4905,5.7551,0.55704,0.092902,0.18453,0.37251,0.74157,3.9810717055349722,0.000686171697132275,18.62770354306988,0.0029443627791044765,7.401263823064771,0.5748917855636635,4.293587534108862,0.5857619371825423,0.0707973292188065,0.02293500022451613,0.039154132026452994,pedestal_plus_peak,False,True,2.0,1.0,,False,"pedestal(W>=5.0,S<=1.0,narrow>= 1.0*wide)",double,double,,-663.304883975477,
20251215_174013_lost_double,20251215_174013,20251215,174013,lost,double,double_gaussian,peak,ok,,6.0,12.726567901234569,0.0817311585868796,0.949601579531631,-1111.51789019635,-1094.41634765374,0.0014437018379102,0.0037807509311076,True,,0.028593,0.0012592,0.0024868,0.026106,0.03108,0.037112,0.0018238,0.0036018,0.03351,0.040714,0.018134,0.00058777,0.0011608,0.016973,0.019295,75.7206,0.10052,0.19852,75.5221,75.9191,76.8619,0.031406,0.062023,76.7999,76.9239,4.0562,0.18613,0.36759,3.6886,4.4238,0.88193,0.054089,0.10682,0.7751,0.98875,3.9810717055349722,0.00037117197204309093,18.735136419612942,0.0016011564534759643,4.599231231503634,0.2749477272482678,1.2940936355493078,0.5595374069030491,0.0,0.03554661751475144,0.06352858106752207,ambiguous,False,True,2.0,,,False,ambiguous | best_one=dominant,double,double,,-1111.51789019635,
20251215_174013_trapped_double,20251215_174013,20251215,174013,trapped,double,double_gaussian,dip,ok,,6.0,12.726567901234569,0.0323924627921057,0.924807874193463,-1077.98974933654,-1060.88820679392,0.0020120866670805,0.0044633675816713,True,,0.028064,0.0017382,0.0034329,0.024631,0.031496,0.028717,0.0024108,0.0047611,0.023956,0.033478,0.087675,0.0010313,0.0020368,0.085638,0.089711,75.7277,0.14875,0.29378,75.4339,76.0215,76.8457,0.061082,0.12063,76.7251,76.9663,4.6675,0.33804,0.66761,3.9998,5.3351,1.0347,0.10743,0.21216,0.82257,1.2469,3.9810717055349722,0.00037117197204309093,18.735136419612942,0.0016011564534759643,4.510969363100417,0.23385150353834128,1.080506426983662,0.6700784512320376,0.0,0.0369991697177832,0.05521617603096293,ambiguous,False,True,2.0,,,False,ambiguous | best_one=dominant,double,double,-988.344614356124,-1077.98974933654,89.64513498041595
20251215_175327_lost_single,20251215_175327,20251215,175327,lost,single,single_gaussian,peak,ok,,6.0,12.735181818181818,0.0260312748455959,0.861353214286284,-508.149405171626,-502.406228015919,0.0001360431985137,0.0018215726153571,True,,0.012419,0.00085348,0.0017059,0.010713,0.014125,,,,,,0.013612,0.00039916,0.00079782,0.012815,0.01441,93.7479,0.060643,0.12121,93.6266,93.8691,,,,,,1.1452,0.10031,0.20049,0.94475,1.3457,,,,,,3.9810717055349722,0.000798385653087563,18.772335879461707,0.0034516883465327297,,,,,,,,single,True,False,1.0,,,False,,single,single,-508.149405171626,,
20251215_175327_trapped_single,20251215_175327,20251215,175327,trapped,single,single_gaussian,dip,ok,,6.0,12.735181818181818,0.0684715517411426,0.808668483808131,-446.100417289209,-440.357240133503,0.0006179221136252,0.003882173497415,True,,0.02372,0.0021247,0.0042468,0.019474,0.027967,,,,,,0.092192,0.0010095,0.0020178,0.090174,0.09421,93.6788,0.080216,0.16033,93.5184,93.8391,,,,,,1.1646,0.13333,0.26649,0.89807,1.4311,,,,,,3.9810717055349722,0.000798385653087563,18.772335879461707,0.0034516883465327297,,,,,,,,single,True,False,1.0,,,False,,single,single,-446.100417289209,-444.187602453905,-1.9128148353040046
20251215_175907_lost_double,20251215_175907,20251215,175907,lost,double,double_gaussian,peak,ok,,6.0,12.739756097560976,0.0661352634550705,0.968079706655164,-579.301603926319,-568.38347566004,0.0004296194498059,0.0029023974194637,True,,0.021687,0.0040302,0.0080299,0.013657,0.029717,0.034803,0.00527,0.0105,0.024303,0.045303,0.014969,0.0013868,0.0027631,0.012206,0.017732,113.1796,0.33301,0.6635,112.5161,113.8431,114.414,0.064933,0.12937,114.2847,114.5434,2.2341,0.33172,0.66092,1.5731,2.895,0.93615,0.12522,0.24949,0.68666,1.1856,3.9810717055349722,0.0004703461077069897,18.792114724852212,0.0020350976998339486,2.386476526197725,0.5095964769275579,1.3185921059659327,0.5474842532447782,0.0,0.027803673775541764,0.05078442642095652,ambiguous,False,True,2.0,,,False,ambiguous | best_one=dominant,double,double,-514.047434752233,-579.301603926319,65.25416917408597
20251215_175907_trapped_double,20251215_175907,20251215,175907,trapped,double,double_gaussian,dip,ok,,6.0,12.739756097560976,0.0428305113759585,0.964068478912136,-580.786308340682,-569.868180074402,0.0004172927296677,0.0028604563247221,True,,0.011947,0.0019682,0.0039214,0.0080253,0.015868,0.045267,0.0015506,0.0030894,0.042178,0.048357,0.088167,0.00078583,0.0015657,0.086601,0.089732,111.8909,0.21559,0.42956,111.4614,112.3205,114.2203,0.068537,0.13655,114.0837,114.3568,1.0245,0.25704,0.51213,0.51241,1.5367,1.369,0.093943,0.18717,1.1819,1.5562,3.9810717055349722,0.0004703461077069897,18.792114724852212,0.0020350976998339486,1.3362615910200097,1.3623011341738098,2.273694485114683,0.31873158710285393,0.0,0.014449675729676346,0.04533493483033255,ambiguous,False,True,2.0,,,False,ambiguous | best_one=dominant,double,double,-554.570998235626,-580.786308340682,26.215310105056005
20251216_140715_lost_double,20251216_140715,20251216,140715,lost,double,double_gaussian,peak,ok,,8.0,12.90295918367347,0.0370843956566207,0.949263682156173,-742.062586774002,-729.399677271959,0.0002440255760856,0.0020001048172766,True,,0.01922,0.00089912,0.0017859,0.017434,0.021006,0.02085,0.001786,0.0035475,0.017303,0.024398,0.0089296,0.00088388,0.0017556,0.0071739,0.010685,35.7563,0.16489,0.32752,35.4288,36.0839,38.8105,0.041827,0.083079,38.7274,38.8936,3.0515,0.32575,0.64702,2.4044,3.6985,0.96003,0.085074,0.16898,0.79105,1.129,6.309573444801933,0.0013130608650049318,19.511761287673394,0.005904179710028874,3.178546503755091,0.9547494365090192,3.1813589158672064,0.6887181088368015,0.1351894362661359,0.019220838672223264,0.02790813603650696,ambiguous,False,True,2.0,,,False,ambiguous | best_one=dominant,double,double,,-742.062586774002,
20251216_140715_trapped_double,20251216_140715,20251216,140715,trapped,double,double_gaussian,dip,ok,,8.0,12.90295918367347,0.0590357915373277,0.819305656858346,-667.047403063302,-654.384493561259,0.0008346647521796,0.0036990578157493,True,,0.024988,0.0095606,0.01899,0.0059978,0.043978,0.016363,0.0024061,0.0047791,0.011584,0.021142,0.096254,0.00994,0.019744,0.076511,0.116,36.5429,0.22707,0.45102,36.0919,36.9939,38.9805,0.096236,0.19115,38.7893,39.1716,5.6567,1.8255,3.626,2.0307,9.2827,0.82553,0.15291,0.30372,0.52181,1.1292,6.309573444801933,0.0013130608650049318,19.511761287673394,0.005904179710028874,6.852204038617615,0.4264057450722656,2.9527697358060836,0.6733087345613481,0.0,0.024990674945094552,0.03711621974037757,pedestal_plus_peak,False,True,2.0,1.0,,False,"pedestal(W>=5.0,S<=1.0,narrow>= 1.0*wide)",double,double,,-667.047403063302,
20251216_141520_lost_double,20251216_141520,20251216,141520,lost,double,double_gaussian,peak,ok,,8.0,12.892387096774192,0.0727699073896974,0.96014611466123,-853.027621698966,-838.359547140491,0.0008257680239284,0.0032962658776107,True,,0.028475,0.0017587,0.003483,0.024992,0.031958,0.02826,0.0020851,0.0041294,0.024131,0.03239,0.018138,0.000641,0.0012695,0.016869,0.019408,77.6263,0.095118,0.18838,77.4379,77.8147,78.5146,0.042092,0.083362,78.4312,78.5979,3.0866,0.16501,0.3268,2.7598,3.4134,0.89624,0.076793,0.15208,0.74416,1.0483,6.309573444801933,0.0007186022390305155,19.46430524407416,0.0032225306455559762,3.4439435865393193,0.2763772139415872,0.9911407658662869,0.7170028120004104,0.0,0.03905629013047261,0.05447159966012833,ambiguous,False,True,2.0,,,False,ambiguous | best_one=dominant,double,double,-788.830353728576,-853.027621698966,64.19726797038993
20251216_141520_trapped_double,20251216_141520,20251216,141520,trapped,double,double_gaussian,dip,ok,,8.0,12.892387096774192,0.018201045027115,0.94378733701362,-825.512113350728,-810.844038792253,0.001186021910716,0.0039503862414693,True,,0.027356,0.0028237,0.0055922,0.021764,0.032948,0.033833,0.0037293,0.0073857,0.026447,0.041218,0.075114,0.0013201,0.0026144,0.0725,0.077729,77.3893,0.21687,0.42951,76.9597,77.8188,78.7308,0.068624,0.13591,78.5949,78.8667,3.1718,0.31677,0.62735,2.5444,3.7991,0.87881,0.11855,0.23478,0.64403,1.1136,6.309573444801933,0.0007186022390305155,19.46430524407416,0.0032225306455559762,3.6091988029266853,0.40759033518884963,1.526496057168212,0.5404366615244708,0.0,0.03064718092782047,0.05670818267837438,ambiguous,False,True,2.0,,,False,ambiguous | best_one=dominant,double,double,-739.362733415136,-825.512113350728,86.14937993559204
20251216_142522_lost_single,20251216_142522,20251216,142522,lost,single,single_gaussian,peak,ok,,8.0,12.886195121951221,0.023560578764036,0.827798103000829,-634.581766733921,-627.724029420415,0.0001691258998892,0.0018210420411058,True,,0.012333,0.00094182,0.0018745,0.010458,0.014207,,,,,,0.011228,0.0003751,0.00074657,0.010481,0.011974,95.2513,0.070882,0.14108,95.1102,95.3924,,,,,,1.1847,0.11245,0.22381,0.96091,1.4085,,,,,,6.309573444801933,0.0013390843649103506,19.436582559887217,0.006000571064546384,,,,,,,,single,True,False,1.0,,,False,,single,single,-634.581766733921,,
20251216_143214_lost_single,20251216_143214,20251216,143214,lost,single,single_gaussian,peak,ok,,8.0,12.929073170731707,0.047076820208465,0.884665986668633,-546.110331002256,-539.25259368875,0.0009585075518576,0.0043352353710842,True,,0.032944,0.0017268,0.0034369,0.029507,0.036381,,,,,,0.014133,0.00099318,0.0019767,0.012156,0.016109,115.9396,0.068228,0.13579,115.8038,116.0754,,,,,,1.748,0.1215,0.24183,1.5062,1.9898,,,,,,6.309573444801933,0.002824394456376646,19.62950105257177,0.012730065003488507,,,,,,,,single,True,False,1.0,,,False,,single,single,-546.110331002256,,
20251216_143214_trapped_double,20251216_143214,20251216,143214,trapped,double,double_gaussian,dip,ok,,8.0,12.929073170731707,0.0361625230919903,0.940962976653651,-561.641188687051,-550.723060420772,0.0006073969117014,0.003451049603627,True,,0.01879,0.003097,0.0061706,0.012619,0.024961,0.028682,0.0036137,0.0072,0.021482,0.035882,0.082894,0.0029734,0.0059243,0.07697,0.088818,115.6857,0.20793,0.41428,115.2714,116.1,116.3551,0.065124,0.12975,116.2253,116.4848,3.2426,0.7749,1.5439,1.6987,4.7865,1.0011,0.12619,0.25142,0.74969,1.2525,6.309573444801933,0.002824394456376646,19.62950105257177,0.012730065003488507,3.239037059234841,0.19725249772906694,0.6686644690840036,0.7953072224734181,0.0,0.03713134087290361,0.04668804686247479,ambiguous,False,True,2.0,,,False,ambiguous | best_one=dominant,double,double,-542.952833461307,-561.641188687051,18.688355225743976
