Ex,Ey,Ez,U2,ratio_signal,ratio_lost,loading_signal,trapped_signal,lost_signal,time_cost
-0.144965354,-0.005649613,-0.027320065,-0.18,0.10101416613007083,0.00796844816484224,12424,1255,99,7.158225059509277
-0.000378212,-0.044588527,0.0187980872,-0.1,0.06450897805364664,0.008349959358604891,13533,873,113,7.195929288864136
0.0177247084,0.039253712,-0.048963802,-0.24,0.03655475368685284,0.013335425164731723,12748,466,170,7.160641193389893
0.044860085,0.0351002639,-0.0633588,-0.18,0.029339499927735224,0.011634629281688106,13838,406,161,7.276547193527222
-0.339216327,0.0906323163,0.053030361,-0.24,0.029221067590372147,0.0007105426769695354,11259,329,8,7.068965196609497
-0.145655065,0.1985003066,0.0611024152,-0.13,0.035552903060789495,0.005030266859919857,11729,417,59,7.023884534835815
-0.019071957,0.1523782401,-0.061217464,-0.24,0.001268911664226452,0.001268911664226452,10245,13,13,7.025200128555298
-0.281609939,0.1811016102,-0.013754804,-0.13,0.0338865836791148,0.0009508990318118949,11568,392,11,7.220115900039673
-0.228428207,-0.039967323,0.002162021,-0.24,0.0723977419035357,0.0008913538674853917,10097,731,9,7.135255575180054
-0.123218871,-0.048866553,-0.004284965,-0.18,0.08728956228956229,0.011363636363636364,11880,1037,135,7.135824203491211
-0.233073466,0.1141758823,-0.007989308,-0.24,0.07082063675528003,0.0007355259010192287,9517,674,7,7.112222909927368
-0.200965918,0.0913809984,0.0455610268,-0.3,0.055618188650883124,0.001033446072904923,10644,592,11,7.237032651901245
0.0401474655,0.1173779682,0.0231246666,-0.18,0.03352226720647773,0.014898785425101214,12350,414,184,7.175071954727173
-0.172544363,0.0058802632,0.0651325643,-0.1,0.012316747506676114,0.004523407270150962,18349,226,83,7.977032899856567
-0.122601433,0.0179135685,0.0761335784,-0.18,0.08656204021579206,0.010299166257969592,16312,1412,168,7.763678312301636
-0.239483542,0.0691376068,0.0686957733,-0.18,0.10932751500038962,0.0007792410192472532,12833,1403,10,7.4010796546936035
0.0427686726,-0.030633964,0.0218399355,-0.3,0.0001461133839859731,0.0005844535359438924,13688,2,8,7.1525774002075195
-0.10971585,0.0861153181,-0.079930775,-0.24,0.07869142351900972,0.014854111405835544,11310,890,168,7.151360988616943
-0.291860738,0.0898599954,-0.061301605,-0.18,0.04543788933675339,0.0008244778307072187,10916,496,9,7.045042514801025
-0.260741368,0.1059750716,-0.055965679,-0.13,0.021236959761549927,0.0018628912071535022,10736,228,20,7.18025279045105
-0.069247129,0.01156422,-0.04509521,-0.13,0.041224460327774166,0.0041874232907371306,13851,571,58,7.166399717330933
-0.022631999,0.1840458748,0.0793258674,-0.13,0.022342427093132642,0.005095641266854813,12756,285,65,7.100638151168823
0.0156955693,-0.095478531,0.0596247046,-0.24,0.0,0.00048392671966816455,14465,0,7,7.280724048614502
-0.119931371,0.0109409615,0.0514957466,-0.24,0.07780484310073077,0.008382289726321823,13958,1086,117,7.2397050857543945
-0.020333345,0.0027329475,0.0525449996,-0.1,0.05644396687946401,0.005499020289488655,15821,893,87,7.575155973434448
-0.277831812,-0.051830424,0.0550657367,-0.18,0.05471803461753211,0.0008375209380234506,10746,588,9,7.046435117721558
-0.080869595,0.1137173174,-0.076918879,-0.24,0.050032916392363395,0.014765353145866642,10633,532,157,7.2003257274627686
-0.28890942,-0.085017572,0.0585826709,-0.18,0.01690039554117224,0.0009888529306005035,11124,188,11,7.110282897949219
-0.010270637,0.1884451265,0.0078908772,-0.1,0.03142878371350026,0.005943978007281373,13459,423,80,7.214928865432739
-0.117587859,-0.036951922,0.0277835982,-0.18,0.10072535443455324,0.011457303000329707,12132,1222,139,7.216358184814453
-0.014703246,0.0706812822,-0.078717,-0.3,0.0,0.0007926023778071334,11355,0,9,7.252271890640259
-0.338980598,-0.04317434,0.0131329244,-0.24,0.012478235635519443,0.0008705745792222867,10338,129,9,7.325911283493042
-0.001388995,0.08358362,-0.037155424,-0.18,0.06523817110084436,0.01585152142743349,12554,819,199,7.193017959594727
-0.051614672,0.0924337077,-0.073656482,-0.18,0.06748422260470453,0.014056224899598393,13944,941,196,7.219969749450684
-0.315441584,0.0638552998,-0.06567275,-0.13,0.01507492327134862,0.0018956490341216826,11078,167,21,7.130224704742432
-0.236333534,0.1792617393,0.0765572735,-0.18,0.022555166517384578,0.0014656786906603696,12281,277,18,7.072790622711182
-0.045064859,-0.082101291,0.0500148341,-0.3,0.0,0.00024326954265325982,12332,0,3,7.148785829544067
-0.251276901,0.089311986,0.0570725065,-0.13,0.027693602693602694,0.0023569023569023568,11880,329,28,7.078484773635864
-0.189433466,-0.027841465,-0.020409075,-0.18,0.10452931497358621,0.0073612193643370575,11547,1207,85,7.368647575378418
0.0247240676,0.1334233356,-0.021781599,-0.1,0.06821176652972638,0.013332299821719247,12901,880,172,7.430113077163696
-0.154412814,-0.040651691,-0.013334736,-0.13,0.06163368494464301,0.004271641530816842,11471,707,49,7.567157983779907
-0.046294287,0.1889507545,-0.069715622,-0.18,0.007994732881866065,0.003668171557562077,10632,85,39,7.1365807056427
-0.11286201,-0.067737315,0.0734234031,-0.24,0.044762972453555414,0.011130685458039719,12488,559,139,7.351321220397949
-0.128435531,0.1067851993,-0.060853185,-0.13,0.03174458795706749,0.005639439694378752,10994,349,62,7.159868955612183
-0.330284727,-0.012274016,0.041565956,-0.18,0.047768931679318644,0.0012960562858729864,10802,516,14,7.112145900726318
0.0203698827,0.0377950686,0.0798705418,-0.13,0.05166757791142701,0.01319026790595954,14632,756,193,7.536139249801636
-0.010432994,0.0526512621,-0.017032585,-0.24,0.05540720961281709,0.016522029372496663,11984,664,198,7.1577370166778564
-0.023565966,0.1379368526,-0.046616681,-0.3,0.0,0.0005143503754757741,9721,0,5,7.121853828430176
0.0444374766,-0.069474858,0.0654847797,-0.1,0.03517204547188525,0.010223544670786603,13107,461,134,7.15419340133667
0.0038642676,0.1420459312,-0.056832042,-0.1,0.026241648555099414,0.005312726394590679,12423,326,66,7.321278095245361
0.001299501,0.0008682761,-0.005579198,-0.24,0.040375729111430954,0.012574804939019772,13201,533,166,7.231060266494751
-0.292103196,0.1902465893,-0.035424382,-0.18,0.009074243813015583,0.0011915673693858844,10910,99,13,7.1881468296051025
-0.27732751,0.1487773819,-0.041707377,-0.3,0.00011617100371747211,0.00034851301115241634,8608,1,3,7.09462571144104
-0.209474845,0.1733159525,-0.02714143,-0.18,0.04264903201073414,0.001437607820586544,10434,445,15,7.253638744354248
0.0300721559,-0.09174737,0.0710211226,-0.13,0.026410737480155867,0.011834319526627219,13858,366,164,7.164790868759155
-0.079237638,0.1393927182,0.0480511329,-0.3,0.0005914659907055344,0.0008449514152936206,11835,7,10,7.155734062194824
-0.11248788,0.1867611901,0.0465478974,-0.3,0.00018178512997636792,0.0008180330848936557,11002,2,9,7.115116357803345
-0.150162175,0.0368730368,0.0489944601,-0.24,0.09107751593300727,0.011857121683711279,13494,1229,160,7.692371845245361
-0.285481489,-0.045732727,-0.07531253,-0.1,0.003989361702127659,0.0016843971631205674,11280,45,19,7.215650320053101
-0.349924766,0.0733820076,-0.056677525,-0.3,0.0,0.00037974683544303797,7900,0,3,7.2561116218566895
-0.308851565,0.1657823769,-0.011277927,-0.13,0.03776624306425631,0.0008949346697691068,11174,422,10,7.3532350063323975
-0.086559727,-0.068465324,0.0516582169,-0.1,0.047475961538461536,0.003230168269230769,13312,632,43,7.520933628082275
-0.21373439,0.0373462056,-0.012895137,-0.3,0.0761608154020385,0.0016043790109475274,10596,807,17,7.415899991989136
0.0320530518,0.163101504,-0.077417944,-0.3,0.0,0.0005375766046661649,9301,0,5,7.5176615715026855
-0.212225833,0.096287404,0.0415075627,-0.18,0.13458791901201378,0.0018482735444845838,11903,1602,22,7.250260353088379
-0.238350941,-0.066619519,-0.014000194,-0.24,0.04159374034798723,0.0007206836198908679,9713,404,7,7.314945697784424
-0.131453809,0.0037808847,-0.077110795,-0.3,0.06375281118607608,0.016818226263811478,10227,652,172,7.383123159408569
-0.079707791,0.056470939,-0.002813686,-0.18,0.1031351180604912,0.014293611308536682,12663,1306,181,7.258062124252319
-0.032530756,0.0634646308,0.0034117941,-0.13,0.09926996850844547,0.010091611795018609,13972,1387,141,7.906166315078735
-0.276410541,0.1215965584,0.062272605,-0.1,0.004407514450867052,0.0006502890173410405,13840,61,9,7.250927925109863
-0.282513853,0.0641046439,0.0720201168,-0.24,0.07140974967061924,0.0007026789635485288,11385,813,8,7.200760841369629
-0.168194183,0.0747230714,-0.034140389,-0.3,0.08205814843152257,0.013006885998469778,10456,858,136,7.221827030181885
0.0139944126,0.1988332449,-0.005671598,-0.13,0.008223294061832845,0.005376769194275322,12647,104,68,7.328925371170044
-0.288191274,0.1890428956,0.0347941985,-0.1,0.003654970760233918,0.001055880441845354,12312,45,13,7.423152208328247
-0.217116384,-0.056280341,-0.060114089,-0.24,0.055820156220232425,0.0017146123071061154,10498,586,18,7.31385350227356
-0.014067239,-0.014560235,0.0610319642,-0.24,0.038496095099868684,0.009744972009122952,14469,557,141,7.291809320449829
-0.247389063,0.1323823606,-0.035812927,-0.24,0.035623409669211195,0.00033189512114171923,9039,322,3,7.247637748718262
-0.301015614,0.0768348323,0.0481546915,-0.13,0.011645650951730785,0.0010440928439482773,12451,145,13,7.347333908081055
-0.088571917,0.0144208525,0.0262900922,-0.18,0.09233449477351917,0.008501742160278747,14350,1325,122,7.473124742507935
-0.227163557,0.0274618134,0.0503930662,-0.18,0.1063134009610251,0.003136679124399359,14984,1593,47,7.601085901260376
-0.101370251,0.0014063289,0.069405384,-0.24,0.06966530364985613,0.00855671664394972,13206,920,113,7.571915864944458
-0.039267804,0.0479489817,-0.025865924,-0.3,0.0017619734102194459,0.0023226013134710877,12486,22,29,7.142231702804565
-0.004703453,0.0681058841,0.0167841167,-0.1,0.08819103696434413,0.006934903500163559,15285,1348,106,7.775141000747681
-0.341579615,0.0961513044,0.0759927828,-0.3,0.00037548108514033607,0.0007509621702806721,10653,4,8,7.167658567428589
-0.10262124,0.1713393443,-0.0441451,-0.18,0.047811695476278046,0.005608679661640309,10876,520,61,7.463602066040039
-0.005855278,-0.075910132,0.0406641971,-0.1,0.05504320673879892,0.010238907849829351,13771,758,141,7.2464518547058105
-0.265951103,0.0247102087,0.0701906053,-0.1,0.00329882257409663,0.0023853024766544864,19704,65,47,8.686250925064087
-0.304330459,0.0423331502,0.0261127914,-0.3,0.01632963068451533,0.0007595177062565271,10533,172,8,6.96016788482666
-0.227514953,0.1060621822,0.0718117824,-0.13,0.03687801886069156,0.002070075902783102,13043,481,27,7.232447147369385
-0.171970202,0.0988335336,-0.038839776,-0.18,0.12705016401312105,0.011440915273221858,12499,1588,143,7.268678426742554
-0.205117862,0.033429203,0.0664501563,-0.18,0.1031569295258056,0.0076630861933455596,15268,1575,117,7.835703611373901
0.02249406,0.1036956185,-0.052741926,-0.3,0.0,0.0005926678520023706,11811,0,7,7.341663360595703
-0.069870736,0.0265370675,-0.078459019,-0.3,0.016679904686258934,0.010802223987291502,12590,210,136,7.362996578216553
-0.039434991,-0.065915544,-0.055628551,-0.1,0.00963275135460566,0.0024834437086092716,13288,128,33,7.306243419647217
0.0042127849,0.0635630749,0.0669809621,-0.18,0.058678276691143026,0.013971018259795957,15389,903,215,7.952122449874878
-0.169999142,0.1536436819,0.0087462239,-0.13,0.10426470588235294,0.003235294117647059,13600,1418,44,7.677833795547485
-0.319109058,-0.054619963,0.0423209411,-0.24,0.008141112618724558,0.0010375927847394045,12529,102,13,7.34435510635376
-0.309006424,-0.088786174,0.0005464533,-0.3,0.0,0.00035236081747709656,11352,0,4,7.1697351932525635
-0.282140754,0.1638863423,-0.068594436,-0.13,0.01537163745430687,0.0012184834567438372,10669,164,13,7.248642206192017
-0.021585954,0.1910358058,-0.027587184,-0.18,0.010787687157072444,0.00502185436622338,10753,116,54,7.35991907119751
-0.338245556,0.0316641819,-0.031715889,-0.18,0.03160583941605839,0.0009489051094890511,13700,433,13,7.349289894104004
-0.022480841,-0.038089734,-0.015745838,-0.3,0.0,0.00043427909669947886,13816,0,6,7.401938199996948
-0.343910316,0.0410406655,0.0162714605,-0.13,0.02208994708994709,0.0015211640211640213,15120,334,23,7.688596725463867
-0.115434445,0.1105726106,0.0745996309,-0.3,0.018826882688268827,0.005775577557755775,13332,251,77,7.5823814868927
-0.270283569,0.1702849827,0.0724423013,-0.1,0.002756619513964454,0.001088139281828074,13785,38,15,7.385594367980957
-0.190031409,-0.07335563,0.0331544343,-0.1,0.018049959709911363,0.0022562449637389204,12410,224,28,7.246015548706055
-0.19580572,0.1130994216,-0.051957359,-0.24,0.09815624000852606,0.0023446658851113715,9383,921,22,7.20387601852417
-0.310011158,0.1579722806,-0.021549487,-0.3,0.0,0.0003322995126273815,9028,0,3,7.381935119628906
-0.283056854,0.0183906021,0.0104583727,-0.24,0.10199066109609241,0.0008192020971573687,12207,1245,10,7.319169521331787
-0.264831302,0.1919979511,-0.010432571,-0.1,0.02209271983995825,0.0013046881795250936,11497,254,15,7.2946226596832275
0.0086586077,-0.061205851,0.0566828136,-0.18,0.0368052999631947,0.012440191387559809,13585,500,169,7.336866855621338
0.0171842402,-0.017024541,-0.071064245,-0.24,0.01644736842105263,0.008797429620563036,13072,215,115,7.559823513031006
-0.182357939,-0.017354547,-0.051735101,-0.1,0.011738221579032,0.0023315645602186848,12438,146,29,7.376184701919556
-0.055666794,0.199960684,-0.044420461,-0.13,0.024625361493295944,0.005959162211900798,11411,281,68,7.2966203689575195
-0.262857376,-0.077950415,-0.029957984,-0.24,0.011321531494442157,0.0006175380815150268,9716,110,6,7.385716199874878
-0.320962959,0.0089591342,-0.051328634,-0.24,0.07455654101995565,0.0012934220251293422,10824,807,14,7.406740188598633
-0.020941437,0.110829145,0.0192103383,-0.3,0.0,0.0004089645018812367,12226,0,5,7.211909770965576
-0.185083793,0.1213069306,0.0464522349,-0.24,0.07384669356253289,0.0014032625855113139,11402,842,16,7.432231187820435
-0.309117463,0.0362791679,-0.058408499,-0.24,0.0781688822317918,0.0005616925669350309,10682,835,6,7.48050332069397
-0.327561022,-0.086590694,-0.072484976,-0.1,0.003390788358293303,0.0009418856550814731,10617,36,10,7.182275056838989
-0.326998083,0.0942147031,0.068366809,-0.1,0.002815202091292982,0.0012065151819827067,14919,42,18,7.258803129196167
-0.035162758,0.1898617607,0.0720938583,-0.18,0.008313908313908314,0.003574203574203574,12870,107,46,7.11536169052124
-0.32740385,0.0609752185,0.0094069874,-0.24,0.052899472823123066,0.0011816033448463915,11002,582,13,7.358217477798462
-0.208849275,0.0177732427,-0.018076029,-0.24,0.11899427433408016,0.008629989212513484,12051,1434,104,7.212286710739136
-0.244707753,0.1630109251,0.054818626,-0.13,0.02458218400129807,0.0016225864027259451,12326,303,20,7.1924216747283936
0.0145710408,0.0748271924,-0.068827188,-0.13,0.03641352714328092,0.012830020765351528,13484,491,173,7.2547242641448975
0.0135889236,0.1640290468,0.052463898,-0.18,0.010069654754694124,0.004012719563900666,13208,133,53,7.35475492477417
-0.239019363,0.0980148407,-0.017133102,-0.13,0.053793212562297285,0.0017403686417213828,12641,680,22,7.220105171203613
0.0367586375,-0.022416911,-0.032593653,-0.3,0.0,0.0004553042950371832,13178,0,6,7.144979953765869
-0.128208639,-0.024511387,-0.018612406,-0.13,0.05898578400169743,0.003607044345427541,14139,834,51,7.371603488922119
-0.328558335,-0.045353463,0.0612970843,-0.13,0.004995836802664446,0.0013625009461812126,13211,66,18,7.238253355026245
0.0293978057,0.0121665157,-0.026049663,-0.1,0.03455964325529543,0.003803528100203292,15249,527,58,7.398287057876587
-0.101842884,0.1081531554,-0.009387546,-0.1,0.0714392022622414,0.002902217591903557,13438,960,39,7.211331844329834
-0.161676738,0.0720171064,0.0070568772,-0.1,0.057070081233650004,0.0026848409748038,14526,829,39,7.183829069137573
-0.302477313,0.1147777212,-0.073102529,-0.24,0.027516139273997247,0.0010583130489998942,9449,260,10,7.314830541610718
-0.149130488,-0.022761655,-0.072014052,-0.13,0.01935243766282099,0.004093784890212133,13435,260,55,7.178508996963501
0.0307368006,0.1993023021,-0.062645168,-0.24,0.0,0.0008860011813349084,10158,0,9,7.164199590682983
-0.343675042,-0.035959424,-0.016555056,-0.1,0.011204481792717087,0.0013181743285549513,12138,136,16,7.32588005065918
-0.027451116,0.193484428,0.0180603567,-0.13,0.022489099671077793,0.006578444121471736,13073,294,86,7.260437726974487
-0.075545676,0.1450841542,-0.031846112,-0.24,0.030705009276437847,0.007328385899814471,10780,331,79,7.179462194442749
0.0189408954,0.1087439125,0.070733526,-0.18,0.037833685423468405,0.014723769284936943,15621,591,230,7.4773125648498535
-0.228776682,0.0330542011,-0.077612958,-0.24,0.10549359768690623,0.001982651796778191,12105,1277,24,7.3751232624053955
-0.161635553,-0.02762225,0.0680216426,-0.18,0.10236686390532544,0.010798816568047338,13520,1384,146,7.391021490097046
-0.130756913,0.1309558311,-0.033804256,-0.13,0.09670381048858412,0.008415803007870334,12833,1241,108,7.2974629402160645
0.0209409904,-0.032298819,0.0444588226,-0.24,0.015425155858345653,0.007712577929172826,15559,240,120,7.311791181564331
-0.108962953,0.1121672503,-0.033210444,-0.3,0.016444277391467768,0.006671678255966923,10642,175,71,7.279897212982178
0.0009767271,0.0580880759,-0.042250651,-0.3,0.0001628531878511522,0.0003257063757023044,12281,2,4,7.182934761047363
-0.274320756,0.0822723759,-0.012638819,-0.24,0.08472492572482328,0.0011269337158078066,9761,827,11,7.113580226898193
0.0035799701,-0.081335525,0.0014799018,-0.13,0.04557700942972609,0.011899416255051639,13362,609,159,7.204495191574097
-0.098391616,-0.001193451,0.0325269795,-0.18,0.0966577636613008,0.009095502779181405,13853,1339,126,7.4434123039245605
-0.064114073,-0.074025607,0.0281222536,-0.3,0.0,0.0003937938095613137,12697,0,5,7.177798509597778
-0.305235062,0.1273959818,-0.04905191,-0.3,0.0,0.00035855145213338117,8367,0,3,7.297738075256348
-0.065576053,0.075934908,-0.051599917,-0.1,0.018055879835006616,0.00342439100319091,12849,232,44,7.271510124206543
-0.149296658,0.1478934514,0.0059029247,-0.13,0.11219940062860902,0.009867699729551933,13681,1535,135,7.423094272613525
-0.147082672,0.1767943281,-0.045799005,-0.1,0.024912250663470595,0.0022258368290386096,11681,291,26,7.193683385848999
-0.113753715,0.0162516037,0.0073524927,-0.13,0.07381216761147799,0.002688329144994448,17111,1263,46,8.108307123184204
-0.190835746,0.0611925807,0.0519466994,-0.3,0.08461473111885141,0.003483136521960751,11771,996,41,7.185974359512329
-0.151989603,0.1341518532,-0.040907315,-0.3,0.02518244423887347,0.005139274334463974,9729,245,50,7.307828664779663
0.0431374229,0.0883639662,0.0783833946,-0.3,6.640988179041042e-05,0.0002656395271616417,15058,1,4,7.310235500335693
-0.348307086,-0.0486291,0.0200766862,-0.3,0.0,0.0003891429127347018,10279,0,4,7.1128315925598145
-0.318730571,-0.080823499,0.0285089839,-0.13,0.012604415274463007,0.0008949880668257757,13408,169,12,7.35068154335022
-0.345515935,0.1924841088,0.0076822862,-0.13,0.011923233973050224,0.0008166598611678236,12245,146,10,7.257895231246948
-0.024953414,-0.075021398,-0.024116786,-0.24,0.013321013321013321,0.0087010087010087,12987,173,113,7.188335657119751
0.0036891671,0.1065780437,-0.024743132,-0.18,0.052916368266093736,0.014721094931168934,12567,665,185,7.2457640171051025
-0.029199091,-0.06023519,-0.042437214,-0.18,0.05457067982118082,0.013642669955295205,12974,708,177,7.360017776489258
-0.148383571,0.005053364,0.0202649992,-0.13,0.07296689167470267,0.003792992606878817,15555,1135,59,7.65447735786438
-0.327012125,0.1672314637,-0.069451515,-0.3,0.0,0.0,8420,0,0,7.223448991775513
-0.08109405,-0.029416868,-0.037078843,-0.3,0.0035785288270377734,0.0033399602385685884,12575,45,42,7.242745399475098
-0.022976639,-0.049778469,0.0133674304,-0.18,0.0584872471416007,0.010554089709762533,13644,798,144,7.338202714920044
-0.224694371,-0.096882866,-0.070574343,-0.24,0.006133878566983732,0.00035558716330340474,11249,69,4,7.14943528175354
0.0323141613,-0.018334799,0.0775542374,-0.3,0.0010255007862172694,0.0014357011007041771,14627,15,21,7.215651750564575
-0.043609348,0.0554669456,0.0183247811,-0.24,0.058058746646488274,0.015752906376831532,14537,844,229,7.344567775726318
-0.019989574,-0.073742432,0.045952535,-0.18,0.04263016030642644,0.011987515959710596,14098,601,169,7.39789080619812
-0.029038278,0.0292057631,0.0615045727,-0.3,0.001809220787322977,0.002370703100630108,16029,29,38,7.406534194946289
-0.175347466,0.1113949191,0.034360181,-0.13,0.14223130841121495,0.008761682242990653,13696,1948,120,7.390594005584717
-0.307198119,0.1432447559,0.0374039702,-0.18,0.047970187123374565,0.0006343165239454488,12612,605,8,7.253421306610107
-0.033626236,0.0220712769,-0.037647599,-0.24,0.04826897470039947,0.014513981358189081,15020,725,218,7.555425405502319
0.0010996517,-0.087298091,0.0368137365,-0.13,0.043029510103212674,0.012283762174734699,13758,592,169,7.227815866470337
-0.272995672,-0.087912214,0.0125219442,-0.13,0.035173888932900264,0.001267527529113523,12623,444,16,7.164775609970093
-0.091361214,0.1458491521,-0.066258494,-0.13,0.04445506692160612,0.007807520713830465,12552,558,98,7.185852766036987
-0.260367066,0.0724193594,0.0599498489,-0.24,0.08470955550078055,0.0008216251745953496,12171,1031,10,7.407475709915161
-0.249055836,-0.015816393,-0.061118167,-0.13,0.015239767015080188,0.002154312614697199,12533,191,27,7.2420713901519775
-0.333487607,0.1439293082,0.0647890338,-0.13,0.001086787765874864,0.0011644154634373545,12882,14,15,7.174880504608154
-0.031622405,0.0100768882,0.0141448418,-0.3,0.00585711366886876,0.007627868964108152,14683,86,112,7.28521203994751
-0.014230454,0.1320428795,0.0010869337,-0.13,0.07360948376869529,0.012612860982838238,14509,1068,183,7.346120834350586
-0.297745922,0.0033923363,0.0409137936,-0.13,0.01606425702811245,0.002157885272433016,16683,268,36,7.690891742706299
-0.171012876,-0.099962404,0.0553637393,-0.18,0.0669558359621451,0.0027602523659305996,12680,849,35,7.251169204711914
-0.296191049,0.0150603109,-0.07092007,-0.1,0.00769802147342832,0.00222837463704504,14809,114,33,7.4158148765563965
0.0346262266,0.0862512291,0.0628851605,-0.1,0.0510427394438723,0.015447991761071062,15536,793,240,7.564818382263184
-0.236909397,0.1425487641,-0.071738013,-0.24,0.027430120984564037,0.00031289111389236547,9588,263,3,7.229647636413574
-0.18543956,-0.052725923,0.0634525362,-0.13,0.050497203231821004,0.0035736482287134865,12872,650,46,7.216979742050171
-0.202753218,-0.004606176,-0.003031542,-0.13,0.05217334380727939,0.002880335166273894,15276,797,44,7.430007457733154
-0.125529226,-0.091710866,-0.030117145,-0.18,0.06368828730146311,0.011032000625929114,12781,814,141,7.304980993270874
-0.117141597,0.1559910535,0.0656029426,-0.24,0.03426467056280522,0.004002882075094067,12491,428,50,7.300177335739136
-0.073567003,-0.072058748,0.0152434107,-0.13,0.07258477990185307,0.01018091261993701,13653,991,139,7.255094051361084
-0.261812383,0.1435929979,0.0050510184,-0.1,0.05120810600155885,0.0011691348402182386,12830,657,15,7.3296287059783936
0.0482995693,-0.031239514,-0.078652834,-0.18,0.017920656634746922,0.010738714090287278,14620,262,157,7.308474540710449
-0.346344454,0.1680524052,0.0769616406,-0.1,0.0008156606851549756,0.0008156606851549756,14712,12,12,7.282325029373169
0.0189211891,0.1954841632,-0.029971007,-0.24,0.00018416206261510129,0.00036832412523020257,10860,2,4,7.240433692932129
-0.285058683,-0.026825793,-0.033942612,-0.13,0.01712357654997891,0.001940109658371995,11855,203,23,7.37441873550415
-0.177512655,-0.028885589,0.038853647,-0.24,0.08824446523230434,0.009276582475834114,12828,1132,119,7.338989496231079
-0.156980424,0.1707260799,-0.01202564,-0.13,0.07905014841431027,0.002890173410404624,12802,1012,37,7.321393966674805
-0.133231222,-0.088746169,-0.071794561,-0.24,0.0381332269644994,0.006781013163143199,12535,478,85,7.145367860794067
0.0143770828,0.0279073576,0.0749874941,-0.24,0.035185753761129875,0.01117592876880565,16285,573,182,7.825247764587402
-0.012319885,0.1705534192,-0.033429888,-0.3,0.0,0.0004805843906189927,10404,0,5,7.178022384643555
-0.25015382,-0.079701729,-0.004553121,-0.18,0.04505175983436853,0.0007453416149068323,12075,544,9,7.295772314071655
-0.146199299,0.0245910998,-0.05279206,-0.1,0.010228555304740407,0.003386004514672686,14176,145,48,7.398081302642822
-0.09610294,0.1482528634,0.0289126919,-0.24,0.0313492386613468,0.004722742447683413,12281,385,58,7.306463241577148
-0.161951801,0.10771832,0.041124659,-0.24,0.09635106129263057,0.010096192066141983,12579,1212,127,7.377055406570435
-0.09947996,0.1972145304,-0.074291986,-0.18,0.016705069124423964,0.004526003949967084,12152,203,55,7.265659332275391
-0.236214773,0.063627027,0.0174409255,-0.3,0.05211424332344214,0.000927299703264095,10784,562,10,7.437660455703735
-0.341909397,0.1864884054,0.0283744625,-0.24,0.0,0.0004756921320521359,10511,0,5,7.31999659538269
-0.209611625,-0.089027208,0.0744178038,-0.3,0.0,0.00034494653328734045,11596,0,4,7.221294164657593
-0.16506524,-0.045474949,0.0109291998,-0.13,0.07313670785173376,0.0027235286302643817,15054,1101,41,7.46969199180603
-0.31687308,0.1082874785,-0.047718957,-0.24,0.02747578572840482,0.0004941688080648349,10118,278,5,7.303467273712158
-0.3319955,0.1935673838,0.0363446422,-0.3,0.00010001000100010001,0.0005000500050005,9999,1,5,7.252171277999878
-0.345364248,-0.018508617,-0.02746535,-0.3,0.0,0.0008824394548485146,10199,0,9,7.1978919506073
-0.298715899,0.1189348897,0.0220106183,-0.3,8.6333419666753e-05,0.000518000518000518,11583,1,6,7.2207818031311035
-0.119037108,0.1496226752,-0.037316832,-0.1,0.027739036107236943,0.003099333643266698,12906,358,40,7.296702861785889
-0.348376295,0.1509708152,0.073303091,-0.24,0.0003082851637764933,0.0003853564547206166,12975,4,5,7.274762392044067
-0.277706886,0.0038645057,0.0797371835,-0.13,0.007122589611442469,0.0027795471654409637,17269,123,48,7.706110954284668
-0.273131238,0.1674644451,0.0565400579,-0.18,0.02275527807442701,0.0004107450915961554,12173,277,5,7.184275150299072
-0.056119164,-0.084928935,0.0201881498,-0.1,0.05692426475749281,0.004983505299361269,14247,811,71,7.483628988265991
-0.072384465,0.1325844808,0.0296802903,-0.18,0.0743514515132798,0.011812847436689315,12952,963,153,7.294978380203247
-0.12497885,-0.010535332,0.0361422337,-0.3,0.053120327378610215,0.008577949161879279,12707,675,109,7.332664251327515
-0.256085613,0.1279986774,-0.070211846,-0.13,0.01617036317045153,0.0019439780860652117,11317,183,22,7.1029253005981445
-0.108885645,-0.004442879,-0.062073325,-0.13,0.024298668177954095,0.00432133748937376,14116,343,61,7.314716339111328
-0.041340877,-0.058557585,0.0354963251,-0.24,0.02702310039227081,0.01067848321952637,13766,372,147,7.319404125213623
0.0450063716,-0.003385909,0.0309332999,-0.18,0.036765210233898074,0.01042595514095617,14579,536,152,7.277973175048828
-0.208504022,0.0687046818,-0.030265831,-0.13,0.03440349398513524,0.002988276760401502,13051,449,39,7.327635288238525
0.0132981825,0.1133215942,-0.002046254,-0.3,0.0,0.0004210880916287687,11874,0,5,7.256534099578857
-0.205490558,-0.0976862,0.0292470437,-0.3,0.0,0.00018429782528566163,10852,0,2,7.234010219573975
-0.223240804,0.0094055183,0.0748845379,-0.3,0.07660400670726326,0.0008825346394845997,11331,868,10,7.214305400848389
-0.239878487,-0.078292343,0.0431646751,-0.3,0.0,0.0004598546859192495,10873,0,5,7.360872745513916
-0.165153678,0.1598286765,-0.064934768,-0.24,0.041461916461916465,0.0014332514332514332,9768,405,14,7.2773802280426025
