Ex,Ey,Ez,mesh_voltage,ratio_signal,ratio_lost,loading_signal,trapped_signal,lost_signal,time_cost
-0.345426779,-0.007961291,0.0753672592,120,0.0012971220105391164,0.0011349817592217267,12335,16,14,6.82797646522522
-0.20804805,0.0854116201,0.0392845586,120,0.1041385748366352,0.002800539363136604,9641,1004,27,6.93070912361145
-0.039686774,-0.032105239,0.0143285041,120,0.06927254919419464,0.015047636007479298,11231,778,169,7.01401424407959
-0.317646968,-0.043361098,0.009131022,120,0.03026572278649841,0.0006155740227762388,9747,295,6,6.903238296508789
-0.080198188,0.1464196669,0.0436566263,120,0.08015630956919557,0.018299656881433472,10492,841,192,6.923236846923828
-0.075735103,0.1730372403,0.0298734148,120,0.06027837259100642,0.008244111349036402,9340,563,77,6.896955966949463
-0.348616332,0.1381112161,0.0088059409,120,0.022056601873300434,0.0010071507704703395,9929,219,10,6.8030149936676025
-0.170726825,-0.083498863,0.0352516532,120,0.07431107441428424,0.005470120755495923,9689,720,53,6.710716485977173
-0.078680439,0.0590092544,-0.075781936,120,0.036283928737990856,0.008114914653483817,10721,389,87,7.008002042770386
-0.203616959,0.1418835945,0.0117608218,120,0.1001694408452108,0.0018937506229442839,10033,1005,19,6.862795352935791
-0.238204182,0.1195960604,-0.008897624,120,0.07678110003691399,0.0017534145441122186,10836,832,19,6.885889768600464
-0.201622555,0.1991746746,0.0664285794,120,0.008735632183908045,0.001379310344827586,10875,95,15,6.859573602676392
-0.336727744,0.0861363672,0.0155008441,120,0.03875896766980341,0.0011180471443212523,10733,416,12,6.921588659286499
-0.305893162,-0.086091839,-0.071726927,120,0.0022485690923957483,0.0007154538021259198,9784,22,7,6.870509147644043
-0.076126247,0.0093049133,-0.051994703,120,0.04389924286546302,0.007644146767617938,13736,603,105,6.997887134552002
-0.216081405,0.1609095332,0.0236521884,120,0.06633633329962585,0.0012134695115785215,9889,656,12,6.901543855667114
-0.029770083,0.1044955867,0.0180075967,120,0.08137188971082716,0.01714862138533961,11896,968,204,6.925240516662598
-0.292290141,0.1679518732,0.0197463149,120,0.028423772609819122,0.000795070562512423,10062,286,8,6.8846166133880615
-0.137732099,0.0906187009,0.0266091221,120,0.1308757386012876,0.015345268542199489,11339,1484,174,6.977131366729736
-0.309118564,0.1079242726,0.0467183129,120,0.005749329244921426,0.0011498658489842851,10436,60,12,6.885338306427002
-0.281506577,0.0159882968,0.0728579044,120,0.019705820254768105,0.001266802730663664,14209,280,18,6.905329465866089
-0.344767838,0.1858068933,0.0425829587,120,0.0001837053366400294,0.0007348213465601176,10887,2,8,6.936705112457275
-0.312847905,-0.01367843,0.058026216,120,0.007849159628018087,0.001621022097090692,11721,92,19,6.855275869369507
-0.329996265,0.1652252955,-0.020963778,120,0.015185392211663871,0.0008384572386808273,10734,163,9,6.8674585819244385
-0.324005567,0.0281482,-0.0599154,120,0.015850897056261977,0.0016547639784009755,11482,182,19,6.932382345199585
-0.159937633,0.1841107222,-0.074926767,120,0.04059962523422861,0.0024984384759525295,9606,390,24,6.855736970901489
-0.016205414,0.0467259173,0.0261936061,120,0.06885302197802198,0.013221153846153846,11648,802,154,6.810791254043579
-0.072064113,0.0530898113,0.006672669,120,0.09900647948164147,0.013822894168466522,11575,1146,160,7.060796499252319
0.0237419441,0.0035608041,-0.004885383,120,0.0497325776323142,0.012532928873632953,12527,623,157,7.01269006729126
-0.039222456,0.0897128103,-0.068772758,120,0.04051863857374392,0.012965964343598054,11723,475,152,6.894212961196899
-0.033348694,-0.068751166,-0.035304534,120,0.0364359059291156,0.011262007287181186,12076,440,136,6.913949966430664
-0.012479443,0.1905882119,-0.016400885,120,0.01335609560152641,0.004619401486242217,9958,133,46,6.749033689498901
-0.213640304,0.068786477,-0.054126643,120,0.03109624089746113,0.002460145640621925,10162,316,25,6.890859603881836
-0.191729846,-0.05776812,0.0042043503,120,0.0845872305815372,0.0032533550223668157,9836,832,32,6.995938777923584
-0.00956497,0.0407812315,-0.03181138,120,0.05284680717206669,0.012582573136206355,12716,672,160,7.002417802810669
-0.16785414,0.0669276997,-0.001137706,120,0.12091188075405523,0.00929416922402455,11405,1379,106,6.984795331954956
-0.146085497,0.1269095218,-0.040954524,120,0.08336221837088388,0.014991334488734836,11540,962,173,6.9687159061431885
-0.247805272,-0.09944641,0.040837105,120,0.011256851996867658,0.001076742364917776,10216,115,11,6.917948246002197
-0.156099041,0.1183427475,0.014587451,120,0.13474854227405247,0.014212827988338192,10976,1479,156,7.0260419845581055
-0.224922379,0.059455448,0.0134630489,120,0.11634086164357563,0.001613209337635225,10538,1226,17,6.948091506958008
-0.220252454,0.0149207928,0.0312835119,120,0.08708614467283854,0.0040797112819708145,12746,1110,52,7.091278076171875
-0.173004679,0.1446999149,0.0750937142,120,0.04268451708250022,0.0030426845170825,11503,491,35,6.9204628467559814
0.0106824828,0.1854422505,0.0647434622,120,0.005763688760806916,0.004199258954302182,12145,70,51,6.904658794403076
-0.253594626,-0.080601921,0.0169175904,120,0.0386688782915198,0.0008293593199253577,9646,373,8,6.886979103088379
-0.340431686,0.0343588045,-0.009754886,120,0.018791264601320468,0.0011850347045877772,11814,222,14,6.970442056655884
0.0436919797,-0.077319921,0.0719828769,120,0.019513836319286736,0.013541929514677434,11889,232,161,6.945180416107178
-0.187148143,0.0270278314,0.067484116,120,0.06740017487612941,0.009472457009618187,13724,925,130,7.008789539337158
-0.271819185,0.1780017536,0.0523496043,120,0.004020946325042079,0.0012156349354778381,10694,43,13,6.9158477783203125
0.0207920881,0.0927221764,0.0604393349,120,0.04420985792523216,0.017382331931105645,12599,557,219,6.943173170089722
0.0156391935,0.1539092917,-0.044957672,120,0.014332965821389196,0.008481044864727335,11791,169,100,6.8370866775512695
-0.285073813,-0.026296251,-0.078317541,120,0.015211439002129602,0.0026366494270357974,9861,150,26,6.877115488052368
-0.092108979,-0.097259253,-0.047658617,120,0.029768198454656364,0.012200081333875559,12295,366,150,6.928415298461914
0.0184008593,0.1791475751,0.0248457795,120,0.008943445857080227,0.004296361245067952,11405,102,49,7.016162395477295
-0.296870044,0.0063481588,-0.026258709,120,0.020935857869713904,0.001668195846192343,11989,251,20,6.939275026321411
-0.237696477,-0.089170299,0.0725189638,120,0.009355509355509356,0.0010395010395010396,10582,99,11,6.929663896560669
-0.18967469,0.1550067354,0.0322422272,120,0.09064386317907444,0.0009054325955734407,9940,901,9,6.983208656311035
-0.121917734,-0.057066143,-0.054367737,120,0.03773427738442316,0.009246147438567264,12005,453,111,6.8665547370910645
-0.113247078,0.0029509236,-0.066262592,120,0.03768233387358185,0.006645056726094003,12340,465,82,7.134932518005371
-0.10705512,0.1087758507,-0.005392125,120,0.10595751742449386,0.01286093594424162,12052,1277,155,7.026201248168945
0.0341934509,-0.047037823,-0.001227043,120,0.03656977239792004,0.014065297076123093,11731,429,165,7.055393218994141
0.0260992439,0.0780867846,-0.029486743,120,0.04536818907211794,0.012766927578083441,13159,597,168,6.955129384994507
-0.349613872,-0.070684843,0.0340417733,120,0.0008925383791503035,0.00026776151374509105,11204,10,3,6.8966944217681885
-0.193513491,0.1922513557,-0.047021375,120,0.0303536619326093,0.000835421888053467,10773,327,9,6.968959093093872
-0.229072889,-0.04586445,0.0596029025,120,0.04630314232902033,0.0008317929759704252,10820,501,9,6.924098014831543
-0.063448232,-0.025101789,-0.013588182,120,0.08212927756653993,0.013181242078580482,11835,972,156,6.992751836776733
-0.233678422,0.1473584452,-0.051114432,120,0.020964991473568062,0.0009027986758952753,9969,209,9,7.0120625495910645
-0.047707568,0.1340048977,-0.000375858,120,0.07759124697235446,0.019126367660569615,11973,929,229,6.988169431686401
-0.084200925,0.1206673631,0.0704777307,120,0.061950993989828944,0.018338727076591153,12978,804,238,7.00421667098999
-0.198142392,0.1166063008,-0.035036903,120,0.06855439642324888,0.002016305777154379,11407,782,23,6.922727108001709
-0.265735017,-0.006169437,0.0506268596,120,0.041564392079855995,0.0013909343806251023,12222,508,17,6.86911416053772
-0.165094718,0.0313373675,-0.028476229,120,0.06727037516170763,0.00660448015251583,14687,988,97,7.103490352630615
-0.005145947,0.1488938073,-0.003742265,120,0.03374734433731002,0.013727733289753227,12238,413,168,7.023653268814087
-0.226408999,0.1732091609,-0.025961255,120,0.04434447300771208,0.0016525890561880279,10892,483,18,6.946414947509766
0.0329393544,0.0553699913,0.0354867342,120,0.046961098774570276,0.018011349617567233,12159,571,219,6.905038833618164
-0.054943265,-0.040384286,-0.063794497,120,0.03383370926343626,0.010966788519872444,12857,435,141,7.030534982681274
-0.313984136,0.1979010711,-0.043033516,120,0.002056555269922879,0.0010282776349614395,9725,20,10,6.884889125823975
-0.207328563,-0.063183301,-0.02174239,120,0.056383668178872325,0.0022220164799555595,10801,609,24,6.939508676528931
-0.323123666,-0.02947364,0.0384287558,120,0.010624656530500091,0.0013738779996336325,10918,116,15,6.947760820388794
-0.132379812,-0.042735412,-0.03800195,120,0.05634590792838875,0.00807225063938619,12512,705,101,7.115126848220825
-0.120371507,0.0820979804,0.0794936733,120,0.060525492649358775,0.018298404754457303,12788,774,234,7.000196695327759
-0.066613804,-0.08582321,0.010153435,120,0.05847527097185536,0.014300027324892977,10979,642,157,6.9696056842803955
-0.300878038,0.0829829779,-0.057743918,120,0.0167128164556962,0.0018789556962025317,10112,169,19,6.925450801849365
0.0045856612,0.0164155431,0.0167544505,120,0.05648566021254913,0.01201048187509099,13738,776,165,6.955475568771362
-0.055989863,-0.067909741,0.0743321471,120,0.038633111690935105,0.0126251998989984,11881,459,150,6.960201263427734
-0.159336482,-0.001286868,0.0449961996,120,0.09428190446309515,0.007059377206055377,12749,1202,90,7.124687194824219
-0.05790525,0.1943412196,0.0342431971,120,0.02691764705882353,0.005647058823529412,10625,286,60,6.907789707183838
0.008505687,-0.027674779,0.0737884277,120,0.033346661335465815,0.013914434226309476,12505,417,174,7.095848321914673
0.047710732,0.1322290117,-0.061550076,120,0.01131866392274814,0.009735634003482665,12634,143,123,7.048105955123901
-0.125491722,-0.099841763,-0.072289847,120,0.02138157894736842,0.010041551246537396,11552,247,116,6.9509406089782715
-0.195656063,-0.014078723,-0.068337147,120,0.01961120150723645,0.0027404299049413375,11677,229,32,6.841681957244873
-0.052185126,0.1122607254,0.0544317561,120,0.07538509413412167,0.018593433950521238,12854,969,239,7.129301071166992
-0.03415111,0.0423191399,0.063266209,120,0.06727898966704937,0.013624186758515117,13065,879,178,7.0525062084198
-0.053863397,0.1448920149,-0.037493936,120,0.06271443389451847,0.013564190536982367,12533,786,170,7.005144357681274
-0.343226312,0.0951133222,-0.049229518,120,0.011239337681886603,0.0008028098344204717,9965,112,8,6.919340372085571
-0.099895035,0.1505784176,0.061955625,120,0.06411155254342915,0.017839058970164367,12837,823,229,7.073547124862671
-0.289153439,0.141109541,-0.032133253,120,0.01972782902548178,0.0010046579596310165,10949,216,11,6.9371092319488525
-0.257267212,0.162283462,-0.079229294,120,0.01043065165754415,0.0013425591242383558,9683,101,13,6.933465480804443
-0.178495906,0.1523918717,-0.056756031,120,0.05,0.0016699410609037329,10180,509,17,7.00640344619751
-0.300088543,0.0326442623,0.0300891536,120,0.041452028332260145,0.000643915003219575,12424,515,8,7.005035877227783
-0.181850005,-0.087235509,-0.029833605,120,0.04262771228429865,0.0019648043738253887,11706,499,23,6.884254455566406
-0.24092652,-0.082358348,-0.065078054,120,0.010613884107860011,0.0007649646203863071,10458,111,8,6.906525135040283
-0.150555481,0.1002695146,0.0684531705,120,0.07133146741303478,0.017353058776489405,12505,892,217,7.007892608642578
-0.254918832,0.1021611668,0.0012627572,120,0.08901515151515152,0.0012626262626262627,11088,987,14,6.970302104949951
-0.290165836,-0.058537857,0.0791686924,120,0.0038544702453699353,0.001034126163391934,10637,41,11,6.990566968917847
-0.335699184,0.1330428906,0.0657904567,120,0.0001924001924001924,0.000481000481000481,10395,2,5,6.921526908874512
-0.107683109,-0.031459065,0.0481156973,120,0.08295769764216367,0.014042995839112345,11536,957,162,6.857359170913696
0.045697253,0.1103276872,0.0221367706,120,0.033112053107254256,0.015596256898344398,12503,414,195,6.948087215423584
0.0497620341,0.0352785232,0.0552688778,120,0.038049669628617,0.01344269765322397,13167,501,177,7.007012128829956
0.0090451289,0.0866803583,-0.009890215,120,0.06251443529140041,0.014781738394025714,12989,812,192,7.031130313873291
-0.139795491,0.0632645672,-0.063175851,120,0.04166322910650937,0.007425129939773946,12121,505,90,7.10471510887146
-0.248650622,0.0608329553,0.0739425882,120,0.027830269713107713,0.0012025425184676172,11642,324,14,6.971621513366699
-0.006921841,-0.004647223,-0.059302795,140,0.010914590045367874,0.007232559668617266,15209,166,110,7.009652614593506
-0.110494658,0.0480022778,-0.045701158,140,0.04450332925669249,0.009376273950264982,14718,655,138,6.996256113052368
-0.022479852,0.073414644,0.0049464554,140,0.0420042476205459,0.012978840556910249,12713,534,165,6.953348636627197
-0.021892064,-0.056098091,0.0525660806,140,0.012673064244377702,0.005054574756428101,13651,173,69,6.971884489059448
-0.184698987,0.004345143,0.0214221979,140,0.08063853110441217,0.00733077555494656,14596,1177,107,7.04433274269104
-0.061681064,0.1995188103,-0.058189469,140,0.00449582530507386,0.003371868978805395,12456,56,42,7.040428638458252
-0.104725034,-0.091916909,0.0588090911,140,0.029019196160767848,0.011247750449910018,13336,387,150,7.025073051452637
-0.293236544,-0.036209379,-0.008512466,140,0.04894442050840155,0.0012925463162429987,11605,568,15,6.985803842544556
0.0223292983,-0.023574394,0.0428497957,140,0.009105477855477856,0.008595571095571096,13728,125,118,6.951385259628296
-0.282061501,0.1483303484,0.0056106755,140,0.07881824825138324,0.0017747155235410795,9579,755,17,7.00670599937439
-0.093689123,-0.003336641,0.0030439009,140,0.06150012058847174,0.009245116166894446,12439,765,115,7.058104991912842
0.0401634496,0.1296047961,0.0785860294,140,0.0038192234245703373,0.005163024259141382,14139,54,73,7.100864410400391
-0.145362649,-0.029680717,-0.002398996,140,0.06818885448916409,0.009442724458204335,12920,881,122,7.050802707672119
0.035624599,0.0982404253,-0.073868022,140,0.0022247739342615186,0.005526051385101191,13934,31,77,6.998128652572632
-0.112839948,0.0946326106,0.0518539436,140,0.07170859196341065,0.012332571055210715,12244,878,151,6.970929861068726
-0.261702007,0.0761665961,-0.013353009,140,0.07369516212935669,0.0013005028611062944,11534,850,15,7.035367727279663
-0.132899123,0.0400754034,0.0108863928,140,0.0842344906089926,0.008130742336775347,12299,1036,100,6.999406814575195
-0.170279473,0.1910530696,0.0474766643,140,0.07537326857348443,0.012142471667566108,11118,838,135,7.072991132736206
-0.345834664,-0.095819458,-0.055307869,140,0.0008170769073639056,0.0007149422939434174,9791,8,7,6.897818088531494
-0.331161605,0.0655700436,-0.036244881,140,0.016930335831251735,0.0005550929780738274,10809,183,6,7.0373499393463135
-0.085426715,-0.079905204,-0.025868226,140,0.03618368962787015,0.011797307996832937,12630,457,149,7.010468244552612
-0.026183611,0.1382883425,-0.048782963,140,0.019635844341306677,0.013637986433416637,14005,275,191,6.9337077140808105
-0.046220644,0.0448666901,-0.055173986,140,0.028846153846153848,0.009749865519096288,14872,429,145,7.190934419631958
0.0494560202,-0.030347568,-0.040082651,140,0.0001485663348685188,0.0008171148417768534,13462,2,11,6.97504186630249
0.0115587961,-0.093499695,0.0312173771,140,0.00021353833013025838,0.0006406149903907751,14049,3,9,7.1266350746154785
-0.112298775,0.1597291899,-0.02924587,140,0.07103909069963904,0.017202979801858535,13021,925,224,7.07347559928894
-0.118710182,0.1291925055,0.0211136955,140,0.09422983675448521,0.016647809924034265,12374,1166,206,7.066958427429199
-0.306560549,0.1259538226,-0.01735696,140,0.052947313510693796,0.001738828029907842,11502,609,20,7.041896343231201
-0.014832557,-0.050415287,-0.051348283,140,0.010189126945355573,0.0055132947170074675,14329,146,79,6.982450246810913
-0.28547138,0.0912722976,-0.019773628,140,0.05843362986220129,0.0006977149834292691,11466,670,8,7.070958137512207
-0.121499831,-0.010473258,0.0337165902,140,0.06619859578736209,0.009456942255337442,13958,924,132,7.171459197998047
-0.210350874,-0.076471743,0.0534614204,140,0.06022533841290427,0.005430817864959066,12337,743,67,7.075716018676758
-0.327151515,0.118529423,-0.077317456,140,0.009956314131870364,0.00040638016864777,9843,98,4,6.9182515144348145
-0.00102527,0.0987283446,0.0458586909,140,0.025913928736695974,0.013342588307882153,12966,336,173,7.069098234176636
-0.017476723,0.1686915112,-0.03951196,140,0.01323596531264263,0.00920432070591815,13146,174,121,6.995413064956665
-0.329755701,0.008476435,0.0246708205,140,0.05250199145484829,0.001593163878629879,13809,725,22,7.066987752914429
-0.259906682,0.1366390192,0.0285213316,140,0.09575289575289575,0.0009652509652509653,10360,992,10,7.158630847930908
-0.221714763,0.1400532381,-0.072796506,140,0.029783132530120483,0.0017349397590361445,10375,309,18,7.037424802780151
-0.024642328,-0.007643457,-0.027584867,140,0.03146633102580239,0.010488777008600797,14301,450,150,7.384108543395996
-0.004030137,0.0074373537,0.0687518268,140,0.021913216214538456,0.01080141535787448,16109,353,174,7.625427484512329
-0.294882533,0.0565554354,0.0636949523,140,0.03041274438812455,0.0018505109019229223,12429,378,23,7.017967939376831
-0.334338136,0.1788520344,-0.067467076,140,0.0021980437410704474,0.0008792174964281789,9099,20,8,7.068378448486328
-0.124034122,0.051870983,0.0565221931,140,0.0659025787965616,0.013298067739328484,13611,897,181,7.167105197906494
-0.154958976,-0.011627157,-0.034362982,140,0.057803468208092484,0.0067052023121387284,12975,750,87,7.260081768035889
-0.150368839,0.0240620411,-0.070769972,140,0.026992955135335558,0.006970708194289952,13485,364,94,7.151529550552368
-0.142713908,-0.01872145,0.0782888674,140,0.05380687447603079,0.011965551406142824,13121,706,157,7.121095895767212
-0.158601741,-0.070174912,-0.018160666,140,0.05787017394993636,0.008655070004242682,11785,682,102,7.0862603187561035
-0.049523509,0.0125510491,-0.022349728,140,0.04468223555780493,0.009109970356445665,13831,618,126,7.009140491485596
-0.10201084,0.0710661847,-0.017814135,140,0.06609842393052429,0.010855580572531361,12436,822,135,7.024681806564331
-0.231939589,0.1930347233,0.0771748928,140,0.01733357919970496,0.0018439977872026553,10846,188,20,7.052833795547485
0.0378537213,0.1649963937,0.0448704031,140,0.001260239445494644,0.002756773787019534,12696,16,35,6.978587865829468
-0.03679431,-0.088503058,-0.077817474,140,0.0019308260577568838,0.0027703156480859636,11912,23,33,6.866815805435181
-0.136347821,0.1762463161,-0.05332305,140,0.06296851574212893,0.017020901314048858,11339,714,193,7.091404914855957
-0.165721467,-0.034074079,0.0702151748,140,0.05874457165416502,0.013659692064745361,12665,744,173,7.039015531539917
-0.187884201,0.0884483287,-0.024568128,140,0.08598851388561089,0.010070018094563763,12711,1093,128,7.081054925918579
-0.304458759,0.072365335,0.0777876257,140,0.017870819504723003,0.0008509914049868097,11751,210,10,7.113751649856567
-0.26363871,-0.054635474,-0.043902076,140,0.025379752806868574,0.001320879328238513,10599,269,14,6.973585367202759
-0.237095954,0.0375834526,-0.041248031,140,0.032174527191399196,0.0035313505453974732,12743,410,45,6.917416334152222
-0.167101189,-0.064686749,-0.07876149,140,0.02204024740831083,0.00688213258994686,11479,253,79,7.04530668258667
-0.129236026,-0.053771034,0.0630609218,140,0.0524067434586925,0.014646426119459913,13109,687,192,7.01719856262207
-0.013589389,0.12300617,0.0399213391,140,0.033406726900007594,0.0161718927947764,13171,440,213,6.95952582359314
-0.082170194,-0.061366484,0.0284500105,140,0.047523872973573175,0.011325782811459028,13509,642,153,7.027975559234619
-0.148744503,0.1694337637,-0.011811985,140,0.09010029116790683,0.01706567453898415,12364,1114,211,7.159873008728027
-0.194683478,0.0210271223,-0.014980864,140,0.06270179516983082,0.006069998708510913,15486,971,94,7.349797248840332
-0.283805131,-0.049145567,0.0238961263,140,0.05290524925718059,0.0013205678441729944,12116,641,16,7.057925701141357
-0.27238445,-0.07278505,0.000581025,140,0.03796139245618286,0.00080768920119538,12381,470,10,7.023913860321045
-0.042942332,0.0257981455,0.0411833383,140,0.05037883822942975,0.010368204173866809,15046,758,156,7.211080551147461
0.0060551983,0.1949368008,-0.077488926,140,0.0,0.0008050233456770246,12422,0,10,7.026300668716431
-0.339772221,-0.048083725,-0.074504975,140,0.009905705305267168,0.0007619773311743975,10499,104,8,7.05546498298645
-0.212896123,0.1871475565,0.0034024447,140,0.08684362377380266,0.0027889978842085016,10398,903,29,6.930131196975708
-0.250974771,0.1964337428,-0.006587361,140,0.05013064937578632,0.0013548824155617924,10333,518,14,7.029989242553711
-0.279158682,0.1090122398,-0.065771078,140,0.019653295706510785,0.0011086474501108647,9922,195,11,6.9688897132873535
0.0290813707,0.0223935139,-0.049721224,140,0.01245407559623887,0.007534715735724516,16059,200,121,7.308385133743286
-0.23093119,0.0500436267,-0.004135335,140,0.07908351810790835,0.005173688100517369,13530,1070,70,7.07683801651001
-0.251534103,-0.023086006,-0.05007424,140,0.027594213252366495,0.0030362564743704233,11198,309,34,7.07107949256897
-0.267181988,0.0524478335,-0.073480468,140,0.020338983050847456,0.002563042579578338,12095,246,31,7.058356761932373
-0.339294438,0.1716883028,0.079875334,140,0.0,0.0005990073592332706,11686,0,7,6.951781511306763
-0.058912114,0.1030757342,-0.078512985,140,0.026277925028398333,0.015372964786065884,13205,347,203,7.080417633056641
-0.325560452,-0.077984841,-0.015932672,140,0.012893473234927974,0.0010670460608216254,11246,145,12,6.932571887969971
-0.092925678,0.1975063349,0.0555496476,140,0.0327439942916039,0.008879727265519702,12613,413,112,6.923257112503052
-0.243167211,0.1112898863,0.0346313227,140,0.10033935614051179,0.0022929468953499037,10903,1094,25,7.054011821746826
0.0447056921,0.0290511913,-0.079957956,140,0.003595902028631522,0.005359929438903589,14739,53,79,7.313109636306763
0.0388350986,-0.089568248,-0.010989705,140,0.0,0.0003068425897514575,13036,0,4,7.029584646224976
-0.08633111,0.0284751618,0.0194106047,140,0.06731589422803526,0.007321580892806369,14068,947,103,7.11770224571228
-0.069237654,0.1805933875,-0.008275487,140,0.03693973409760369,0.013852400286601386,12561,464,174,7.032088756561279
-0.048860266,0.1626142144,0.0763638058,140,0.02799018900591545,0.016808541336026547,13862,388,233,7.562708139419556
0.0428777256,0.1845845126,-0.021671539,140,0.0,0.0005679513184584179,12325,0,7,6.800528049468994
-0.097879315,0.0966775995,-0.032645275,140,0.06428038777032066,0.012751677852348993,13410,862,171,7.265042781829834
0.0030292349,-0.07264312,-0.070514026,140,0.0003025032140966498,0.0008318838387657869,13223,4,11,7.122485637664795
-0.345426779,-0.007961291,0.0753672592,140,0.009899356541824781,0.0009074410163339383,12122,120,11,7.040447950363159
-0.20804805,0.0854116201,0.0392845586,140,0.1033173641869294,0.013739492000361566,11063,1143,152,7.195763826370239
-0.039686774,-0.032105239,0.0143285041,140,0.03735456215554195,0.01140538885486834,13064,488,149,7.324279069900513
-0.317646968,-0.043361098,0.009131022,140,0.03676532591280884,0.0011805379880259718,11859,436,14,7.101686239242554
-0.080198188,0.1464196669,0.0436566263,140,0.0641189638631276,0.01646945954589063,12508,802,206,7.449654817581177
-0.075735103,0.1730372403,0.0298734148,140,0.04862738533645798,0.017910947438901908,11948,581,214,7.646791219711304
-0.348616332,0.1381112161,0.0088059409,140,0.05811773528308961,0.001968503937007874,10668,620,21,7.1115899085998535
-0.170726825,-0.083498863,0.0352516532,140,0.0652377240841777,0.009197194076383476,12830,837,118,7.072253465652466
-0.078680439,0.0590092544,-0.075781936,140,0.028726091663659328,0.01024900757849152,13855,398,142,7.0514631271362305
-0.203616959,0.1418835945,0.0117608218,140,0.12833093646899585,0.005837069621859403,11821,1517,69,7.14522647857666
-0.238204182,0.1195960604,-0.008897624,140,0.09867310012062726,0.0019300361881785283,12435,1227,24,7.140121698379517
-0.201622555,0.1991746746,0.0664285794,140,0.04128440366972477,0.0021684737281067556,11990,495,26,7.164075613021851
-0.336727744,0.0861363672,0.0155008441,140,0.059986761542280324,0.0005791825252358101,12086,725,7,7.0472331047058105
-0.305893162,-0.086091839,-0.071726927,140,0.004163967798649024,0.0005551957064865365,10807,45,6,7.076601505279541
-0.076126247,0.0093049133,-0.051994703,140,0.03273644698787767,0.00873792382007261,16251,532,142,7.432318210601807
-0.216081405,0.1609095332,0.0236521884,140,0.1119738815847525,0.002823612459189976,11333,1269,32,7.103918790817261
-0.029770083,0.1044955867,0.0180075967,140,0.05599447725703766,0.017948914627598372,13037,730,234,7.169489622116089
-0.292290141,0.1679518732,0.0197463149,140,0.06253897550111359,0.0020489977728285077,11225,702,23,7.186996936798096
-0.137732099,0.0906187009,0.0266091221,140,0.10607268090532355,0.01673573477845075,12548,1331,210,7.120656490325928
-0.309118564,0.1079242726,0.0467183129,140,0.023794726094291042,0.0011542217881559088,11263,268,13,7.119016885757446
-0.281506577,0.0159882968,0.0728579044,140,0.04611695259177274,0.006456373362848183,16263,750,105,8.154090881347656
-0.344767838,0.1858068933,0.0425829587,140,0.0037010290666185234,0.0006318830113738942,11078,41,7,7.32753586769104
-0.312847905,-0.01367843,0.058026216,140,0.029448426301028358,0.0010906824555936428,12836,378,14,7.32836127281189
-0.329996265,0.1652252955,-0.020963778,140,0.03718650908042664,0.0003843566830018257,10407,387,4,7.3978800773620605
-0.324005567,0.0281482,-0.0599154,140,0.014266352806904914,0.0017832941008631142,14019,200,25,7.222026109695435
-0.159937633,0.1841107222,-0.074926767,140,0.046366355797994016,0.014428998768256202,11366,527,164,7.205386161804199
-0.016205414,0.0467259173,0.0261936061,140,0.054199328107502796,0.01089958939902949,13395,726,146,7.399137735366821
-0.072064113,0.0530898113,0.006672669,140,0.06935771632471008,0.010630389533154922,13452,933,143,7.54361891746521
0.0237419441,0.0035608041,-0.004885383,140,0.02601505781123958,0.008806130680290401,14876,387,131,7.504914283752441
-0.039222456,0.0897128103,-0.068772758,140,0.028041415012942193,0.015314926660914581,13908,390,213,7.277649402618408
-0.033348694,-0.068751166,-0.035304534,140,0.019964850615114237,0.01124780316344464,14225,284,160,7.740026235580444
-0.012479443,0.1905882119,-0.016400885,140,0.006195416884377099,0.007389714115100396,13397,83,99,7.424497127532959
-0.213640304,0.068786477,-0.054126643,140,0.034176924841348724,0.007110635369676581,13079,447,93,7.350149631500244
-0.191729846,-0.05776812,0.0042043503,140,0.07016812560789218,0.00736417951924413,14394,1010,106,7.279472827911377
-0.00956497,0.0407812315,-0.03181138,140,0.03170301273162738,0.009706290180259675,15866,503,154,7.816636085510254
-0.16785414,0.0669276997,-0.001137706,140,0.09012282869394578,0.010029798677229449,13759,1240,138,7.303841590881348
-0.146085497,0.1269095218,-0.040954524,140,0.07474302496328929,0.013803230543318648,13620,1018,188,7.271492004394531
-0.247805272,-0.09944641,0.040837105,140,0.030359305611626967,0.0015341138473960437,12385,376,19,7.1980226039886475
-0.156099041,0.1183427475,0.014587451,140,0.10627757566375107,0.01741620868488273,12919,1373,225,7.103196859359741
-0.224922379,0.059455448,0.0134630489,140,0.09961943138571748,0.005298112081187971,13401,1335,71,7.258682727813721
-0.220252454,0.0149207928,0.0312835119,140,0.07421784472769409,0.004113557358053303,17260,1281,71,8.12614917755127
-0.173004679,0.1446999149,0.0750937142,140,0.05237410071942446,0.01776978417266187,13900,728,247,7.177182912826538
0.0106824828,0.1854422505,0.0647434622,140,0.0018907563025210084,0.0030112044817927172,14280,27,43,7.294477701187134
-0.253594626,-0.080601921,0.0169175904,140,0.05066227643493228,0.0008231684501983087,13363,677,11,7.153399467468262
-0.340431686,0.0343588045,-0.009754886,140,0.029224904701397714,0.0004941409007482705,14166,414,7,7.189961910247803
0.0436919797,-0.077319921,0.0719828769,140,0.01377337148180185,0.00864994344267749,15029,207,130,7.18817400932312
-0.187148143,0.0270278314,0.067484116,140,0.05568066659160004,0.008895394662763203,17762,989,158,8.433856725692749
