timestamp,mode,U2,RF_amplitude,line_id,rep,min_scan,max_scan,n_peaks,r2,aicc,c0,amp1,mu1,sigma1,amp2,mu2,sigma2,amp3,mu3,sigma3,amp4,mu4,sigma4,amp5,mu5,sigma5
20260205_231624,lost,-0.22,2.5,1,3,52.0,91.0,5,0.987887882341326,-1907.5569457681322,0.014089933477698394,0.04148664853999997,58.27463326231893,2.8915781374145193,0.02177650237369378,81.85378493012999,0.6698326323900873,0.04632142583497262,61.503893468732194,0.8453404971738905,0.008880202877271908,67.34421397857126,2.957019558544979,0.03781068839922859,80.79488147907699,1.684524306287186
20260205_231624,trapped,-0.22,2.5,1,3,52.0,91.0,5,0.9490278602944606,-1712.0688052048015,0.190754885888214,-0.033097017591850166,61.95525107260131,0.4871738321463822,-0.04972575617089123,81.30861318978916,1.454614935481969,-0.019222240504532757,60.98611038691944,0.9096354370001511,-0.008408376652852972,66.6649319515867,8.561958422629402,-0.027998563093464567,58.65241394493882,3.1487714011393195
20260206_003616,lost,-0.22,2.5,1,4,52.0,91.0,5,0.9904040693404305,-1923.6250266319294,0.014486400245477576,0.05030050222554082,61.49863279792,0.7770482925048541,0.015520105316898455,82.04116845187167,0.5932739490177892,0.045474241483268944,58.395959016949284,2.7669122003463067,0.008243882120276592,67.08391435448328,2.9997720705711965,0.04462582357787784,80.9908387718655,1.6066645323872033
20260206_003616,trapped,-0.22,2.5,1,4,52.0,91.0,5,0.9425316472304466,-1662.466391892949,0.1992208942163373,-0.04716946849385737,61.6823403632143,0.7629607960627593,-0.017684147470263516,81.84137735769676,0.6255994003541884,-0.03351354279119762,58.53423192580531,2.8412073922874206,-0.011340624441886146,65.64288052149143,5.407801034211886,-0.04192312352800029,81.04153332840625,1.7967773600560286
20260205_194620,lost,-0.22,2.5,2,0,94.0,132.0,5,0.9892451650330126,-1952.3209827472042,0.014864023766782983,0.04892995229174523,104.7143414710442,0.22444841529860024,0.021764484201459797,121.94171453717391,1.919479230208814,0.02162568316675971,103.69583886361158,0.7817147203429442,0.029748062568319227,102.56682857922625,1.8078154103778885,0.006792735669240105,105.84895985668189,5.424698442727054
20260205_194620,trapped,-0.22,2.5,2,0,94.0,132.0,5,0.9422411218109443,-1672.0059552133512,0.19518140344545776,-0.05152902064697465,104.70744848721888,0.29115176744197907,-0.02059770592899435,122.05032585048366,1.918774715440506,-0.04247924003265173,103.39654473732197,1.3079834049493329,-0.008168680755898074,105.1297591698995,4.062904379968768,-0.013119462664763722,100.73674936643704,0.5025697193957258
20260205_210503,lost,-0.22,2.5,2,1,94.0,132.0,5,0.9890111578641656,-1937.1735604072564,0.014060509405700257,0.0303033042692086,101.75205892032164,1.7700844502478865,0.02555856112251271,121.88657041410171,1.8559762788955008,0.040988609461721774,104.18720516648798,0.20000000000000004,0.03538213808299125,103.27346881049432,0.7330895753152511,0.0056924843927036485,107.214515951226,6.605329276100414
20260205_210503,trapped,-0.22,2.5,2,1,94.0,132.0,5,0.9445211975958165,-1666.9162019309465,0.1932145283049687,-0.051704045805528766,104.1953950121623,0.20000000000000004,-0.023687431150381483,121.74995297217737,1.9859711920265861,-0.03363696142394544,103.31296044735429,0.7887699213270472,-0.03259245911684676,102.08619351701351,1.989473755551664,-0.004885414357759357,110.05775436668353,3.222465315742722
20260205_222350,lost,-0.22,2.5,2,2,94.0,132.0,5,0.9887258088187615,-1920.7198427518338,0.013482325148834524,0.030691161861513275,101.75067440565742,1.7356090253110008,0.026112796261294275,122.04392689160296,1.8628162158988602,0.043557446358071766,104.11316258697326,0.222834882443359,0.03635583129525584,103.26566050441298,0.7397268930957982,0.005427503811391789,106.59945295446725,7.952136617510874
20260205_222350,trapped,-0.22,2.5,2,2,94.0,132.0,5,0.9410221269788134,-1657.2421874083793,0.9999996707727644,-0.02520323772793733,101.73147241993527,2.158168519041216,-0.8128496523491396,115.44533118804773,181.19394226066686,-0.04819498081203141,104.14395536775127,0.20271605203855173,-0.04370030894012856,103.28494506151685,0.7950283065282546,-0.022281445098534258,121.96400384632379,1.620610035014063
