U2,tickle_frequency,ratio_signal,ratio_lost,loading_signal,trapped_signal,lost_signal,time_cost,keysight_amplitude
-0.18,162,0.13393599334995843,0.0024937655860349127,9624,1289,24,5.083091974258423,11.943
-0.16,59,0.12371436967381721,0.004407875404055245,10209,1263,45,5.082795858383179,11.946
-0.16,197,0.13937584280485454,0.0023116933153534964,10382,1447,24,5.054356813430786,11.946
-0.18,157,0.12988855116514691,0.0025329280648429585,9870,1282,25,5.0444817543029785,11.943
-0.14,44,0.11612072138387927,0.006900993743099006,10868,1262,75,5.050715923309326,11.946
-0.14,139,0.1286831575118225,0.0034558021098581304,10996,1415,38,5.06602668762207,11.946
-0.13,25,0.10917151565530618,0.006280594809273113,10827,1182,68,5.026324033737183,11.942
-0.14,62,0.09877117855148017,0.010333271271644014,10742,1061,111,5.087098598480225,11.948
-0.18,78,0.11513225343448842,0.003280705351650605,9754,1123,32,5.072516202926636,11.945
-0.13,134,0.11444039951460842,0.0026136469709698495,10713,1226,28,5.062950849533081,11.942
-0.13,43,0.10779052553663952,0.007772020725388601,10808,1165,84,5.017388105392456,11.946
-0.18,194,0.13192303603699373,0.002976506856596152,9407,1241,28,5.005713701248169,11.947
-0.18,121,0.11593304401735896,0.0019632155404009093,9678,1122,19,5.072587251663208,11.946
-0.17,115,0.13459365046748176,0.0016438919141066476,9733,1310,16,5.089289665222168,11.945
-0.14,5,0.13196901597016353,0.0031557808166778234,10457,1380,33,5.096771717071533,11.942
-0.17,176,0.1316633888831384,0.0035193044198323156,9661,1272,34,5.038347482681274,11.946
-0.17,187,0.13547919685365348,0.0018629683295383979,9662,1309,18,5.092502593994141,11.948
-0.15,122,0.12804121744108388,0.003625608243488217,10481,1342,38,5.0953240394592285,11.947
-0.14,71,0.10145062302399108,0.02157336804909801,10754,1091,232,5.002896785736084,11.943
-0.17,149,0.13510140405616225,0.0029121164846593866,9615,1299,28,5.007612705230713,11.943
-0.13,182,0.1212995717743437,0.002885868553342022,10742,1303,31,5.117434024810791,11.95
-0.17,200,0.13253012048192772,0.002700457000415455,9628,1276,26,5.061096668243408,11.943
-0.16,161,0.13173115277223774,0.002792181890706023,10028,1321,28,5.024503946304321,11.948
-0.17,160,0.1348255569567045,0.0036780159730979405,9516,1283,35,5.0689942836761475,11.942
-0.18,133,0.12701717855283706,0.002706923477355544,9605,1220,26,5.0631256103515625,11.945
-0.14,143,0.13086625857911333,0.0028751623075496196,10782,1411,31,5.07300591468811,11.947
-0.17,82,0.12633087633087633,0.0026617526617526617,9768,1234,26,5.008603096008301,11.948
-0.18,74,0.12124594155844155,0.002333603896103896,9856,1195,23,5.054681301116943,11.939
-0.14,18,0.13360065615601932,0.002733983413833956,10973,1466,30,5.0522685050964355,11.947
-0.18,92,0.13125638406537282,0.003166496424923391,9790,1285,31,5.008285999298096,11.943
-0.15,105,0.12875299318474856,0.002302449806594216,10858,1398,25,5.10480523109436,11.941
-0.16,46,0.11765846094204303,0.003489048265167668,10318,1214,36,5.077172756195068,11.942
-0.14,122,0.12584290140331694,0.0030982321851649353,10974,1381,34,5.034350633621216,11.941
-0.17,71,0.11394061399094112,0.0054353296426774035,9935,1132,54,5.018825054168701,11.942
-0.14,174,0.12558139534883722,0.0031305903398926656,11180,1404,35,5.03015923500061,11.946
-0.15,124,0.12517359503749653,0.002314600499953708,10801,1352,25,5.1279380321502686,11.945
-0.18,87,0.07805521721477872,0.006699147381242387,9852,769,66,5.052598476409912,11.942
-0.15,14,0.1348973607038123,0.0036656891495601175,10912,1472,40,5.0416669845581055,11.941
-0.16,48,0.1212474497231128,0.002914602156805596,10293,1248,30,5.044877052307129,11.942
-0.17,177,0.13793451899757478,0.003940986257073565,9896,1365,39,5.063807249069214,11.941
-0.16,20,0.13149965983088735,0.0028185440761978814,10289,1353,29,5.114312171936035,11.946
-0.13,49,0.11659480781579672,0.005687551600770571,10901,1271,62,5.004892349243164,11.938
-0.18,140,0.125214062657399,0.003223531782008663,9927,1243,32,5.106105327606201,11.941
-0.16,112,0.13937621832358674,0.0028265107212475634,10260,1430,29,5.095392227172852,11.939
-0.13,18,0.12241003271537623,0.0033624136677571793,11004,1347,37,5.020200967788696,11.939
-0.17,23,0.12910440174850055,0.0023381112127681203,9837,1270,23,5.004851579666138,11.943
-0.13,79,0.11083100747276492,0.0028810659944179346,11107,1231,32,5.032540798187256,11.942
-0.17,85,0.10623244199354906,0.005930704401206951,9611,1021,57,5.048593759536743,11.941
-0.13,128,0.12124248496993988,0.0025505556567680817,10978,1331,28,5.087222337722778,11.942
-0.18,163,0.12781325238145086,0.002616978959489166,9553,1221,25,5.0808937549591064,11.942
-0.15,107,0.13402375875723424,0.0032490608183571934,9849,1320,32,5.016451120376587,11.941
-0.15,37,0.13001116411245306,0.002435806353394905,9853,1281,24,5.030973196029663,11.943
-0.13,61,0.10203099432091635,0.009240542881894312,10389,1060,96,5.003852128982544,11.938
-0.14,190,0.13157372494542569,0.0023814248858900575,10078,1326,24,5.087560653686523,11.941
-0.13,38,0.1243554145180484,0.002578341927806426,10084,1254,26,5.071858167648315,11.945
-0.18,176,0.1282909415439536,0.002788933511825078,8964,1150,25,5.070569038391113,11.938
-0.13,148,0.12340127897681855,0.0032973621103117505,10008,1235,33,5.08001446723938,11.937
-0.13,141,0.12249167855444602,0.003138373751783167,10515,1288,33,5.003358364105225,11.945
-0.15,84,0.10479501073509866,0.007463449545036295,9781,1025,73,5.0240724086761475,11.939
-0.15,25,0.1218170706864942,0.005703809329802404,9818,1196,56,5.056544065475464,11.937
-0.17,114,0.13912482528760348,0.0020427910977314266,9301,1294,19,5.095672369003296,11.938
-0.13,137,0.11701526286037309,0.002826455624646693,10614,1242,30,5.098514080047607,11.941
-0.17,20,0.13833825390130747,0.002214255588359342,9484,1312,21,5.08538293838501,11.934
-0.17,161,0.1383088691337606,0.0026876162910895183,9674,1338,26,5.044700384140015,11.942
-0.13,9,0.12352279122115925,0.0030951041080472708,10662,1317,33,5.076315879821777,11.942
-0.17,151,0.13475768629494528,0.0022928608650338717,9595,1293,22,5.02228045463562,11.938
-0.15,30,0.1144530474488783,0.005360333531864205,10074,1153,54,5.0970377922058105,11.935
-0.18,67,0.0814311498035885,1.2511943943093746,9419,767,11785,6.953909397125244,11.939
-0.15,64,0.08471094590628973,0.012325149173432456,10223,866,126,4.996196985244751,11.942
-0.17,153,0.13307159830561008,0.0032028102076660813,9679,1288,31,5.0158679485321045,11.937
-0.18,79,0.12212689333757017,0.0027539455566147654,9441,1153,26,4.991146802902222,11.942
-0.16,49,0.13136238951539164,0.002641471096210505,9843,1293,26,5.111055612564087,11.941
-0.14,80,0.12317327766179541,0.0038906813437084835,10538,1298,41,5.068714380264282,11.937
-0.15,18,0.12570048309178744,0.00251207729468599,10350,1301,26,5.08250093460083,11.941
-0.15,101,0.09786774098457306,0.012577380367495332,10177,996,128,5.030969142913818,11.938
-0.18,125,0.12236637259989622,0.0021795537104307215,9635,1179,21,5.02678370475769,11.939
-0.13,115,0.12930952153566994,0.002769554006303123,10471,1354,29,5.101852178573608,11.937
-0.18,36,0.09941960447119519,0.004729148753224419,9304,925,44,5.053111553192139,11.942
-0.15,155,0.12996495327102803,0.002823208722741433,10272,1335,29,5.033199071884155,11.934
-0.18,174,0.11773568661213947,0.003336203185535945,9292,1094,31,5.065837860107422,11.941
-0.17,93,0.12487089444329684,0.0024788266887006815,9682,1209,24,5.061641693115234,11.939
-0.14,200,0.12691487298817142,0.0031025790188093853,10314,1309,32,5.093270540237427,11.934
-0.14,182,0.12707024557395774,0.0033314296592423377,10506,1335,35,5.036264657974243,11.941
-0.13,45,0.1094199535962877,0.007795823665893271,10775,1179,84,5.050318956375122,11.931
-0.16,182,0.13335334133653462,0.002300920368147259,9996,1333,23,5.021851301193237,11.937
-0.18,199,0.13005985593994115,0.002942071624226438,9857,1282,29,5.045188665390015,11.935
-0.14,90,0.11975186550391081,0.003596152117234559,11123,1332,40,5.065571546554565,11.939
-0.18,7,0.12919394435351883,0.0027618657937806875,9776,1263,27,5.1246888637542725,11.937
-0.15,90,0.12565947242206235,0.0027817745803357316,10425,1310,29,5.0413899421691895,11.934
-0.18,159,0.1327543424317618,0.002791563275434243,9672,1284,27,5.008370399475098,11.941
-0.14,183,0.13073021341755192,0.002583979328165375,10449,1366,27,5.084866285324097,11.938
-0.15,2,0.13164193393968407,0.0019147917663954045,10445,1375,20,5.079658031463623,11.938
-0.16,56,0.12523624788620313,0.0028847110315328756,10053,1259,29,5.02799654006958,11.935
-0.16,37,0.12558470612161887,0.003050640634533252,9834,1235,30,5.070833683013916,11.937
-0.16,200,0.13621730382293762,0.0029175050301810867,9940,1354,29,5.08016037940979,11.937
-0.16,116,0.12946245383668445,0.004000820681165368,9748,1262,39,5.095808029174805,11.937
-0.14,106,0.13040952657566077,0.0028076290057120726,10329,1347,29,5.085395336151123,11.928
-0.17,193,0.13313764545549847,0.003040150959220044,9539,1270,29,5.015334129333496,11.925
-0.16,23,0.1390283075687613,0.0025095362377032726,9962,1385,25,5.031333923339844,11.923
-0.15,199,0.13064342375869162,0.0024483400254627363,10211,1334,25,5.09363317489624,11.928
-0.17,129,0.11945075366508362,0.0024778030146603344,9686,1157,24,5.069687128067017,11.928
-0.16,81,0.12866772402854876,0.003766851704996035,10088,1298,38,5.047918319702148,11.929
-0.13,60,0.10510175634234736,0.005854474491218288,10761,1131,63,5.094522714614868,11.924
-0.16,156,0.13682707993474716,0.00316068515497553,9808,1342,31,5.110863208770752,11.93
-0.14,154,0.13011408339889852,0.003245476003147128,10168,1323,33,5.0757715702056885,11.923
-0.16,67,0.010368066355624676,1.367236910316226,9645,100,13187,7.1391448974609375,11.928
-0.18,16,0.1280341132735622,0.0016400612289525476,9146,1171,15,5.054767847061157,11.928
-0.16,30,0.1169584475848977,0.004956760177177811,9482,1109,47,5.072977542877197,11.928
-0.13,30,0.0966233280329249,0.005425123936020952,10691,1033,58,5.074607610702515,11.925
-0.14,199,0.12392603660814344,0.002428091146806126,10708,1327,26,5.027332067489624,11.928
-0.17,45,0.11472884141331142,0.004108463434675432,9736,1117,40,5.056856393814087,11.928
-0.13,36,0.11767905711695376,0.0028105167724388033,11030,1298,31,5.097182750701904,11.925
-0.18,1,0.13294737930321512,0.0029980357696681482,9673,1286,29,5.064725875854492,11.933
-0.17,126,0.13116141315845145,0.003067484662576687,9454,1240,29,5.018359899520874,11.928
-0.15,190,0.13388590931253047,0.003315455875182838,10255,1373,34,5.030665636062622,11.928
-0.14,163,0.12504900039200315,0.0024500196001568013,10204,1276,25,5.019654750823975,11.93
-0.13,127,0.1138133230798808,0.002979909641449582,10403,1184,31,5.108058929443359,11.927
-0.16,38,0.1288866599799398,0.0033099297893681044,9970,1285,33,5.094328165054321,11.928
-0.13,75,0.10536451169188446,0.01192113709307657,10905,1149,130,5.100677728652954,11.928
-0.14,16,0.1288753219498235,0.004006486692740628,10483,1351,42,5.0523905754089355,11.928
-0.14,150,0.13016587011526567,0.003467341392559273,10671,1389,37,5.118915557861328,11.928
-0.13,178,0.12038508271801103,0.002243200299093373,10699,1288,24,5.059040307998657,11.93
-0.16,162,0.12970286989149174,0.0026366494270357974,9861,1279,26,5.073622941970825,11.93
-0.13,103,0.11300210449263427,0.004025985909049319,10929,1235,44,5.068296670913696,11.928
-0.18,136,0.12395397489539749,0.002615062761506276,9560,1185,25,5.089107990264893,11.928
-0.17,197,0.13315789473684211,0.0027368421052631577,9500,1265,26,5.020692586898804,11.925
-0.17,90,0.1247872340425532,0.002872340425531915,9400,1173,27,5.093355178833008,11.928
-0.15,93,0.12323491655969192,0.002962377801915671,10127,1248,30,5.07603120803833,11.929
-0.14,28,0.11891786687427014,0.006033476060724017,10276,1222,62,5.084720611572266,11.928
-0.15,161,0.13806114551083593,0.0026122291021671825,10336,1427,27,5.083637475967407,11.924
-0.17,87,0.09900062460961899,0.009160941078492609,9606,951,88,5.01036524772644,11.928
-0.18,164,0.1317320918421331,0.0017987514548725003,9451,1245,17,5.044739484786987,11.93
-0.16,101,0.0923973084262328,0.01225268655217435,9957,920,122,5.02684473991394,11.929
-0.16,11,0.13175910308562358,0.0040678638753844625,10079,1328,41,5.091344356536865,11.925
-0.18,50,0.126977518734388,0.0010407993338884263,9608,1220,10,5.0165159702301025,11.925
-0.14,102,0.11682683248539665,0.003674392312040701,10614,1240,39,5.0853965282440186,11.928
-0.17,111,0.13604443978618594,0.0025154595954302483,9541,1298,24,5.0711281299591064,11.924
-0.15,198,0.12752599568373554,0.0025505199136747108,10194,1300,26,5.159370422363281,11.928
-0.16,121,0.13075356415478614,0.0027494908350305497,9820,1284,27,5.014819145202637,11.928
-0.16,142,0.13189156259518733,0.0032490608183571934,9849,1299,32,5.095666170120239,11.92
-0.16,117,0.13075060532687652,0.0029476787030213707,9499,1242,28,5.0542311668396,11.925
-0.14,160,0.13233383308345828,0.002898550724637681,10005,1324,29,5.019829034805298,11.924
-0.13,117,0.11727078891257996,0.0034300546954667654,10787,1265,37,5.054387092590332,11.923
-0.15,49,0.1274066797642436,0.0041257367387033395,10180,1297,42,5.082585334777832,11.924
-0.16,141,0.1301715438950555,0.002320887991927346,9910,1290,23,5.072660684585571,11.924
-0.13,135,0.12293418382139751,0.0024161592732192907,10347,1272,25,5.076645612716675,11.923
-0.15,61,0.10919317300232738,0.005624515128006206,10312,1126,58,5.075266361236572,11.924
-0.17,155,0.13495125913891146,0.002132412672623883,9848,1329,21,5.069010972976685,11.923
-0.16,188,0.12786596119929453,0.0027434842249657062,10206,1305,28,5.10175347328186,11.925
-0.14,79,0.1186954872961699,0.003697383390216155,10548,1252,39,5.086136341094971,11.925
-0.16,28,0.12511073924598878,0.00492174426616793,10159,1271,50,5.06549859046936,11.928
-0.13,198,0.11826556248255327,0.002512329022052666,10747,1271,27,5.1045637130737305,11.924
-0.14,39,0.11886107395375502,0.003153067074335945,10466,1244,33,5.087288856506348,11.929
-0.14,111,0.13042661153918436,0.0023491824844953956,10642,1388,25,5.10019850730896,11.928
-0.18,145,0.1259448525497711,0.0033003300330033004,9393,1183,31,5.109014987945557,11.928
-0.15,73,0.11214864221057647,0.007336827060505003,10495,1177,77,5.087329864501953,11.925
-0.16,27,0.12858555885262116,0.003659742828882295,10110,1300,37,4.971930027008057,11.929
-0.15,99,0.11192748091603054,0.07881679389312977,10480,1173,826,5.101850986480713,11.924
-0.17,59,0.12285379119121254,0.00405246880665458,9377,1152,38,5.088205814361572,11.924
-0.15,54,0.12141949359663701,0.0030305992765666243,10229,1242,31,5.116589784622192,11.928
-0.16,64,0.07244475834930884,0.009080819291696095,9911,718,90,5.074945688247681,11.928
-0.18,6,0.1289642819513223,0.0023179854599093878,9491,1224,22,5.016910552978516,11.928
-0.13,186,0.12002202238942926,0.002569278766746192,10898,1308,28,5.128203392028809,11.928
-0.18,2,0.1213231332830514,0.0028014222605322703,9281,1126,26,5.110515832901001,11.928
-0.18,5,0.12671195945217298,0.0029116790682626984,9273,1175,27,5.020290374755859,11.93
-0.15,47,0.11851701782820097,0.004153160453808752,9872,1170,41,5.0455403327941895,11.928
-0.14,85,0.09150706132714258,0.014509576320371444,10338,946,150,5.053653955459595,11.928
-0.15,129,0.12460536700868192,0.0023677979479084454,10136,1263,24,5.01134467124939,11.924
-0.15,116,0.13412112259970457,0.003151157065484983,10155,1362,32,5.04356837272644,11.925
-0.15,80,0.12988493832279466,0.0026951383849901523,9647,1253,26,5.090015172958374,11.928
-0.13,101,0.10221205186880244,0.008199847444698703,10488,1072,86,5.052419424057007,11.925
-0.14,43,0.11427417726630325,0.005350292751867555,9906,1132,53,5.011995792388916,11.929
-0.15,87,0.11672597864768683,0.009557702084392475,9835,1148,94,5.052386522293091,11.923
-0.16,110,0.13459933222036727,0.002921535893155259,9584,1290,28,5.022521018981934,11.924
-0.14,2,0.13393736458538508,0.002659050620445145,10154,1360,27,5.078512907028198,11.923
-0.18,103,0.12440927574458732,0.0031871634245521484,9099,1132,29,5.081428527832031,11.927
-0.13,121,0.12290557855312438,0.003942440370589394,10146,1247,40,5.105657577514648,11.925
-0.16,47,0.11917732073374097,0.0044469149527515284,8995,1072,40,5.050931453704834,11.923
-0.16,97,0.1293010170958667,0.004111664141960614,9242,1195,38,5.050328254699707,11.921
-0.15,144,0.1278627914141933,0.003081031118414296,9737,1245,30,5.024715900421143,11.923
-0.15,50,0.12163161788016486,0.003698615660995456,9463,1151,35,5.0160980224609375,11.921
-0.18,77,0.11067939609236234,0.003219360568383659,9008,997,29,5.014739513397217,11.924
-0.18,94,0.12144731088762571,0.0021862702229995625,9148,1111,20,5.071996212005615,11.925
-0.13,89,0.11807833301176925,0.0044375844105730275,10366,1224,46,5.045074462890625,11.924
-0.18,99,0.10949380838583532,0.07343037149684987,9206,1008,676,5.107079267501831,11.924
-0.14,184,0.1282737526285605,0.0028675205505639457,10462,1342,30,5.065086364746094,11.924
-0.15,98,0.12581193164784651,0.0067952433296692314,10007,1259,68,4.976749897003174,11.923
-0.18,102,0.11365337324922485,0.0032075269966855553,9353,1063,30,5.043446779251099,11.92
-0.18,89,0.11817891713647484,0.0028720348899053294,9401,1111,27,5.081679105758667,11.921
-0.16,72,0.11356434631503629,0.0061330880098129405,9783,1111,60,5.016956329345703,11.924
-0.18,83,0.10407001265288908,0.0029523407844791226,9484,987,28,5.074271202087402,11.919
-0.13,76,0.09699746539286411,0.008676155195944628,10258,995,89,5.076288938522339,11.919
-0.13,53,0.1136004737465456,0.0045400710619818395,10132,1151,46,5.081633806228638,11.921
-0.13,191,0.1222576592248961,0.0017396346767178893,10347,1265,18,5.050240993499756,11.919
-0.15,46,0.10873963180254906,0.005158810439004653,9886,1075,51,5.087834358215332,11.916
-0.16,133,0.1273240025067892,0.003969082932943388,9574,1219,38,5.0861170291900635,11.923
-0.16,8,0.13532008830022074,0.0020971302428256073,9060,1226,19,5.113054513931274,11.919
-0.13,16,0.12068607068607069,0.0035343035343035345,9620,1161,34,5.098782777786255,11.921
-0.13,84,0.09378175167648851,0.013310302783986995,9842,923,131,5.066147327423096,11.919
-0.17,17,0.13307218802462228,0.0024622271964185784,8935,1189,22,5.0933568477630615,11.919
-0.14,67,0.06025614108754986,1.37980264539156,9526,574,13144,7.421231985092163,11.92
-0.14,94,0.12600178094390027,0.0024487978628673196,8984,1132,22,5.0677196979522705,11.919
-0.15,58,0.12146478873239437,0.005633802816901409,8875,1078,50,5.0477259159088135,11.91
-0.14,105,0.13151200088485787,0.0030970025439663756,9041,1189,28,5.087008714675903,11.916
-0.17,156,0.13047088127149803,0.0027280275174949593,8431,1100,23,5.038618803024292,11.91
-0.16,18,0.13785848743217805,0.002546783301959916,9031,1245,23,5.05095911026001,11.916
-0.16,147,0.1384187082405345,0.0027839643652561247,8980,1243,25,5.08549165725708,11.917
-0.15,40,0.12504004271222638,0.0025627335824879873,9365,1171,24,5.081954479217529,11.917
-0.17,121,0.12306136210384357,0.0032591593616543043,8898,1095,29,5.0984861850738525,11.914
-0.18,146,0.1270750526069675,0.0033902267944821134,8554,1087,29,5.010071754455566,11.91
-0.17,112,0.14243891453665128,0.0022519986488008107,8881,1265,20,5.0786919593811035,11.912
-0.17,144,0.13321291487920525,0.0019191691126665162,8858,1180,17,5.0740883350372314,11.916
-0.14,114,0.1329987452948557,0.0038686741948975325,9564,1272,37,5.0344908237457275,11.912
-0.15,28,0.12377127153577847,0.004967762392981715,9461,1171,47,5.1004297733306885,11.91
-0.16,167,0.1401427671635524,0.0020995171110644553,9526,1335,20,5.108646631240845,11.912
-0.17,105,0.13595879386200235,0.003219229531065565,9319,1267,30,5.109003782272339,11.916
-0.15,181,0.1236725236532149,0.002027418420544507,10358,1281,21,5.093582391738892,11.909
-0.16,39,0.13362596978358512,0.002654144548795427,9796,1309,26,5.093063116073608,11.916
-0.18,58,0.11027837259100642,0.002355460385438972,9340,1030,22,5.072090148925781,11.914
-0.14,72,0.09446982214014968,0.015356205656526387,10289,972,158,5.060131072998047,11.912
-0.16,176,0.13286130778842148,0.0024989587671803417,9604,1276,24,5.072442531585693,11.916
-0.15,150,0.1307891075332936,0.0020870602265951103,10062,1316,21,5.034046411514282,11.917
-0.16,96,0.12967708867247565,0.0032803690415171708,9755,1265,32,5.066080570220947,11.912
-0.16,63,0.08634254589469437,0.006052047609441194,9914,856,60,4.951153516769409,11.909
-0.18,200,0.12844827586206897,0.002262931034482759,9280,1192,21,5.083325147628784,11.914
-0.13,181,0.12260387272550355,0.003211053809477474,10277,1260,33,5.086791276931763,11.912
-0.16,150,0.1358788395904437,0.002453071672354949,9376,1274,23,5.063038349151611,11.914
-0.18,131,0.12520647505781302,0.0015416804316705209,9081,1137,14,5.095053672790527,11.912
-0.17,79,0.1272845953002611,0.0034812880765883376,9192,1170,32,5.07651686668396,11.913
-0.15,74,0.11482959778937672,0.006038276532596459,9771,1122,59,5.017181396484375,11.918
-0.16,29,0.12212255484707663,0.006052091213660435,9253,1130,56,4.988769769668579,11.916
-0.17,181,0.13391962596014695,0.0024490704664366023,8983,1203,22,5.042997360229492,11.916
-0.17,164,0.1359191297659598,0.003076584990660367,9101,1237,28,5.056795835494995,11.912
-0.15,188,0.13427881713940856,0.002615167974250654,9942,1335,26,5.093105792999268,11.913
-0.15,127,0.13266145619086794,0.003187988482106129,9724,1290,31,5.033967018127441,11.913
-0.18,20,0.1308795730012232,0.0028911375514288893,8993,1177,26,5.023846626281738,11.91
-0.16,86,0.09711042311661507,0.009391124871001032,9690,941,91,5.011784315109253,11.912
-0.17,104,0.12980104266411321,0.00372380040429833,9399,1220,35,5.044309377670288,11.909
-0.13,142,0.11782360344660664,0.002904443799012489,10329,1217,30,5.108783960342407,11.913
-0.14,140,0.1257131615187881,0.002852646075152469,10166,1278,29,5.069139719009399,11.912
-0.14,7,0.1336322869955157,0.00408570004982561,10035,1341,41,5.1258933544158936,11.913
-0.18,181,0.13115281501340484,0.0031099195710455763,9325,1223,29,5.025129556655884,11.913
-0.13,57,0.1120575430626538,0.004826802952867689,10566,1184,51,5.095001697540283,11.916
-0.15,117,0.12563820202222445,0.003403744118530383,9989,1255,34,5.08551025390625,11.916
-0.16,108,0.12277951933124347,0.0024033437826541273,9570,1175,23,5.087716579437256,11.912
-0.13,59,0.10659948626753606,0.004643351116380162,10122,1079,47,5.106595754623413,11.912
-0.17,135,0.12829763246899661,0.002705749718151071,8870,1138,24,5.043494939804077,11.912
-0.15,132,0.12669245647969052,0.0029013539651837525,9306,1179,27,5.093135118484497,11.916
-0.15,97,0.12260536398467432,0.003724989357173265,9396,1152,35,5.0698113441467285,11.916
-0.18,15,0.12336668628605062,0.00164802825191289,8495,1048,14,5.071289300918579,11.918
-0.15,134,0.12680084745762712,0.003072033898305085,9440,1197,29,5.134008884429932,11.916
-0.13,166,0.1201170889270213,0.003028161905723226,9907,1190,30,5.054865121841431,11.914
-0.13,94,0.12282497441146366,0.0032753326509723643,9770,1200,32,5.0697972774505615,11.918
-0.17,163,0.13586656357008725,0.003866121727604109,9053,1230,35,5.091714382171631,11.916
-0.17,103,0.12957146062373795,0.002355844738613417,8914,1155,21,5.063437461853027,11.916
-0.17,180,0.13529274550968043,0.0025658968975973873,8574,1160,22,5.1400675773620605,11.913
-0.17,54,0.1302531041069723,0.0031041069723018147,8376,1091,26,5.05239200592041,11.908
-0.16,183,0.13485380116959064,0.0023391812865497076,8550,1153,20,5.035040616989136,11.917
-0.15,45,0.10536130536130536,0.006293706293706294,8580,904,54,5.0263121128082275,11.914
-0.14,177,0.13027502505288943,0.004342500835096314,8981,1170,39,5.102491140365601,11.912
-0.15,67,0.03141126318151223,1.2998653803006506,8914,280,11587,6.604068040847778,11.916
-0.16,144,0.13667372382968712,0.0016466713714420136,8502,1162,14,5.052002429962158,11.917
-0.13,150,0.12169199702412584,0.002657030502710171,9409,1145,25,5.0267722606658936,11.92
-0.17,162,0.13193856572741564,0.0022977385415406944,8269,1091,19,5.090337753295898,11.917
-0.15,79,0.12813432011487905,0.003313818623660665,9053,1160,30,5.076991558074951,11.916
-0.16,57,0.11921586505584682,0.00444495099156599,8774,1046,39,5.012165307998657,11.912
-0.18,68,0.07622337363270006,0.02383419689119171,8685,662,207,5.063262701034546,11.913
-0.16,62,0.10439804531319413,0.005442025766326077,9004,940,49,5.078476905822754,11.913
-0.13,167,0.11884532705496981,0.002456750946872761,9769,1161,24,5.050182819366455,11.914
-0.17,110,0.13244131987753713,0.0023812223608118835,8819,1168,21,5.137501001358032,11.918
-0.17,116,0.1303956834532374,0.002135791366906475,8896,1160,19,5.065213918685913,11.916
-0.17,99,0.12619617224880383,0.08564593301435407,8360,1055,716,5.063883543014526,11.912
-0.17,13,0.1354178774845984,0.00499825642217831,8603,1165,43,5.045187950134277,11.916
-0.14,194,0.12959548855872466,0.002168962151610454,9221,1195,20,5.078725337982178,11.917
-0.14,91,0.12091672715959764,0.0024888520170071554,9643,1166,24,5.070919752120972,11.916
-0.15,35,0.1234837722653262,0.0028412195388482133,9151,1130,26,5.062917709350586,11.912
-0.13,35,0.11988124488124488,0.0026617526617526617,9768,1171,26,5.090494394302368,11.91
-0.13,86,0.10630282048671215,0.010080439873739945,9821,1044,99,5.061288833618164,11.914
-0.17,142,0.1264170388182755,0.002862704683384862,8733,1104,25,5.050984859466553,11.916
-0.15,3,0.12995128150815505,0.0016945562380851515,9442,1227,16,5.063280820846558,11.916
-0.17,81,0.13311393554244214,0.0020426690876078077,8812,1173,18,5.090349197387695,11.913
-0.17,42,0.11373588384420373,0.0034570177460244295,8678,987,30,5.084102630615234,11.912
-0.18,37,0.10522013313091207,0.004437697068784305,8563,901,38,5.0986504554748535,11.916
-0.18,151,0.12646290194296103,0.00181797523008749,8801,1113,16,5.077058553695679,11.918
-0.15,92,0.1252651675859143,0.002333474756045821,9428,1181,22,5.125485897064209,11.918
-0.17,108,0.13331819214172155,0.0024982966159436746,8806,1174,22,5.055978298187256,11.914
-0.13,12,0.11554388445611555,0.002322997677002323,9901,1144,23,5.077754497528076,11.916
-0.13,123,0.11795178322374975,0.0033871289101414623,10038,1184,34,5.092930793762207,11.914
-0.14,75,0.10571428571428572,0.008673469387755102,9800,1036,85,5.043269157409668,11.916
-0.17,31,0.11417676087931808,0.0050471063257065945,8916,1018,45,5.025024890899658,11.921
-0.14,192,0.12203354076574201,0.002004008016032064,9481,1157,19,5.094436883926392,11.914
-0.15,78,0.1275977172391515,0.0035533541509637128,9287,1185,33,5.053273439407349,11.916
-0.14,123,0.12483870967741935,0.002903225806451613,9300,1161,27,5.105806827545166,11.916
-0.16,198,0.1340182115339715,0.0030352556619192153,8566,1148,26,5.0453314781188965,11.917
-0.13,153,0.12363433667781494,0.002452619843924192,8970,1109,22,5.11572790145874,11.918
-0.14,23,0.12025389497980381,0.003923831506058857,8665,1042,34,5.038485050201416,11.916
-0.14,3,0.13142857142857142,0.002352941176470588,8925,1173,21,5.039720773696899,11.918
-0.13,190,0.11889507404684382,0.0029408675559289992,9521,1132,28,5.112870454788208,11.918
-0.16,71,0.10474040632054175,0.008352144469525959,8860,928,74,5.0728373527526855,11.916
-0.14,113,0.12439626489213267,0.0038639046903509713,9317,1159,36,5.09438943862915,11.918
-0.16,152,0.12787528616592173,0.0027253897307314948,9173,1173,25,5.088318586349487,11.916
-0.18,139,0.1253819036427732,0.002702702702702703,8510,1067,23,5.07923150062561,11.921
-0.17,49,0.13334095063985374,0.002742230347349177,8752,1167,24,5.025753498077393,11.917
-0.13,158,0.1244114995492337,0.0024040869478112793,9983,1242,24,5.076264142990112,11.917
-0.15,195,0.1277720207253886,0.0021761658031088085,9650,1233,21,5.071776866912842,11.917
-0.18,86,0.08019454812803982,0.004976812577762697,8841,709,44,5.068707466125488,11.922
