group_idx,rf_amplitude,mode,segment,n_peaks_target,scan_count,candidate_idx,ok,r2,aicc,nfev,hit_max_nfev,ier,is_stage_best,is_segment_selected,init_new_mu,init_mu_norm
9,1.6,lost,left,5,60,8,1,0.9825636164782395,-1498.187429768596,21,0,3,0,0,28.135593220338983,0.13559322033898305
9,1.6,lost,left,5,60,9,1,0.9887258566211514,-1550.9491316360788,32,0,2,0,0,29.152542372881356,0.15254237288135594
9,1.6,lost,left,5,60,10,1,0.9858719034109921,-1523.6450492653285,39,0,1,0,0,30.16949152542373,0.16949152542372883
9,1.6,lost,left,5,60,11,1,0.9843137181247182,-1510.9858981077825,53,0,1,0,0,31.1864406779661,0.18644067796610167
9,1.6,lost,left,5,60,12,1,0.9843137186789851,-1510.9859023832566,51,0,2,0,0,32.20338983050847,0.2033898305084745
9,1.6,lost,left,5,60,13,1,0.9843137187339127,-1510.9859028069548,52,0,1,0,0,33.22033898305085,0.2203389830508475
9,1.6,lost,left,5,60,14,1,0.9843137181392707,-1510.985898220037,49,0,1,0,0,34.23728813559322,0.2372881355932203
9,1.6,lost,left,5,60,15,1,0.9835887259291357,-1505.518878830054,13,0,2,0,0,35.25423728813559,0.2542372881355932
9,1.6,lost,left,5,60,16,1,0.9835887259543515,-1505.5188790159696,16,0,1,0,0,36.271186440677965,0.2711864406779661
9,1.6,lost,left,5,60,17,1,0.9835887258493702,-1505.5188782419445,14,0,2,0,0,37.28813559322034,0.288135593220339
9,1.6,lost,left,5,60,18,1,0.9835887258514165,-1505.5188782570322,15,0,1,0,0,38.30508474576271,0.3050847457627119
9,1.6,lost,left,5,60,19,1,0.9835887259306004,-1505.5188788408534,15,0,1,0,0,39.32203389830508,0.32203389830508466
9,1.6,lost,left,5,60,20,1,0.9843137183935294,-1510.985900181324,52,0,1,0,0,40.33898305084746,0.33898305084745767
9,1.6,lost,left,5,60,21,1,0.9843137183109468,-1510.985899544303,48,0,1,0,0,41.35593220338983,0.35593220338983045
9,1.6,lost,left,5,60,22,1,0.9843137184921229,-1510.9859009418492,46,0,1,0,0,42.3728813559322,0.37288135593220334
9,1.6,lost,left,5,60,23,1,0.9843137181828522,-1510.9858985562128,42,0,1,0,0,43.389830508474574,0.38983050847457623
9,1.6,lost,left,5,60,24,1,0.9843137182489676,-1510.9858990662112,44,0,1,0,0,44.40677966101695,0.4067796610169491
9,1.6,lost,left,5,60,25,1,0.9843137182538241,-1510.9858991036724,40,0,1,0,0,45.42372881355932,0.423728813559322
9,1.6,lost,left,5,60,26,1,0.9841980270884502,-1510.0967616044798,22,0,1,0,0,46.440677966101696,0.4406779661016949
9,1.6,lost,left,5,60,27,1,0.9841980269568976,-1510.0967605971457,20,0,1,0,0,47.45762711864407,0.4576271186440678
9,1.6,lost,left,5,60,28,1,0.9841980268331718,-1510.0967596497433,21,0,1,0,0,48.474576271186436,0.4745762711864406
9,1.6,lost,left,5,60,29,1,0.988725856723202,-1550.9491327313392,26,0,1,0,0,49.49152542372882,0.49152542372881364
9,1.6,lost,left,5,60,30,1,0.9850674959558053,-1516.944694120223,18,0,1,0,0,50.50847457627118,0.5084745762711864
9,1.6,lost,left,5,60,31,1,0.9887258566768328,-1550.94913223368,25,0,2,0,0,51.52542372881356,0.5254237288135593
9,1.6,lost,left,5,60,32,1,0.9887258566945291,-1550.9491324236062,21,0,2,0,0,52.54237288135593,0.5423728813559322
9,1.6,lost,left,5,60,33,1,0.9887258567258749,-1550.949132760026,19,0,1,1,0,53.559322033898304,0.559322033898305
9,1.6,lost,left,5,60,34,1,0.9887258566369014,-1550.9491318051162,22,0,2,0,0,54.57627118644068,0.576271186440678
9,1.6,lost,left,5,60,35,1,0.9887258566685092,-1550.9491321443472,26,0,2,0,0,55.59322033898305,0.5932203389830508
9,1.6,lost,left,5,60,36,1,0.9887258567217041,-1550.9491327152632,23,0,1,0,0,56.610169491525426,0.6101694915254238
9,1.6,lost,left,5,60,37,1,0.988725856709528,-1550.9491325845822,27,0,1,0,0,57.62711864406779,0.6271186440677965
9,1.6,lost,left,5,60,38,1,0.9843137183415074,-1510.9858997800388,51,0,1,0,0,58.644067796610166,0.6440677966101694
9,1.6,lost,left,5,60,39,1,0.9858719035011914,-1523.6450500378398,34,0,1,0,0,59.66101694915254,0.6610169491525423
9,1.6,lost,left,5,60,40,1,0.9858719034549926,-1523.6450496421708,32,0,1,0,0,60.67796610169491,0.6779661016949152
9,1.6,lost,left,5,60,41,1,0.9858719034437254,-1523.645049545673,30,0,1,0,0,61.69491525423729,0.6949152542372882
9,1.6,lost,left,5,60,42,1,0.9834839317443784,-1504.7486897852264,24,0,2,0,0,62.71186440677966,0.711864406779661
9,1.6,lost,left,5,60,43,1,0.9834839318132612,-1504.7486902898752,25,0,2,0,0,63.728813559322035,0.728813559322034
9,1.6,lost,left,5,60,44,1,0.9858719033059633,-1523.6450483658107,23,0,1,0,0,64.7457627118644,0.7457627118644067
9,1.6,lost,left,5,60,45,1,0.9834839317768147,-1504.7486900228607,26,0,2,0,0,65.76271186440678,0.7627118644067797
9,1.6,lost,left,5,60,46,1,0.9834839317506803,-1504.7486898313944,26,0,2,0,0,66.77966101694915,0.7796610169491525
9,1.6,lost,left,5,60,47,1,0.9834839318515659,-1504.7486905705032,29,0,1,0,0,67.79661016949152,0.7966101694915253
9,1.6,lost,left,5,60,48,1,0.9834839317554667,-1504.7486898664604,25,0,2,0,0,68.8135593220339,0.8135593220338982
9,1.6,lost,left,5,60,49,1,0.9823954991572895,-1497.0263659263135,21,0,3,0,0,69.83050847457628,0.8305084745762713
9,1.6,lost,left,5,60,50,1,0.9827856006932175,-1499.7377818982666,648,0,2,0,0,70.84745762711864,0.847457627118644
9,1.6,lost,left,5,60,51,1,0.9834434009315585,-1504.4521167414903,20,0,2,0,0,71.86440677966101,0.8644067796610169
9,1.6,lost,left,5,60,52,1,0.9834434009056003,-1504.452116551781,19,0,2,0,0,72.88135593220339,0.8813559322033898
9,1.6,lost,left,5,60,53,1,0.9834434008970644,-1504.452116489398,17,0,1,0,0,73.89830508474576,0.8983050847457626
9,1.6,lost,left,5,60,54,1,0.98344340095753,-1504.452116931297,21,0,1,0,0,74.91525423728814,0.9152542372881356
9,1.6,lost,left,5,60,55,1,0.9827855814720905,-1499.7376467930549,611,0,2,0,0,75.9322033898305,0.9322033898305084
9,1.6,lost,left,5,60,56,1,0.9825375016137049,-1498.0063409184252,32,0,3,0,0,76.94915254237287,0.9491525423728812
9,1.6,lost,left,5,60,57,1,0.9827855884179969,-1499.737695615781,561,0,2,0,0,77.96610169491525,0.9661016949152542
9,1.6,lost,left,5,60,58,1,0.9827855782641899,-1499.7376242447513,579,0,2,0,0,78.98305084745763,0.9830508474576273
9,1.6,lost,left,5,60,59,1,0.982785581500859,-1499.7376469952685,632,0,2,0,0,80.0,1.0
9,1.6,lost,left,6,60,0,1,0.9887247668305419,-1542.6434527543774,7,0,3,0,0,20.0,0.0
9,1.6,lost,left,6,60,1,1,0.9886965989760725,-1542.3415467905543,70,0,3,0,0,21.016949152542374,0.016949152542372895
9,1.6,lost,left,6,60,2,1,0.9887511527472763,-1542.9269446728465,33,0,1,0,0,22.033898305084747,0.03389830508474579
9,1.6,lost,left,6,60,3,1,0.9889610350599414,-1545.205904162998,547,0,2,0,0,23.050847457627118,0.05084745762711863
9,1.6,lost,left,6,60,4,1,0.9887510829361419,-1542.9261937406968,30,0,2,0,0,24.06779661016949,0.06779661016949153
9,1.6,lost,left,6,60,5,1,0.988715751836753,-1542.5467471350921,17,0,3,0,0,25.084745762711865,0.08474576271186442
9,1.6,lost,left,6,60,6,1,0.9887247504893559,-1542.6432773893064,18,0,3,0,0,26.101694915254235,0.10169491525423725
9,1.6,lost,left,6,60,7,1,0.9887250646995092,-1542.6466493730716,9,0,3,0,0,27.11864406779661,0.11864406779661014
9,1.6,lost,left,6,60,8,1,0.9889610209108515,-1545.205749072481,618,0,2,0,0,28.135593220338983,0.13559322033898305
9,1.6,lost,left,6,60,9,1,0.9887181646010853,-1542.5726217610118,93,0,3,0,0,29.152542372881356,0.15254237288135594
9,1.6,lost,left,6,60,10,1,0.9893161454943971,-1549.1623142276012,28,0,2,0,0,30.16949152542373,0.16949152542372883
9,1.6,lost,left,6,60,11,1,0.9893161455124191,-1549.1623144317093,26,0,1,0,0,31.1864406779661,0.18644067796610167
9,1.6,lost,left,6,60,12,1,0.9893655346424605,-1549.7229679419574,22,0,1,0,0,32.20338983050847,0.2033898305084745
9,1.6,lost,left,6,60,13,1,0.9893655346356851,-1549.7229678648666,21,0,1,0,0,33.22033898305085,0.2203389830508475
9,1.6,lost,left,6,60,14,1,0.9893161455049314,-1549.1623143469083,27,0,2,0,0,34.23728813559322,0.2372881355932203
9,1.6,lost,left,6,60,15,1,0.989365534631425,-1549.7229678163949,16,0,1,0,0,35.25423728813559,0.2542372881355932
9,1.6,lost,left,6,60,16,1,0.9893655346429155,-1549.7229679471347,15,0,2,0,0,36.271186440677965,0.2711864406779661
9,1.6,lost,left,6,60,17,1,0.9893655346216337,-1549.7229677049888,16,0,2,0,0,37.28813559322034,0.288135593220339
9,1.6,lost,left,6,60,18,1,0.9893655346429286,-1549.7229679472841,12,0,2,0,0,38.30508474576271,0.3050847457627119
9,1.6,lost,left,6,60,19,1,0.989365534651786,-1549.7229680480639,16,0,2,0,0,39.32203389830508,0.32203389830508466
9,1.6,lost,left,6,60,20,1,0.9893655345582887,-1549.7229669842422,16,0,1,0,0,40.33898305084746,0.33898305084745767
9,1.6,lost,left,6,60,21,1,0.9893161454549512,-1549.162313780856,20,0,2,0,0,41.35593220338983,0.35593220338983045
9,1.6,lost,left,6,60,22,1,0.9893161455095925,-1549.1623143996962,23,0,2,0,0,42.3728813559322,0.37288135593220334
9,1.6,lost,left,6,60,23,1,0.9893161454796708,-1549.1623140608187,21,0,2,0,0,43.389830508474574,0.38983050847457623
9,1.6,lost,left,6,60,24,1,0.9893161455056898,-1549.162314355497,25,0,2,0,0,44.40677966101695,0.4067796610169491
9,1.6,lost,left,6,60,25,1,0.98931614546395,-1549.1623138827722,25,0,2,0,0,45.42372881355932,0.423728813559322
9,1.6,lost,left,6,60,26,1,0.9908508085224692,-1567.9255621820344,26,0,1,0,0,46.440677966101696,0.4406779661016949
9,1.6,lost,left,6,60,27,1,0.9908508085461262,-1567.9255624949026,22,0,1,0,0,47.45762711864407,0.4576271186440678
9,1.6,lost,left,6,60,28,1,0.9908508085522397,-1567.9255625757569,24,0,1,0,0,48.474576271186436,0.4745762711864406
9,1.6,lost,left,6,60,29,1,0.9893161455047998,-1549.1623143454183,39,0,2,0,0,49.49152542372882,0.49152542372881364
9,1.6,lost,left,6,60,30,1,0.9912456190177634,-1573.2630238577538,18,0,1,0,0,50.50847457627118,0.5084745762711864
9,1.6,lost,left,6,60,31,1,0.9912456192084224,-1573.2630264929746,12,0,1,0,0,51.52542372881356,0.5254237288135593
9,1.6,lost,left,6,60,32,1,0.9912456192145407,-1573.2630265775401,15,0,1,0,0,52.54237288135593,0.5423728813559322
9,1.6,lost,left,6,60,33,1,0.9893161454915721,-1549.1623141956072,28,0,2,0,0,53.559322033898304,0.559322033898305
9,1.6,lost,left,6,60,34,1,0.99124561926374,-1573.2630272575561,30,0,1,1,0,54.57627118644068,0.576271186440678
9,1.6,lost,left,6,60,35,1,0.9893161455163829,-1549.1623144766013,34,0,2,0,0,55.59322033898305,0.5932203389830508
9,1.6,lost,left,6,60,36,1,0.989316145557085,-1549.162314937573,34,0,1,0,0,56.610169491525426,0.6101694915254238
9,1.6,lost,left,6,60,37,1,0.989316145507039,-1549.1623143707764,36,0,2,0,0,57.62711864406779,0.6271186440677965
9,1.6,lost,left,6,60,38,1,0.9893161455243636,-1549.1623145669878,26,0,2,0,0,58.644067796610166,0.6440677966101694
9,1.6,lost,left,6,60,39,1,0.989316145497848,-1549.162314266684,21,0,2,0,0,59.66101694915254,0.6610169491525423
9,1.6,lost,left,6,60,40,1,0.9893161454771868,-1549.1623140326863,27,0,2,0,0,60.67796610169491,0.6779661016949152
9,1.6,lost,left,6,60,41,1,0.9893161454454231,-1549.1623136729463,29,0,2,0,0,61.69491525423729,0.6949152542372882
9,1.6,lost,left,6,60,42,1,0.9894455432704208,-1550.636755812268,21,0,2,0,0,62.71186440677966,0.711864406779661
9,1.6,lost,left,6,60,43,1,0.9894455433136522,-1550.6367563078875,22,0,2,0,0,63.728813559322035,0.728813559322034
9,1.6,lost,left,6,60,44,1,0.9894455433149986,-1550.6367563233237,22,0,2,0,0,64.7457627118644,0.7457627118644067
9,1.6,lost,left,6,60,45,1,0.9894455432716477,-1550.6367558263335,21,0,2,0,0,65.76271186440678,0.7627118644067797
9,1.6,lost,left,6,60,46,1,0.9894455433087399,-1550.6367562515711,22,0,2,0,0,66.77966101694915,0.7796610169491525
9,1.6,lost,left,6,60,47,1,0.9894455432955496,-1550.6367561003533,23,0,2,0,0,67.79661016949152,0.7966101694915253
9,1.6,lost,left,6,60,48,1,0.9894455432824922,-1550.6367559506587,20,0,2,0,0,68.8135593220339,0.8135593220338982
9,1.6,lost,left,6,60,49,1,0.9894455433102614,-1550.6367562690148,20,0,2,0,0,69.83050847457628,0.8305084745762713
9,1.6,lost,left,6,60,50,1,0.9893161455105672,-1549.1623144107366,26,0,2,0,0,70.84745762711864,0.847457627118644
9,1.6,lost,left,6,60,51,1,0.9896193653089079,-1552.6461045719914,23,0,2,0,0,71.86440677966101,0.8644067796610169
9,1.6,lost,left,6,60,52,1,0.9896193653040792,-1552.6461045157066,22,0,2,0,0,72.88135593220339,0.8813559322033898
9,1.6,lost,left,6,60,53,1,0.989619365337718,-1552.6461049078112,22,0,2,0,0,73.89830508474576,0.8983050847457626
9,1.6,lost,left,6,60,54,1,0.9889610164856809,-1545.205700567494,614,0,2,0,0,74.91525423728814,0.9152542372881356
9,1.6,lost,left,6,60,55,1,0.9889610391746884,-1545.2059492654587,749,0,2,0,0,75.9322033898305,0.9322033898305084
9,1.6,lost,left,6,60,56,1,0.988961037414884,-1545.2059299759321,712,0,2,0,0,76.94915254237287,0.9491525423728812
9,1.6,lost,left,6,60,57,1,0.9889610344488629,-1545.2058974648612,676,0,2,0,0,77.96610169491525,0.9661016949152542
9,1.6,lost,left,6,60,58,1,0.9889610270922772,-1545.205816828087,679,0,2,0,0,78.98305084745763,0.9830508474576273
9,1.6,lost,left,6,60,59,1,0.988961015125451,-1545.205685657805,602,0,2,0,0,80.0,1.0
9,1.6,lost,left,7,60,0,1,0.991245295541669,-1564.456774829622,9,0,3,0,0,20.0,0.0
9,1.6,lost,left,7,60,1,1,0.9911974612362471,-1563.7974497631774,75,0,3,0,0,21.016949152542374,0.016949152542372895
9,1.6,lost,left,7,60,2,1,0.9912166883985446,-1564.062036065994,108,0,3,0,0,22.033898305084747,0.03389830508474579
9,1.6,lost,left,7,60,3,1,0.9912410950730565,-1564.398733485811,9,0,3,0,0,23.050847457627118,0.05084745762711863
9,1.6,lost,left,7,60,4,1,0.991271643622183,-1564.8214844403412,73,0,1,0,0,24.06779661016949,0.06779661016949153
9,1.6,lost,left,7,60,5,1,0.9912421092210747,-1564.4127442572333,14,0,3,0,0,25.084745762711865,0.08474576271186442
9,1.6,lost,left,7,60,6,1,0.9912400519256607,-1564.3843237713131,7,0,3,0,0,26.101694915254235,0.10169491525423725
9,1.6,lost,left,7,60,7,1,0.991221730461989,-1564.1315161075336,8,0,3,0,0,27.11864406779661,0.11864406779661014
9,1.6,lost,left,7,60,8,1,0.9910728381713425,-1562.0963901059215,139,0,3,0,0,28.135593220338983,0.13559322033898305
9,1.6,lost,left,7,60,9,1,0.991132148895497,-1562.9029783589833,41,0,3,0,0,29.152542372881356,0.15254237288135594
9,1.6,lost,left,7,60,10,1,0.99200315222453,-1575.4125712782645,37,0,1,0,0,30.16949152542373,0.16949152542372883
9,1.6,lost,left,7,60,11,1,0.9915531495346626,-1568.7882798767605,38,0,1,0,0,31.1864406779661,0.18644067796610167
9,1.6,lost,left,7,60,12,1,0.9921344987115636,-1577.416472228155,19,0,1,0,0,32.20338983050847,0.2033898305084745
9,1.6,lost,left,7,60,13,1,0.9918113022806948,-1572.5439709625443,24,0,1,0,0,33.22033898305085,0.2203389830508475
9,1.6,lost,left,7,60,14,1,0.9918113023242616,-1572.5439716063079,25,0,1,0,0,34.23728813559322,0.2372881355932203
9,1.6,lost,left,7,60,15,1,0.9918113020471427,-1572.5439675114696,18,0,1,0,0,35.25423728813559,0.2542372881355932
9,1.6,lost,left,7,60,16,1,0.991811302170396,-1572.5439693327187,16,0,1,0,0,36.271186440677965,0.2711864406779661
9,1.6,lost,left,7,60,17,1,0.9918113018999883,-1572.5439653370481,16,0,1,0,0,37.28813559322034,0.288135593220339
9,1.6,lost,left,7,60,18,1,0.9918113022667299,-1572.5439707561916,16,0,1,0,0,38.30508474576271,0.3050847457627119
9,1.6,lost,left,7,60,19,1,0.9918113021393191,-1572.5439688735119,16,0,1,0,0,39.32203389830508,0.32203389830508466
9,1.6,lost,left,7,60,20,1,0.9918113022887827,-1572.5439710820542,19,0,1,0,0,40.33898305084746,0.33898305084745767
9,1.6,lost,left,7,60,21,1,0.9915531495565546,-1568.788280190361,24,0,1,0,0,41.35593220338983,0.35593220338983045
9,1.6,lost,left,7,60,22,1,0.9915531494972563,-1568.7882793409212,21,0,1,0,0,42.3728813559322,0.37288135593220334
9,1.6,lost,left,7,60,23,1,0.9915531495413228,-1568.7882799721679,22,0,1,0,0,43.389830508474574,0.38983050847457623
9,1.6,lost,left,7,60,24,1,0.9915531495038975,-1568.7882794360557,21,0,1,0,0,44.40677966101695,0.4067796610169491
9,1.6,lost,left,7,60,25,1,0.9915531495391561,-1568.7882799411293,20,0,1,0,0,45.42372881355932,0.423728813559322
9,1.6,lost,left,7,60,26,1,0.993135215885891,-1593.882355470555,21,0,1,0,0,46.440677966101696,0.4406779661016949
9,1.6,lost,left,7,60,27,1,0.9931352158903584,-1593.8823555492966,20,0,1,1,0,47.45762711864407,0.4576271186440678
9,1.6,lost,left,7,60,28,1,0.9931352155791742,-1593.8823500643052,20,0,1,0,0,48.474576271186436,0.4745762711864406
9,1.6,lost,left,7,60,29,1,0.9931352157778027,-1593.8823535653707,21,0,1,0,0,49.49152542372882,0.49152542372881364
9,1.6,lost,left,7,60,30,1,0.9915531494899273,-1568.7882792359337,29,0,1,0,0,50.50847457627118,0.5084745762711864
9,1.6,lost,left,7,60,31,1,0.9914741800699175,-1567.6623080687236,29,0,1,0,0,51.52542372881356,0.5254237288135593
9,1.6,lost,left,7,60,32,1,0.9915531495122999,-1568.7882795564192,25,0,1,0,0,52.54237288135593,0.5423728813559322
9,1.6,lost,left,7,60,33,1,0.991553149507983,-1568.7882794945797,31,0,1,0,0,53.559322033898304,0.559322033898305
9,1.6,lost,left,7,60,34,1,0.9915531495571058,-1568.7882801982573,30,0,1,0,0,54.57627118644068,0.576271186440678
9,1.6,lost,left,7,60,35,1,0.991474180368992,-1567.6623123132454,29,0,1,0,0,55.59322033898305,0.5932203389830508
9,1.6,lost,left,7,60,36,1,0.9915531495552464,-1568.7882801716212,31,0,1,0,0,56.610169491525426,0.6101694915254238
9,1.6,lost,left,7,60,37,1,0.9915531495204227,-1568.7882796727777,31,0,1,0,0,57.62711864406779,0.6271186440677965
9,1.6,lost,left,7,60,38,1,0.992003147370194,-1575.4124978275127,53,0,1,0,0,58.644067796610166,0.6440677966101694
9,1.6,lost,left,7,60,39,1,0.9915531495558156,-1568.7882801797762,27,0,1,0,0,59.66101694915254,0.6610169491525423
9,1.6,lost,left,7,60,40,1,0.992003147304639,-1575.4124968356036,47,0,1,0,0,60.67796610169491,0.6779661016949152
9,1.6,lost,left,7,60,41,1,0.9915531495372172,-1568.7882799133554,18,0,1,0,0,61.69491525423729,0.6949152542372882
9,1.6,lost,left,7,60,42,1,0.9920031466973745,-1575.4124876471135,31,0,1,0,0,62.71186440677966,0.711864406779661
9,1.6,lost,left,7,60,43,1,0.992003151227688,-1575.4125561950875,26,0,1,0,0,63.728813559322035,0.728813559322034
9,1.6,lost,left,7,60,44,1,0.9920031518042114,-1575.4125649184407,42,0,1,0,0,64.7457627118644,0.7457627118644067
9,1.6,lost,left,7,60,45,1,0.9920031520583987,-1575.4125687645383,28,0,1,0,0,65.76271186440678,0.7627118644067797
9,1.6,lost,left,7,60,46,1,0.9920031518409996,-1575.4125654750817,54,0,1,0,0,66.77966101694915,0.7796610169491525
9,1.6,lost,left,7,60,47,1,0.9920031467073073,-1575.4124877974066,21,0,1,0,0,67.79661016949152,0.7966101694915253
9,1.6,lost,left,7,60,48,1,0.9920031430943795,-1575.4124331303838,29,0,1,0,0,68.8135593220339,0.8135593220338982
9,1.6,lost,left,7,60,49,1,0.9920031515872285,-1575.4125616352799,31,0,1,0,0,69.83050847457628,0.8305084745762713
9,1.6,lost,left,7,60,50,1,0.992003151898168,-1575.412566340094,41,0,1,0,0,70.84745762711864,0.847457627118644
9,1.6,lost,left,7,60,51,1,0.9921344988484289,-1577.4164743336419,20,0,1,0,0,71.86440677966101,0.8644067796610169
9,1.6,lost,left,7,60,52,1,0.9921344988413483,-1577.4164742247174,17,0,1,0,0,72.88135593220339,0.8813559322033898
9,1.6,lost,left,7,60,53,1,0.9921344988536082,-1577.4164744133182,20,0,1,0,0,73.89830508474576,0.8983050847457626
9,1.6,lost,left,7,60,54,1,0.9914854266153019,-1567.8220264700499,756,0,2,0,0,74.91525423728814,0.9152542372881356
9,1.6,lost,left,7,60,55,1,0.9914854305337567,-1567.8220821549467,803,0,2,0,0,75.9322033898305,0.9322033898305084
9,1.6,lost,left,7,60,56,1,0.9914854352822708,-1567.822149635795,773,0,2,0,0,76.94915254237287,0.9491525423728812
9,1.6,lost,left,7,60,57,1,0.991200016509865,-1563.8325797411976,102,0,3,0,0,77.96610169491525,0.9661016949152542
9,1.6,lost,left,7,60,58,1,0.9914854377446628,-1567.8221846287145,830,0,2,0,0,78.98305084745763,0.9830508474576273
9,1.6,lost,left,7,60,59,1,0.9914854179212882,-1567.8219029200995,615,0,2,0,0,80.0,1.0
9,1.6,lost,left,8,60,0,1,0.9929529990796566,-1581.3547739974333,10,0,3,0,0,20.0,0.0
9,1.6,lost,left,8,60,1,1,0.9930077081996257,-1582.2978182314403,21,0,3,0,0,21.016949152542374,0.016949152542372895
9,1.6,lost,left,8,60,2,1,0.9931349583656632,-1584.5201365407468,15,0,3,0,0,22.033898305084747,0.03389830508474579
9,1.6,lost,left,8,60,3,1,0.9931869434988566,-1585.4398888836442,51,0,1,0,0,23.050847457627118,0.05084745762711863
9,1.6,lost,left,8,60,4,1,0.9930816478457024,-1583.5841399088613,9,0,3,0,0,24.06779661016949,0.06779661016949153
9,1.6,lost,left,8,60,5,1,0.9931869704541024,-1585.4403676102172,49,0,1,0,0,25.084745762711865,0.08474576271186442
9,1.6,lost,left,8,60,6,1,0.99307678736008,-1583.499161253163,10,0,3,0,0,26.101694915254235,0.10169491525423725
9,1.6,lost,left,8,60,7,1,0.9930741505668723,-1583.4530856445326,7,0,3,0,0,27.11864406779661,0.11864406779661014
9,1.6,lost,left,8,60,8,1,0.9930001890049891,-1582.1677702105087,71,0,3,0,0,28.135593220338983,0.13559322033898305
9,1.6,lost,left,8,60,9,1,0.9928958097604956,-1580.3767721864137,11,0,3,0,0,29.152542372881356,0.15254237288135594
9,1.6,lost,left,8,60,10,1,0.9931351466365979,-1584.523454961333,21,0,4,0,0,30.16949152542373,0.16949152542372883
9,1.6,lost,left,8,60,11,1,0.9930207901462514,-1582.5244103392174,19,0,3,0,0,31.1864406779661,0.18644067796610167
9,1.6,lost,left,8,60,12,1,0.99340577331356,-1589.3900939851449,756,0,2,0,0,32.20338983050847,0.2033898305084745
9,1.6,lost,left,8,60,13,1,0.9941991440860114,-1604.9009682727549,21,0,1,0,0,33.22033898305085,0.2203389830508475
9,1.6,lost,left,8,60,14,1,0.9941991437811605,-1604.9009619138722,24,0,1,0,0,34.23728813559322,0.2372881355932203
9,1.6,lost,left,8,60,15,1,0.9941991438852363,-1604.9009640847894,18,0,1,0,0,35.25423728813559,0.2542372881355932
9,1.6,lost,left,8,60,16,1,0.9941991437986687,-1604.9009622790772,16,0,1,0,0,36.271186440677965,0.2711864406779661
9,1.6,lost,left,8,60,17,1,0.9941991437876184,-1604.90096204858,16,0,1,0,0,37.28813559322034,0.288135593220339
9,1.6,lost,left,8,60,18,1,0.994199143924958,-1604.9009649133445,16,0,1,0,0,38.30508474576271,0.3050847457627119
9,1.6,lost,left,8,60,19,1,0.9941991438929152,-1604.900964244964,16,0,1,0,0,39.32203389830508,0.32203389830508466
9,1.6,lost,left,8,60,20,1,0.9941991438216753,-1604.9009627589705,16,0,1,0,0,40.33898305084746,0.33898305084745767
9,1.6,lost,left,8,60,21,1,0.9941991441469656,-1604.9009695441998,17,0,1,0,0,41.35593220338983,0.35593220338983045
9,1.6,lost,left,8,60,22,1,0.9941991438826373,-1604.9009640305776,18,0,1,0,0,42.3728813559322,0.37288135593220334
9,1.6,lost,left,8,60,23,1,0.9941991438709945,-1604.9009637877205,19,0,1,0,0,43.389830508474574,0.38983050847457623
9,1.6,lost,left,8,60,24,1,0.9941991439348915,-1604.9009651205463,20,0,1,0,0,44.40677966101695,0.4067796610169491
9,1.6,lost,left,8,60,25,1,0.9941991440513391,-1604.9009675495263,22,0,1,0,0,45.42372881355932,0.423728813559322
9,1.6,lost,left,8,60,26,1,0.994199143974755,-1604.9009659520566,26,0,1,0,0,46.440677966101696,0.4406779661016949
9,1.6,lost,left,8,60,27,1,0.9932335433949752,-1586.2703471659015,21,0,1,0,0,47.45762711864407,0.4576271186440678
9,1.6,lost,left,8,60,28,1,0.9932335432364305,-1586.2703443307553,22,0,1,0,0,48.474576271186436,0.4745762711864406
9,1.6,lost,left,8,60,29,1,0.9935921652486656,-1592.8595391065628,28,0,1,0,0,49.49152542372882,0.49152542372881364
9,1.6,lost,left,8,60,30,1,0.9934182777067272,-1589.6197597238047,41,0,1,0,0,50.50847457627118,0.5084745762711864
9,1.6,lost,left,8,60,31,1,0.9934182780392655,-1589.6197658372714,46,0,1,0,0,51.52542372881356,0.5254237288135593
9,1.6,lost,left,8,60,32,1,0.9940156920152147,-1601.1336055212494,31,0,1,0,0,52.54237288135593,0.5423728813559322
9,1.6,lost,left,8,60,33,1,0.9941991438486332,-1604.9009633212852,40,0,1,0,0,53.559322033898304,0.559322033898305
9,1.6,lost,left,8,60,34,1,0.9935368842009611,-1591.8201367908218,32,0,1,0,0,54.57627118644068,0.576271186440678
9,1.6,lost,left,8,60,35,1,0.9940156922104049,-1601.1336094679066,48,0,1,0,0,55.59322033898305,0.5932203389830508
9,1.6,lost,left,8,60,36,1,0.9940156923216973,-1601.1336117181907,60,0,1,0,0,56.610169491525426,0.6101694915254238
9,1.6,lost,left,8,60,37,1,0.9940156920423874,-1601.1336060706697,46,0,1,0,0,57.62711864406779,0.6271186440677965
9,1.6,lost,left,8,60,38,1,0.9940156923013571,-1601.133611306921,27,0,1,0,0,58.644067796610166,0.6440677966101694
9,1.6,lost,left,8,60,39,1,0.9945784435752774,-1613.0832956830668,24,0,1,0,0,59.66101694915254,0.6610169491525423
9,1.6,lost,left,8,60,40,1,0.9945784435151875,-1613.0832943419625,21,0,1,0,0,60.67796610169491,0.6779661016949152
9,1.6,lost,left,8,60,41,1,0.9945784435862609,-1613.0832959282002,30,0,1,1,0,61.69491525423729,0.6949152542372882
9,1.6,lost,left,8,60,42,1,0.994578443567656,-1613.0832955129708,29,0,1,0,0,62.71186440677966,0.711864406779661
9,1.6,lost,left,8,60,43,1,0.9945784435344832,-1613.0832947726105,32,0,1,0,0,63.728813559322035,0.728813559322034
